,Unnamed: 0,Unnamed: 0.1,cluster_id,time,seqlength,coh_cluster,kmeans_clusters,kmeans_time,gmm_clusters,gmm_time,k_shape_clusters,k_means_softdtw_clusters
0,0,0,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,0,1
1,1,1,0,18.63285,689,1,2,172.55551,1,170.90586000000005,0,1
2,2,2,0,18.63285,1000,2,1,172.55551,1,170.90586000000005,0,2
3,3,3,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,0,1
4,4,4,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,0,2
5,5,5,0,18.63285,682,2,2,172.55551,1,170.90586000000005,0,2
6,6,6,0,18.63285,796,1,2,172.55551,1,170.90586000000005,0,1
7,7,7,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,0,1
8,8,8,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,0,1
9,9,9,0,18.63285,461,2,2,172.55551,1,170.90586000000005,1,2
10,10,10,0,18.63285,1000,2,1,172.55551,1,170.90586000000005,1,2
11,11,11,0,18.63285,779,1,2,172.55551,1,170.90586000000005,0,1
12,12,12,0,18.63285,942,2,2,172.55551,1,170.90586000000005,0,1
13,13,13,0,18.63285,520,1,2,172.55551,1,170.90586000000005,0,1
14,14,14,0,18.63285,990,1,2,172.55551,1,170.90586000000005,1,2
15,15,15,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,0,1
16,16,16,0,18.63285,463,2,1,172.55551,1,170.90586000000005,1,2
17,17,17,0,18.63285,791,2,1,172.55551,1,170.90586000000005,2,2
18,18,18,0,18.63285,867,2,1,172.55551,1,170.90586000000005,1,2
19,19,19,0,18.63285,446,1,2,172.55551,1,170.90586000000005,0,1
20,20,20,0,18.63285,865,2,2,172.55551,1,170.90586000000005,0,2
21,21,21,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,0,1
22,22,22,0,18.63285,954,1,2,172.55551,1,170.90586000000005,0,1
23,23,23,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,1,2
24,24,24,0,18.63285,669,2,2,172.55551,1,170.90586000000005,0,1
25,25,25,0,18.63285,442,1,2,172.55551,1,170.90586000000005,0,1
26,26,26,0,18.63285,878,2,2,172.55551,1,170.90586000000005,0,1
27,27,27,0,18.63285,1000,2,1,172.55551,1,170.90586000000005,2,2
28,28,28,0,18.63285,839,1,2,172.55551,1,170.90586000000005,1,1
29,29,29,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,0,1
30,30,30,0,18.63285,1000,1,1,172.55551,1,170.90586000000005,1,2
31,31,31,0,18.63285,1000,2,1,172.55551,0,170.90586000000005,1,1
32,32,32,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,0,2
33,33,33,0,18.63285,947,2,2,172.55551,1,170.90586000000005,0,1
34,34,34,0,18.63285,1000,2,1,172.55551,1,170.90586000000005,1,2
35,35,35,0,18.63285,887,2,2,172.55551,1,170.90586000000005,0,2
36,36,36,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,0,1
37,37,37,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,0,1
38,38,38,0,18.63285,605,1,2,172.55551,1,170.90586000000005,0,1
39,39,39,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,1,1
40,40,40,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,0,2
41,41,41,0,18.63285,634,2,2,172.55551,1,170.90586000000005,1,2
42,42,42,0,18.63285,1000,2,1,172.55551,1,170.90586000000005,1,2
43,43,43,0,18.63285,421,1,1,172.55551,1,170.90586000000005,0,2
44,44,44,0,18.63285,812,2,1,172.55551,1,170.90586000000005,1,2
45,45,45,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,0,1
46,46,46,0,18.63285,472,2,1,172.55551,1,170.90586000000005,1,2
47,47,47,0,18.63285,570,2,1,172.55551,1,170.90586000000005,0,2
48,48,48,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,0,1
49,49,49,0,18.63285,526,2,2,172.55551,1,170.90586000000005,0,2
50,50,50,0,18.63285,722,1,2,172.55551,1,170.90586000000005,0,1
51,51,51,0,18.63285,841,2,1,172.55551,1,170.90586000000005,1,2
52,52,52,0,18.63285,634,1,2,172.55551,1,170.90586000000005,0,1
53,53,53,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,2,2
54,54,54,0,18.63285,1000,1,1,172.55551,0,170.90586000000005,2,0
55,55,55,0,18.63285,596,1,2,172.55551,1,170.90586000000005,1,1
56,56,56,0,18.63285,644,2,1,172.55551,1,170.90586000000005,2,2
57,57,57,0,18.63285,446,2,2,172.55551,1,170.90586000000005,1,1
58,58,58,0,18.63285,839,2,1,172.55551,1,170.90586000000005,0,2
59,59,59,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,1,1
60,60,60,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,0,1
61,61,61,0,18.63285,1000,1,1,172.55551,1,170.90586000000005,2,2
62,62,62,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,0,1
63,63,63,0,18.63285,1000,2,1,172.55551,1,170.90586000000005,1,2
64,64,64,0,18.63285,649,2,1,172.55551,1,170.90586000000005,1,2
65,65,65,0,18.63285,1000,1,1,172.55551,1,170.90586000000005,1,2
66,66,66,0,18.63285,686,1,2,172.55551,1,170.90586000000005,0,1
67,67,67,0,18.63285,1000,2,1,172.55551,1,170.90586000000005,0,2
68,68,68,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,0,1
69,69,69,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,1,1
70,70,70,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,2,1
71,71,71,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,0,1
72,72,72,0,18.63285,629,2,1,172.55551,1,170.90586000000005,0,2
73,73,73,0,18.63285,976,2,1,172.55551,0,170.90586000000005,1,2
74,74,74,0,18.63285,620,1,2,172.55551,1,170.90586000000005,0,2
75,75,75,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,1,2
76,76,76,0,18.63285,1000,2,1,172.55551,1,170.90586000000005,1,2
77,77,77,0,18.63285,1000,2,1,172.55551,0,170.90586000000005,1,2
78,78,78,0,18.63285,946,1,2,172.55551,1,170.90586000000005,0,1
79,79,79,0,18.63285,989,1,2,172.55551,1,170.90586000000005,0,1
80,80,80,0,18.63285,428,2,2,172.55551,1,170.90586000000005,1,2
81,81,81,0,18.63285,934,2,2,172.55551,1,170.90586000000005,0,1
82,82,82,0,18.63285,945,1,2,172.55551,1,170.90586000000005,0,1
83,83,83,0,18.63285,635,2,2,172.55551,1,170.90586000000005,0,1
84,84,84,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,0,1
85,85,85,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,0,1
86,86,86,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,0,1
87,87,87,0,18.63285,598,2,2,172.55551,1,170.90586000000005,0,1
88,88,88,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,0,1
89,89,89,0,18.63285,1000,1,1,172.55551,1,170.90586000000005,2,2
90,90,90,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,1,1
91,91,91,0,18.63285,1000,2,1,172.55551,1,170.90586000000005,1,2
92,92,92,0,18.63285,957,2,1,172.55551,1,170.90586000000005,1,2
93,93,93,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,1,1
94,94,94,0,18.63285,475,2,1,172.55551,1,170.90586000000005,1,2
95,95,95,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,0,2
96,96,96,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,0,1
97,97,97,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,2,2
98,98,98,0,18.63285,823,2,2,172.55551,1,170.90586000000005,0,2
99,99,99,0,18.63285,984,1,2,172.55551,1,170.90586000000005,0,1
100,100,100,0,18.63285,1000,1,1,172.55551,1,170.90586000000005,0,2
101,101,101,0,18.63285,520,1,2,172.55551,1,170.90586000000005,0,1
102,102,102,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,0,1
103,103,103,0,18.63285,1000,1,1,172.55551,1,170.90586000000005,1,2
104,104,104,0,18.63285,650,2,1,172.55551,1,170.90586000000005,1,2
105,105,105,0,18.63285,455,1,2,172.55551,1,170.90586000000005,0,1
106,106,106,0,18.63285,911,2,2,172.55551,1,170.90586000000005,0,1
107,107,107,0,18.63285,816,1,2,172.55551,1,170.90586000000005,0,2
108,108,108,0,18.63285,808,2,1,172.55551,1,170.90586000000005,0,2
109,109,109,0,18.63285,748,1,2,172.55551,1,170.90586000000005,1,2
110,110,110,0,18.63285,615,1,2,172.55551,1,170.90586000000005,0,1
111,111,111,0,18.63285,596,2,2,172.55551,1,170.90586000000005,1,2
112,112,112,0,18.63285,438,1,2,172.55551,1,170.90586000000005,0,1
113,113,113,0,18.63285,597,2,2,172.55551,1,170.90586000000005,0,2
114,114,114,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,0,1
115,115,115,0,18.63285,1000,1,1,172.55551,1,170.90586000000005,1,2
116,116,116,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,1,1
117,117,117,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,1,1
118,118,118,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,0,1
119,119,119,0,18.63285,1000,1,1,172.55551,1,170.90586000000005,1,2
120,120,120,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,0,1
121,121,121,0,18.63285,707,2,2,172.55551,1,170.90586000000005,0,1
122,122,122,0,18.63285,918,2,2,172.55551,1,170.90586000000005,1,1
123,123,123,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,0,1
124,124,124,0,18.63285,904,1,1,172.55551,1,170.90586000000005,1,2
125,125,125,0,18.63285,787,2,2,172.55551,1,170.90586000000005,2,2
126,126,126,0,18.63285,604,2,2,172.55551,1,170.90586000000005,0,2
127,127,127,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,1,2
128,128,128,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,0,1
129,129,129,0,18.63285,1000,2,1,172.55551,1,170.90586000000005,0,2
130,130,130,0,18.63285,1000,2,1,172.55551,1,170.90586000000005,1,2
131,131,131,0,18.63285,946,2,2,172.55551,1,170.90586000000005,0,1
132,132,132,0,18.63285,231,1,2,172.55551,1,170.90586000000005,1,2
133,133,133,0,18.63285,1000,1,1,172.55551,1,170.90586000000005,1,2
134,134,134,0,18.63285,665,2,2,172.55551,1,170.90586000000005,1,1
135,135,135,0,18.63285,654,1,2,172.55551,1,170.90586000000005,0,1
136,136,136,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,2,2
137,137,137,0,18.63285,992,2,2,172.55551,1,170.90586000000005,0,2
138,138,138,0,18.63285,948,2,1,172.55551,0,170.90586000000005,1,2
139,139,139,0,18.63285,704,2,2,172.55551,1,170.90586000000005,1,1
140,140,140,0,18.63285,814,2,2,172.55551,1,170.90586000000005,0,1
141,141,141,0,18.63285,466,1,1,172.55551,0,170.90586000000005,1,1
142,142,142,0,18.63285,473,1,2,172.55551,1,170.90586000000005,0,1
143,143,143,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,1,1
144,144,144,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,0,1
145,145,145,0,18.63285,565,2,1,172.55551,1,170.90586000000005,0,2
146,146,146,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,0,1
147,147,147,0,18.63285,887,1,1,172.55551,1,170.90586000000005,0,2
148,148,148,0,18.63285,563,1,2,172.55551,1,170.90586000000005,1,1
149,149,149,0,18.63285,877,2,2,172.55551,1,170.90586000000005,1,1
150,150,150,0,18.63285,947,2,2,172.55551,1,170.90586000000005,0,1
151,151,151,0,18.63285,795,2,2,172.55551,1,170.90586000000005,1,1
152,152,152,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,1,2
153,153,153,0,18.63285,962,1,2,172.55551,1,170.90586000000005,0,1
154,154,154,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,1,1
155,155,155,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,0,1
156,156,156,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,0,2
157,157,157,0,18.63285,641,1,2,172.55551,1,170.90586000000005,0,1
158,158,158,0,18.63285,1000,2,1,172.55551,1,170.90586000000005,0,2
159,159,159,0,18.63285,912,1,2,172.55551,1,170.90586000000005,0,2
160,160,160,0,18.63285,1000,2,1,172.55551,1,170.90586000000005,2,2
161,161,161,0,18.63285,893,1,1,172.55551,1,170.90586000000005,1,2
162,162,162,0,18.63285,880,1,2,172.55551,1,170.90586000000005,0,1
163,163,163,0,18.63285,1000,2,1,172.55551,1,170.90586000000005,2,2
164,164,164,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,1,2
165,165,165,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,1,1
166,166,166,0,18.63285,532,2,2,172.55551,1,170.90586000000005,1,2
167,167,167,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,1,1
168,168,168,0,18.63285,963,2,2,172.55551,1,170.90586000000005,0,2
169,169,169,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,0,1
170,170,170,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,0,1
171,171,171,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,0,1
172,172,172,0,18.63285,515,1,1,172.55551,0,170.90586000000005,1,2
173,173,173,0,18.63285,479,2,2,172.55551,1,170.90586000000005,1,1
174,174,174,0,18.63285,616,2,2,172.55551,1,170.90586000000005,1,2
175,175,175,0,18.63285,1000,1,1,172.55551,1,170.90586000000005,0,2
176,176,176,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,1,2
177,177,177,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,2,2
178,178,178,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,1,2
179,179,179,0,18.63285,395,2,2,172.55551,1,170.90586000000005,2,2
180,180,180,0,18.63285,1000,2,1,172.55551,0,170.90586000000005,1,2
181,181,181,0,18.63285,822,2,2,172.55551,1,170.90586000000005,1,1
182,182,182,0,18.63285,627,2,2,172.55551,1,170.90586000000005,0,1
183,183,183,0,18.63285,952,1,2,172.55551,1,170.90586000000005,0,2
184,184,184,0,18.63285,825,1,2,172.55551,1,170.90586000000005,0,1
185,185,185,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,0,2
186,186,186,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,0,1
187,187,187,0,18.63285,714,1,2,172.55551,1,170.90586000000005,1,1
188,188,188,0,18.63285,1000,2,1,172.55551,1,170.90586000000005,1,2
189,189,189,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,0,2
190,190,190,0,18.63285,598,1,2,172.55551,1,170.90586000000005,0,2
191,191,191,0,18.63285,1000,2,1,172.55551,0,170.90586000000005,1,2
192,192,192,0,18.63285,1000,1,1,172.55551,1,170.90586000000005,0,2
193,193,193,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,0,2
194,194,194,0,18.63285,328,2,2,172.55551,1,170.90586000000005,0,2
195,195,195,0,18.63285,1000,2,1,172.55551,0,170.90586000000005,0,2
196,196,196,0,18.63285,633,1,1,172.55551,1,170.90586000000005,2,2
197,197,197,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,0,2
198,198,198,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,0,1
199,199,199,0,18.63285,1000,2,1,172.55551,1,170.90586000000005,0,2
200,200,200,0,18.63285,1000,1,1,172.55551,1,170.90586000000005,1,2
201,201,201,0,18.63285,936,1,2,172.55551,1,170.90586000000005,0,1
202,202,202,0,18.63285,743,2,2,172.55551,1,170.90586000000005,1,2
203,203,203,0,18.63285,956,1,1,172.55551,0,170.90586000000005,1,0
204,204,204,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,1,2
205,205,205,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,0,2
206,206,206,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,0,2
207,207,207,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,0,1
208,208,208,0,18.63285,1000,1,2,172.55551,1,170.90586000000005,0,2
209,209,209,0,18.63285,1000,2,1,172.55551,1,170.90586000000005,1,2
210,210,210,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,1,1
211,211,211,0,18.63285,692,2,1,172.55551,1,170.90586000000005,1,2
212,212,212,0,18.63285,837,1,2,172.55551,1,170.90586000000005,0,1
213,213,213,0,18.63285,335,2,2,172.55551,1,170.90586000000005,1,2
214,214,214,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,0,1
215,215,215,0,18.63285,800,2,2,172.55551,1,170.90586000000005,0,1
216,216,216,0,18.63285,1000,2,2,172.55551,1,170.90586000000005,1,2
