,cluster_id,cluster_thp
0,0,0
1,0,3
2,0,4
3,0,4
4,0,3
5,0,3
6,0,2
7,0,2
8,0,3
9,0,0
10,0,4
11,0,1
12,0,2
13,0,2
14,0,0
15,0,0
16,0,4
17,0,3
18,0,2
19,0,0
20,0,2
21,0,0
22,0,0
23,0,4
24,0,0
25,0,4
26,0,4
27,0,1
28,0,0
29,0,2
30,0,4
31,0,4
32,0,3
33,0,0
34,0,1
35,0,1
36,0,2
37,0,3
38,0,2
39,0,4
40,0,3
41,0,3
42,0,4
43,0,1
44,0,1
45,0,0
46,0,4
47,0,4
48,0,1
49,0,4
50,0,4
51,0,4
52,0,2
53,0,0
54,0,3
55,0,1
56,0,4
57,0,4
58,0,1
59,0,2
60,0,1
61,0,1
62,0,1
63,0,1
64,0,3
65,0,2
66,0,4
67,0,3
68,0,3
69,0,3
70,0,0
71,0,3
72,0,2
73,0,3
74,0,4
75,0,4
76,0,3
77,0,3
78,0,3
79,0,2
80,0,2
81,0,2
82,0,0
83,0,2
84,0,2
85,0,0
86,0,1
87,0,0
88,0,0
89,0,4
90,0,1
91,0,0
92,0,0
93,0,3
94,0,0
95,0,3
96,0,2
97,0,4
98,0,0
99,0,4
100,0,0
101,0,2
102,0,0
103,0,4
104,0,0
105,0,2
106,0,2
107,0,3
108,0,4
109,0,1
110,0,3
111,0,4
112,0,3
113,0,3
114,0,2
115,0,2
116,0,2
117,0,4
118,0,4
119,0,4
120,0,4
121,0,4
122,0,4
123,0,3
124,0,1
125,0,2
126,0,4
127,0,4
128,0,0
129,0,4
130,0,2
131,0,4
132,0,4
133,0,3
134,0,4
135,0,1
136,0,3
137,0,4
138,0,2
139,0,4
140,0,1
141,0,4
142,0,2
143,0,3
144,0,2
145,0,0
146,0,4
147,0,4
148,0,0
149,0,0
150,0,1
151,0,0
152,0,4
153,0,3
154,0,0
155,0,3
156,0,2
157,0,2
158,0,4
159,0,1
160,0,2
161,0,0
162,0,0
163,0,2
164,0,4
165,0,0
166,0,0
167,0,0
168,0,4
169,0,0
170,0,0
171,0,2
172,0,4
173,0,0
174,0,0
