,cluster_id,seqlength,zhu_cluster
0,0,207,2.0
1,0,357,0.0
2,0,268,2.0
3,0,148,2.0
4,0,263,2.0
5,0,147,2.0
6,0,195,2.0
7,0,260,2.0
8,0,113,1.0
9,0,154,2.0
10,0,192,2.0
11,0,158,1.0
12,0,127,1.0
13,0,168,2.0
14,0,250,2.0
15,0,195,2.0
16,0,183,2.0
17,0,231,2.0
18,0,198,2.0
19,0,137,1.0
20,0,163,2.0
21,0,141,1.0
22,0,219,2.0
23,0,194,2.0
24,0,181,2.0
25,0,170,2.0
26,0,204,2.0
27,0,243,2.0
28,0,204,2.0
29,0,205,2.0
30,0,204,2.0
31,0,174,2.0
32,0,162,2.0
33,0,199,2.0
34,0,196,2.0
35,0,164,2.0
36,0,158,2.0
37,0,138,2.0
38,0,157,2.0
39,0,164,2.0
40,0,200,2.0
41,0,192,2.0
42,0,155,2.0
43,0,111,1.0
44,0,229,2.0
45,0,217,2.0
46,0,164,2.0
47,0,220,2.0
48,0,185,2.0
49,0,167,2.0
50,0,246,2.0
51,0,188,2.0
52,0,229,2.0
53,0,176,2.0
54,0,168,2.0
55,0,144,1.0
56,0,175,2.0
57,0,312,0.0
58,0,190,2.0
59,0,217,2.0
60,0,126,1.0
61,0,202,2.0
62,0,273,2.0
63,0,186,2.0
64,0,159,2.0
65,0,251,2.0
66,0,218,2.0
67,0,253,2.0
68,0,239,2.0
69,0,131,1.0
70,0,220,2.0
71,0,156,2.0
72,0,150,2.0
73,0,180,2.0
74,0,173,2.0
75,0,165,2.0
76,0,231,2.0
77,0,147,1.0
78,0,145,1.0
79,0,288,0.0
80,0,200,2.0
81,0,212,2.0
82,0,159,2.0
83,0,246,2.0
84,0,179,2.0
85,0,154,2.0
86,0,135,1.0
87,0,272,2.0
88,0,173,2.0
89,0,170,2.0
90,0,165,2.0
91,0,114,1.0
92,0,223,2.0
93,0,167,2.0
94,0,115,1.0
95,0,234,2.0
96,0,228,2.0
97,0,216,2.0
98,0,177,2.0
99,0,116,1.0
100,0,326,0.0
101,0,275,2.0
102,0,132,1.0
103,0,231,2.0
104,0,216,2.0
105,0,151,2.0
106,0,249,2.0
107,0,152,2.0
108,0,226,2.0
109,0,178,2.0
110,0,188,2.0
111,0,100,1.0
112,0,165,2.0
113,0,189,2.0
114,0,179,2.0
115,0,197,2.0
116,0,147,1.0
117,0,172,2.0
118,0,196,2.0
119,0,201,2.0
120,0,254,2.0
121,0,136,1.0
122,0,274,2.0
123,0,195,2.0
124,0,113,1.0
125,0,256,2.0
126,0,104,1.0
127,0,202,2.0
128,0,186,2.0
129,0,224,2.0
130,0,224,2.0
131,0,234,2.0
132,0,200,2.0
133,0,181,2.0
134,0,223,2.0
135,0,205,2.0
136,0,256,2.0
137,0,206,2.0
138,0,137,1.0
139,0,242,2.0
140,0,138,2.0
141,0,185,2.0
142,0,201,2.0
143,0,222,2.0
144,0,201,2.0
145,0,222,2.0
146,0,198,2.0
147,0,185,2.0
148,0,116,1.0
149,0,173,2.0
150,0,205,2.0
151,0,313,0.0
152,0,231,2.0
153,0,236,2.0
154,0,175,2.0
155,0,235,2.0
156,0,190,2.0
157,0,99,1.0
158,0,164,2.0
159,0,215,2.0
160,0,132,1.0
161,0,191,2.0
162,0,257,2.0
163,0,157,2.0
164,0,173,2.0
