purity,created_at
0.245,2021-05-21 18:05:45.567018
0.268,2021-05-21 18:05:49.167808
0.2715,2021-05-21 18:05:52.330770
0.28850000000000003,2021-05-21 18:05:55.248422
0.29050000000000004,2021-05-21 18:05:58.245522
0.28900000000000003,2021-05-21 18:06:01.304865
0.29050000000000004,2021-05-21 18:06:04.149807
0.28300000000000003,2021-05-21 18:06:07.024736
0.2745,2021-05-21 18:06:10.151229
0.2785,2021-05-21 18:06:13.063709
0.2755,2021-05-21 18:06:15.829073
0.274,2021-05-21 18:06:18.664898
0.276,2021-05-21 18:06:21.459837
0.28049999999999997,2021-05-21 18:06:24.357892
0.28200000000000003,2021-05-21 18:06:27.275051
0.28200000000000003,2021-05-21 18:06:30.181713
0.28300000000000003,2021-05-21 18:06:33.055920
0.281,2021-05-21 18:06:35.857286
0.28200000000000003,2021-05-21 18:06:38.776386
0.28200000000000003,2021-05-21 18:06:41.656296
0.28350000000000003,2021-05-21 18:06:44.574104
0.2865,2021-05-21 18:06:47.576218
0.28150000000000003,2021-05-21 18:06:50.431096
0.2795,2021-05-21 18:06:53.369555
0.281,2021-05-21 18:06:56.272687
0.2755,2021-05-21 18:06:59.167785
0.2725,2021-05-21 18:07:02.048963
0.271,2021-05-21 18:07:04.866014
0.265,2021-05-21 18:07:07.752270
0.2655,2021-05-21 18:07:10.577547
0.24600000000000002,2021-05-21 18:07:14.662124
0.28850000000000003,2021-05-21 18:07:17.591499
0.281,2021-05-21 18:07:20.487210
0.281,2021-05-21 18:07:23.367003
0.29150000000000004,2021-05-21 18:07:26.463819
0.2885,2021-05-21 18:07:29.386874
0.28600000000000003,2021-05-21 18:07:32.166960
0.28150000000000003,2021-05-21 18:07:35.075732
0.2795,2021-05-21 18:07:37.833878
0.28400000000000003,2021-05-21 18:07:40.599074
0.28850000000000003,2021-05-21 18:07:43.429702
0.28400000000000003,2021-05-21 18:07:46.274646
0.29100000000000004,2021-05-21 18:07:49.166559
0.29200000000000004,2021-05-21 18:07:52.040609
0.28450000000000003,2021-05-21 18:07:54.843592
0.28700000000000003,2021-05-21 18:07:57.752233
0.28800000000000003,2021-05-21 18:08:00.656873
0.29400000000000004,2021-05-21 18:08:03.548766
0.29350000000000004,2021-05-21 18:08:06.445069
0.29400000000000004,2021-05-21 18:08:09.149612
0.29300000000000004,2021-05-21 18:08:12.055510
0.2925,2021-05-21 18:08:14.832653
0.28750000000000003,2021-05-21 18:08:17.632196
0.28850000000000003,2021-05-21 18:08:20.445592
0.28900000000000003,2021-05-21 18:08:23.359877
0.29150000000000004,2021-05-21 18:08:26.259200
0.28800000000000003,2021-05-21 18:08:29.152063
0.28850000000000003,2021-05-21 18:08:32.047910
0.28350000000000003,2021-05-21 18:08:34.868702
0.28450000000000003,2021-05-21 18:08:37.643978
0.2555,2021-05-21 18:08:41.666065
0.2995,2021-05-21 18:08:44.626581
0.306,2021-05-21 18:08:47.568850
0.29300000000000004,2021-05-21 18:08:50.451494
0.301,2021-05-21 18:08:53.174698
0.2985,2021-05-21 18:08:56.055372
0.3015,2021-05-21 18:08:58.864843
0.29600000000000004,2021-05-21 18:09:01.753289
0.2875,2021-05-21 18:09:04.640947
0.27999999999999997,2021-05-21 18:09:07.488728
0.2815,2021-05-21 18:09:10.369610
0.281,2021-05-21 18:09:13.268128
0.27949999999999997,2021-05-21 18:09:16.151401
0.27449999999999997,2021-05-21 18:09:18.966143
0.268,2021-05-21 18:09:21.766187
0.2625,2021-05-21 18:09:24.685026
0.2575,2021-05-21 18:09:27.576829
0.2585,2021-05-21 18:09:30.361857
0.255,2021-05-21 18:09:33.385744
0.2525,2021-05-21 18:09:36.084285
0.25,2021-05-21 18:09:38.933272
0.2485,2021-05-21 18:09:41.752041
0.247,2021-05-21 18:09:44.458090
0.247,2021-05-21 18:09:47.392197
0.2445,2021-05-21 18:09:50.381108
0.248,2021-05-21 18:09:53.153354
0.23700000000000002,2021-05-21 18:09:56.054000
0.228,2021-05-21 18:09:58.863945
0.22849999999999998,2021-05-21 18:10:01.673364
0.22699999999999998,2021-05-21 18:10:04.654621
0.269,2021-05-21 18:10:07.387970
0.28,2021-05-21 18:10:08.871164
0.2775,2021-05-21 18:10:10.346094
0.29000000000000004,2021-05-21 18:10:11.678582
0.29150000000000004,2021-05-21 18:10:13.148724
0.29400000000000004,2021-05-21 18:10:14.578247
0.3025,2021-05-21 18:10:15.985374
0.2995,2021-05-21 18:10:17.410521
0.30050000000000004,2021-05-21 18:10:18.749696
0.3025,2021-05-21 18:10:20.100125
0.3035,2021-05-21 18:10:21.516278
0.3005,2021-05-21 18:10:22.906745
0.301,2021-05-21 18:10:24.393583
0.296,2021-05-21 18:10:25.905832
0.241,2021-05-21 18:10:27.455318
0.28650000000000003,2021-05-21 18:10:29.168715
0.28600000000000003,2021-05-21 18:10:30.844232
0.29000000000000004,2021-05-21 18:10:32.429766
0.28600000000000003,2021-05-21 18:10:33.994860
0.28950000000000004,2021-05-21 18:10:35.573575
0.28600000000000003,2021-05-21 18:10:37.100261
0.28950000000000004,2021-05-21 18:10:38.669132
0.29200000000000004,2021-05-21 18:10:40.251946
0.29000000000000004,2021-05-21 18:10:41.847379
0.28900000000000003,2021-05-21 18:10:43.380281
0.28800000000000003,2021-05-21 18:10:44.960968
0.28600000000000003,2021-05-21 18:10:46.474516
0.2885,2021-05-21 18:10:47.968658
0.28150000000000003,2021-05-21 18:10:49.548559
0.27949999999999997,2021-05-21 18:10:51.050823
0.23349999999999999,2021-05-21 18:10:53.183836
0.259,2021-05-21 18:10:54.661624
0.272,2021-05-21 18:10:56.398841
0.2675,2021-05-21 18:10:57.969111
0.262,2021-05-21 18:10:59.575624
0.266,2021-05-21 18:11:01.074649
0.2655,2021-05-21 18:11:02.563441
0.2635,2021-05-21 18:11:04.072671
0.261,2021-05-21 18:11:05.532435
0.262,2021-05-21 18:11:07.091067
0.2655,2021-05-21 18:11:08.690797
0.267,2021-05-21 18:11:10.307078
0.27,2021-05-21 18:11:11.937735
0.272,2021-05-21 18:11:13.486929
0.2635,2021-05-21 18:11:14.997436
0.2675,2021-05-21 18:11:16.491621
0.2645,2021-05-21 18:11:17.994049
0.256,2021-05-21 18:11:19.549246
0.254,2021-05-21 18:11:21.193910
0.253,2021-05-21 18:11:22.680039
0.2515,2021-05-21 18:11:24.243225
0.2465,2021-05-21 18:11:25.756974
0.2525,2021-05-21 18:11:27.257472
0.254,2021-05-21 18:11:28.781612
0.255,2021-05-21 18:11:30.386540
0.254,2021-05-21 18:11:31.881249
0.252,2021-05-21 18:11:33.446974
0.252,2021-05-21 18:11:34.992530
0.251,2021-05-21 18:11:36.465216
0.2505,2021-05-21 18:11:38.071832
