,cluster_id,cluster_tslearn
0,1,4
1,3,3
2,1,4
3,1,4
4,2,0
5,5,5
6,1,0
7,1,0
8,5,1
9,0,0
10,4,0
11,3,4
12,1,0
13,1,5
14,0,0
15,3,4
16,5,0
17,1,0
18,1,4
19,2,1
20,3,3
21,4,4
22,1,0
23,0,0
24,0,0
25,2,4
26,0,0
27,1,4
28,3,3
29,0,0
30,3,3
31,2,0
32,3,2
33,0,3
34,4,0
35,0,2
36,0,2
37,4,4
38,3,2
39,5,0
40,3,4
41,0,2
42,4,0
43,3,4
44,0,2
45,3,4
46,3,4
47,5,3
48,2,0
49,4,0
50,1,0
51,3,0
52,1,4
53,3,3
54,4,2
55,3,5
56,3,1
57,1,4
58,0,0
59,2,0
60,0,0
61,3,3
62,1,0
63,3,3
64,3,3
65,1,1
66,0,0
67,5,4
68,2,0
69,1,4
70,3,3
71,1,0
72,0,0
73,0,0
74,4,0
75,1,5
76,1,4
77,2,0
78,0,2
79,3,0
80,0,0
81,1,4
82,2,0
83,0,2
84,2,0
85,3,4
86,3,1
87,0,0
88,4,0
89,1,0
90,4,0
91,3,4
92,1,4
93,0,0
94,3,1
95,4,4
96,4,4
97,0,2
98,3,1
99,1,0
100,1,0
101,1,0
102,5,1
103,1,4
104,3,0
105,0,0
106,3,3
107,4,0
108,2,0
109,0,2
110,4,0
111,3,3
112,5,5
113,3,1
114,0,2
115,3,0
116,1,0
117,0,0
118,0,0
119,5,5
120,1,4
121,1,0
122,1,0
123,3,3
124,5,1
125,1,5
126,3,3
127,3,1
128,3,5
129,0,4
130,3,3
131,1,1
132,3,2
133,0,2
134,0,5
135,0,2
136,4,5
137,1,1
138,4,3
139,1,4
140,1,5
141,1,5
142,0,5
143,1,1
144,1,5
145,5,3
146,0,0
147,3,1
148,3,3
149,3,0
150,1,5
151,1,2
152,4,5
153,3,1
154,0,0
155,2,5
156,2,5
157,4,5
158,5,3
159,2,5
160,4,5
161,3,2
162,0,2
163,1,5
164,3,3
165,0,2
166,1,3
167,1,5
168,1,1
169,4,1
170,3,2
171,0,5
172,4,3
173,1,5
174,4,3
175,1,1
176,0,0
177,0,2
178,3,0
179,3,0
180,4,5
181,1,1
182,0,5
183,1,1
184,1,1
185,3,3
186,1,5
187,1,1
188,4,5
189,1,5
190,1,2
191,1,5
192,1,1
193,3,1
194,0,5
195,1,1
196,3,3
197,0,2
198,0,2
199,1,2
200,5,5
201,1,5
202,3,3
203,2,1
204,4,5
205,3,0
206,3,3
207,3,0
208,4,3
209,1,2
