,event_id,event_pred
0,4,"[0.5593044991367111, 0.05248907049089816, 0.34044051396248903, 0.002463081820997577, 0.045302834588904134]"
1,2,"[0.4196199399065988, 0.1624341121358219, 0.3398937834747499, 0.004430079498249982, 0.07362208498457949]"
2,2,"[0.3500181715288577, 0.02242192445397809, 0.5710388237460335, 0.023464424208280717, 0.033056656062849986]"
3,0,"[0.5053293411052182, 0.03810518844284708, 0.3455952909689724, 3.6594095919930647e-09, 0.11097017582355266]"
4,0,"[0.529262371767568, 0.09918155178381999, 0.14176126105987533, 0.018715520365954585, 0.21107929502278217]"
5,0,"[0.8374779229042685, 0.011530621776657255, 0.06652934671266546, 0.00014597907235535458, 0.0843161295340537]"
6,2,"[0.5317179750908638, 0.1001831138140693, 0.1406772266438539, 0.01867152398536234, 0.20875016046585054]"
7,1,"[0.4781646467979349, 0.07191389592427992, 0.34445357238716395, 1.1685536811997072e-07, 0.10546776803525292]"
8,0,"[0.5790706845878192, 0.0351677944792251, 0.3421635117394532, 5.099757101952488e-06, 0.043592909436400644]"
9,0,"[0.6046435811109964, 0.044883766246713065, 0.04557792073073618, 9.103059202867673e-09, 0.3048947228084952]"
10,0,"[0.7207332380378128, 0.05324304469986765, 0.07907624805518065, 0.0023181159677739464, 0.14462935323936504]"
11,0,"[0.36913938453194667, 0.008015160058942672, 0.3090879948413292, 3.174075506118953e-05, 0.3137257198127204]"
12,2,"[0.8668699964212166, 0.003419041341128482, 0.08595779883073655, 8.492032698016192e-05, 0.043668243079938274]"
13,2,"[0.3067049266547999, 0.11332503755571975, 0.4890376294583475, 5.56215706318687e-07, 0.09093185011542661]"
14,2,"[0.607285185244753, 0.00985207720674248, 0.30217420827074504, 2.3014854660258077e-07, 0.08068829912921271]"
15,0,"[0.466709855594481, 0.04274053781867806, 0.40108067072632686, 9.916214905864126e-08, 0.08946883669836508]"
16,2,"[0.5662805614648059, 0.02046905122958943, 0.3312827384271115, 2.906471400644105e-08, 0.08196761981377919]"
17,4,"[0.8591683368829205, 0.003648909241049616, 0.09048906740193399, 2.749550572550072e-06, 0.04669093692352334]"
18,0,"[0.5402583136456001, 0.2763596295352846, 0.16367187251838058, 0.00037755133037622123, 0.019332632970358605]"
19,0,"[0.5252051826418096, 0.12239596245458409, 0.1375538706787786, 8.863306223470908e-07, 0.2148440978942053]"
20,0,"[0.8940099048319043, 0.009212975885684375, 0.01934482361740625, 3.205657846060854e-10, 0.07743229534443925]"
21,0,"[0.5467970022860011, 0.10356251245873255, 0.07370699689124627, 1.433956118567313e-09, 0.275933486930064]"
22,2,"[0.6045169075710547, 0.024871764282213132, 0.07078695880174872, 1.1955234793722282e-06, 0.2998231738215041]"
23,2,"[0.340306801677069, 0.009457601387972718, 0.2592099637216127, 3.3475554503430654e-05, 0.39099215765884204]"
24,2,"[0.7768718742246886, 0.00287847437940687, 0.17821014305222369, 0.00012902885454588346, 0.0419104794891348]"
25,2,"[0.6799850234572421, 0.026139766632783806, 0.1832465139606545, 1.738814402599003e-09, 0.11062869421050527]"
26,2,"[0.45434947135009024, 0.034989058596003667, 0.43909464775562496, 9.053798074251129e-08, 0.07156673176030041]"
27,0,"[0.6504415059773558, 0.08666956592637333, 0.09334233242004496, 0.01112303967367338, 0.15842355600255256]"
28,0,"[0.6660827686486241, 0.09269310962113611, 0.04601597628949937, 8.824073829372443e-07, 0.19520726303335753]"
29,2,"[0.43206653567452197, 0.0048606598494213855, 0.34359945501333333, 4.816085579124433e-05, 0.21942518860693197]"
30,2,"[0.35511298522805496, 0.00806962385980759, 0.310804964378675, 3.244812038043766e-05, 0.32597997841308196]"
31,0,"[0.6160285438871015, 0.011030342107630575, 0.2784443239768018, 2.395820700840425e-07, 0.09449655044639611]"
32,0,"[0.5629669982778434, 0.10836509261088952, 0.22047435498050502, 0.0032965375864914916, 0.10489701654427054]"
33,0,"[0.6947056585805573, 0.09737652301312748, 0.12852001105653, 0.0015170412169104323, 0.0778807661328749]"
34,2,"[0.5376944223965259, 0.13787834437697832, 0.17964197824854733, 0.0035860497864711747, 0.14119920519147722]"
35,0,"[0.7262947120342443, 0.038592203007657845, 0.08653068623801143, 0.002189630493001873, 0.14639276822708466]"
36,2,"[0.5640666892449832, 0.052532883709719785, 0.3349791361659692, 0.0024880516155125526, 0.04593323926381525]"
37,2,"[0.30670426894228425, 0.01658918216060174, 0.1761443078876491, 3.773011369329405e-05, 0.5005245108957717]"
38,2,"[0.5588227180458265, 0.10233711356226183, 0.281824926483009, 0.002656219754120772, 0.05435902215478182]"
39,2,"[0.5083402506922873, 0.08411716322002563, 0.3172389269175737, 1.8388284094708034e-08, 0.09030364078182929]"
40,0,"[0.45560019624416576, 0.1432501595367261, 0.24060217045234433, 0.031036151503305378, 0.12951132226345838]"
41,0,"[0.5758430551475854, 0.06426334183991467, 0.3004181192658208, 0.0026987687744732306, 0.056776714972205884]"
42,2,"[0.5743221573943974, 0.03252031577044879, 0.34978568009990546, 5.29257523269785e-06, 0.04336655416001559]"
43,2,"[0.3795991490679506, 0.03683633071516752, 0.5158562114205675, 0.02832325638886311, 0.039385052407451354]"
44,0,"[0.679381231279062, 0.11427678178521396, 0.11144173578440858, 0.00158176543486676, 0.0933184857164486]"
45,0,"[0.3068946231872906, 0.0685447601829432, 0.041753801211707596, 0.004820798661468964, 0.5779860167565897]"
46,4,"[0.43504151793354473, 0.031003484247047547, 0.4825716668634815, 0.017186250573314722, 0.03419708038261148]"
47,0,"[0.22749055594037396, 0.4048527548507013, 0.04783430478242838, 0.006337940666474922, 0.31348444376002144]"
48,0,"[0.9088323608699271, 0.06791958138848292, 0.023166154819172894, 7.948884583877819e-05, 2.4140765782757887e-06]"
49,2,"[0.4567951651267607, 0.04935582919307674, 0.436315744131277, 0.019927224109761305, 0.03760603743912403]"
50,0,"[0.8116281951265516, 0.03213436264701659, 0.05252260635035747, 0.0012483776917792204, 0.10246645818429503]"
51,0,"[0.6642601285890049, 0.07962012944420553, 0.17489605940157896, 0.0017499378972484056, 0.07947374466796242]"
52,0,"[0.5054458500872708, 0.10892054617275623, 0.2809264390247102, 0.006730590735644321, 0.09797657397961847]"
53,2,"[0.4575753849743088, 0.03439510157182427, 0.43686035747334306, 9.068149820995055e-08, 0.07116906529902571]"
54,0,"[0.5242524587722106, 0.08485114383402989, 0.30725444201592245, 1.7443813033562735e-08, 0.0836419379340241]"
55,0,"[0.8193496089188146, 0.07681186890605866, 0.033824793949236445, 4.7197268485320175e-09, 0.0700137235061635]"
56,0,"[0.7819152098887763, 0.002749065605910862, 0.17354716104341925, 0.00012669763022693007, 0.04166186583166666]"
57,0,"[0.8070056272497727, 0.06919458877456015, 0.12253969526239226, 4.158801093673372e-09, 0.0012600845544737985]"
58,0,"[0.575865153516726, 0.05619898467186793, 0.31884854059694523, 0.0024946229663033804, 0.046592698248157406]"
59,0,"[0.8117063864886446, 0.0813805555908667, 0.03189909993288327, 4.753010915583574e-09, 0.0750139532345946]"
60,2,"[0.5619429073972406, 0.018799001299014358, 0.3426630527915159, 2.8541287226151202e-08, 0.07659500997094185]"
61,0,"[0.748058228671744, 0.004912552753657785, 0.1933538608442709, 1.1415688394958882e-05, 0.053663942041932346]"
62,2,"[0.4350831837977567, 0.032929632578468676, 0.4791305328718693, 0.017670586973782588, 0.035186063778122674]"
63,3,"[0.5576848180669951, 0.10581032810449477, 0.27702034100926454, 0.002651297390286046, 0.056833215428959555]"
64,4,"[0.35146148049940745, 0.008816057645637556, 0.2814640801578751, 3.3040019179353366e-05, 0.3582253416779005]"
65,0,"[0.6968006610487066, 0.16958797750097224, 0.018434642151426636, 5.4539630899438026e-09, 0.11517671384493137]"
66,2,"[0.573173821109929, 0.03388263500883422, 0.34975291689380666, 5.313289528468633e-06, 0.043185313697901594]"
67,0,"[0.814606562235442, 0.027394850698629198, 0.04191911761124441, 0.0004971528468302905, 0.11558231660785405]"
68,0,"[0.5614628630366847, 0.052408217453562576, 0.33845272529867904, 0.002463544662201547, 0.045212649548871955]"
