,cluster_id,time,seqlength,coh_cluster
0,0,12.13866,64,2
1,0,12.13866,62,2
2,0,12.13866,68,2
3,0,12.13866,52,2
4,0,12.13866,67,2
5,0,12.13866,71,2
6,0,12.13866,67,2
7,0,12.13866,56,2
8,0,12.13866,59,2
9,0,12.13866,54,0
10,0,12.13866,63,2
11,0,12.13866,60,2
12,0,12.13866,61,2
13,0,12.13866,81,2
14,0,12.13866,57,2
15,0,12.13866,56,2
16,0,12.13866,55,2
17,0,12.13866,73,2
18,0,12.13866,62,2
19,0,12.13866,79,2
20,0,12.13866,49,2
21,0,12.13866,50,2
22,0,12.13866,77,2
23,0,12.13866,60,2
24,0,12.13866,61,2
25,0,12.13866,51,2
26,0,12.13866,56,2
27,0,12.13866,67,2
28,0,12.13866,58,2
29,0,12.13866,72,2
30,0,12.13866,60,2
31,0,12.13866,57,2
32,0,12.13866,64,2
33,0,12.13866,70,2
34,0,12.13866,64,2
35,0,12.13866,63,2
36,0,12.13866,64,2
37,0,12.13866,60,2
38,0,12.13866,62,2
39,0,12.13866,56,2
40,0,12.13866,66,2
41,0,12.13866,64,2
42,0,12.13866,59,2
43,0,12.13866,68,2
44,0,12.13866,70,2
45,0,12.13866,69,2
46,0,12.13866,66,2
47,0,12.13866,65,2
48,0,12.13866,63,2
49,0,12.13866,66,2
50,0,12.13866,63,2
51,0,12.13866,65,2
52,0,12.13866,65,2
53,0,12.13866,56,2
54,0,12.13866,56,2
55,0,12.13866,53,2
56,0,12.13866,61,2
57,0,12.13866,56,2
58,0,12.13866,64,2
59,0,12.13866,53,2
60,0,12.13866,55,2
61,0,12.13866,73,2
62,0,12.13866,66,2
63,0,12.13866,62,2
64,0,12.13866,60,2
65,0,12.13866,53,2
66,0,12.13866,59,2
67,0,12.13866,63,2
68,0,12.13866,64,2
69,0,12.13866,78,2
70,0,12.13866,64,2
71,0,12.13866,62,2
72,0,12.13866,66,2
73,0,12.13866,63,2
74,0,12.13866,61,2
75,0,12.13866,75,2
76,0,12.13866,57,2
77,0,12.13866,54,2
78,0,12.13866,63,2
79,0,12.13866,52,2
80,0,12.13866,61,2
81,0,12.13866,63,2
82,0,12.13866,69,2
