,cluster_id,cluster_tslearn
0,0,1
1,0,1
2,0,1
3,0,0
4,0,3
5,0,3
6,0,3
7,0,3
8,0,1
9,0,0
10,0,3
11,0,0
12,0,4
13,0,0
14,0,3
15,0,1
16,0,0
17,0,3
18,0,3
19,0,4
20,0,3
21,0,1
22,0,3
23,0,3
24,0,0
25,0,0
26,0,4
27,0,1
28,0,0
29,0,3
30,0,0
31,0,0
32,0,3
33,0,3
34,0,1
35,0,0
36,0,0
37,0,0
38,0,1
39,0,4
40,0,3
41,0,0
42,0,2
43,0,0
44,0,0
45,0,1
46,0,4
47,0,4
48,0,1
49,0,1
50,0,0
51,0,1
52,0,1
53,0,1
54,0,1
55,0,1
56,0,3
57,0,1
58,0,3
59,0,3
60,0,0
61,0,3
62,0,2
63,0,0
64,0,1
65,0,0
66,0,3
67,0,1
68,0,3
69,0,4
70,0,4
71,0,0
72,0,0
73,0,3
74,0,0
75,0,3
76,0,3
77,0,0
78,0,3
79,0,0
80,0,3
81,0,3
82,0,3
83,0,3
84,0,0
85,0,4
86,0,0
87,0,3
88,0,1
89,0,3
90,0,3
91,0,2
92,0,0
93,0,0
94,0,1
95,0,3
96,0,3
97,0,3
98,0,0
99,0,3
100,0,3
101,0,3
102,0,3
103,0,1
104,0,4
105,0,3
106,0,3
107,0,0
108,0,4
109,0,0
110,0,0
111,0,3
112,0,4
113,0,3
114,0,0
115,0,4
116,0,4
117,0,3
118,0,3
119,0,0
120,0,3
121,0,0
122,0,0
123,0,0
124,0,0
125,0,3
126,0,4
127,0,3
128,0,1
129,0,0
130,0,1
131,0,0
132,0,1
133,0,1
134,0,1
135,0,4
136,0,4
137,0,1
138,0,4
139,0,4
140,0,4
141,0,4
142,0,4
143,0,4
144,0,4
145,0,1
146,0,1
147,0,4
148,0,4
149,0,1
150,0,4
151,0,4
152,0,4
153,0,4
154,0,1
155,0,4
156,0,4
157,0,1
158,0,4
159,0,4
160,0,4
161,0,1
162,0,0
163,0,0
164,0,1
165,0,4
166,0,1
167,0,1
168,0,1
169,0,4
170,0,4
171,0,4
172,0,4
173,0,4
174,0,1
175,0,4
176,0,3
177,0,1
178,0,4
179,0,4
180,0,4
181,0,3
182,0,4
183,0,4
184,0,1
185,0,4
186,0,4
187,0,1
188,0,1
189,0,4
190,0,4
191,0,1
192,0,4
193,0,4
194,0,4
195,0,1
196,0,4
197,0,1
198,0,4
199,0,4
200,0,4
201,0,1
202,0,4
203,0,1
204,0,4
205,0,4
206,0,4
207,0,4
208,0,4
209,0,1
210,0,1
211,0,4
212,0,1
213,0,4
214,0,4
215,0,4
216,0,4
217,0,4
218,0,4
219,0,0
220,0,4
221,0,1
222,0,4
223,0,4
224,0,4
225,0,4
226,0,4
227,0,0
228,0,4
229,0,4
230,0,1
231,0,0
232,0,4
233,0,4
234,0,4
235,0,4
236,0,4
237,0,1
238,0,0
239,0,4
240,0,4
241,0,4
242,0,4
243,0,1
244,0,1
245,0,4
246,0,1
247,0,4
248,0,4
249,0,4
250,0,1
251,0,0
252,0,4
253,0,4
254,0,4
255,0,1
256,0,4
257,0,3
258,0,3
259,0,0
260,0,2
261,0,3
262,0,1
263,0,4
264,0,2
265,0,2
266,0,1
267,0,1
268,0,1
269,0,1
270,0,2
271,0,1
272,0,3
273,0,4
274,0,4
275,0,1
276,0,1
277,0,1
278,0,3
279,0,4
280,0,1
281,0,1
282,0,2
283,0,1
284,0,1
285,0,0
286,0,3
287,0,0
288,0,3
289,0,3
290,0,1
291,0,3
292,0,2
293,0,3
294,0,4
295,0,4
296,0,3
297,0,1
298,0,1
299,0,2
300,0,3
301,0,2
302,0,1
303,0,4
304,0,3
305,0,3
306,0,4
307,0,3
308,0,1
309,0,0
310,0,4
311,0,1
312,0,4
313,0,1
314,0,0
315,0,3
316,0,2
317,0,0
318,0,2
319,0,3
320,0,3
321,0,0
322,0,0
323,0,4
324,0,4
325,0,2
326,0,3
327,0,0
328,0,1
329,0,3
330,0,4
331,0,1
332,0,2
333,0,2
334,0,4
335,0,1
336,0,3
337,0,1
338,0,4
339,0,2
340,0,3
341,0,0
342,0,1
343,0,3
344,0,4
345,0,3
346,0,3
347,0,3
348,0,1
349,0,0
350,0,2
351,0,3
352,0,3
353,0,4
354,0,3
355,0,3
356,0,2
357,0,4
358,0,4
359,0,1
360,0,3
361,0,0
362,0,3
363,0,0
364,0,3
365,0,2
366,0,3
367,0,1
368,0,2
369,0,3
370,0,1
371,0,4
372,0,3
373,0,1
374,0,2
375,0,4
376,0,2
377,0,2
378,0,1
379,0,3
380,0,2
381,0,3
382,0,1
383,0,4
384,0,1
385,0,2
386,0,1
387,0,1
388,0,1
389,0,3
390,0,1
391,0,2
392,0,1
393,0,1
394,0,1
395,0,1
396,0,1
397,0,2
398,0,2
399,0,1
400,1,3
401,1,3
402,1,3
403,1,3
404,1,3
405,1,3
406,1,3
407,1,3
408,1,3
409,1,3
410,1,3
411,1,2
412,1,3
413,1,3
414,1,3
415,1,3
