,cluster_id,cluster_cohortney
0,0,0
1,0,1
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,1
9,0,0
10,0,1
11,0,0
12,0,0
13,0,0
14,0,1
15,0,0
16,0,0
17,0,1
18,0,0
19,0,1
20,0,1
21,0,1
22,0,0
23,0,1
24,0,1
25,0,1
26,0,0
27,0,1
28,0,1
29,0,0
30,0,1
31,0,1
32,0,0
33,0,0
34,0,1
35,0,1
36,0,1
37,0,1
38,0,0
39,0,1
40,0,0
41,0,0
42,0,1
43,0,0
44,0,1
45,0,0
46,0,0
47,0,0
48,0,1
49,0,1
50,0,0
51,0,0
52,0,1
53,0,0
54,0,0
55,0,0
56,0,0
57,0,1
58,0,1
59,0,1
60,0,0
61,0,0
62,0,0
63,0,0
64,0,1
65,0,0
66,0,0
67,0,0
68,0,0
69,0,0
70,0,1
71,0,0
72,0,0
73,0,0
74,0,0
75,0,0
76,0,0
77,0,0
78,0,0
79,0,1
80,0,0
81,0,1
82,0,0
83,0,0
84,0,0
85,0,0
86,0,0
87,0,1
88,0,0
89,0,1
90,0,1
91,0,0
92,0,0
93,0,0
94,0,0
95,0,0
96,0,0
97,0,0
98,0,1
99,0,0
100,0,1
101,0,0
102,0,0
103,0,1
104,0,0
105,0,1
106,0,0
107,0,0
108,0,0
109,0,0
110,0,0
111,0,0
112,0,0
113,0,0
114,0,1
115,0,1
116,0,0
117,0,1
118,0,1
119,0,0
120,0,0
121,0,1
122,0,1
123,0,0
124,0,0
125,0,0
126,0,1
127,0,0
128,0,1
129,0,1
130,0,0
131,0,1
132,0,0
133,0,0
134,0,1
135,0,0
136,0,0
137,0,0
138,0,0
139,0,0
140,0,0
141,0,0
142,0,1
143,0,1
144,0,1
145,0,0
146,0,1
147,0,0
148,0,1
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,0,1
156,0,1
157,0,0
158,0,0
159,0,0
160,0,0
161,0,0
162,0,0
163,0,0
164,0,0
165,0,1
166,0,0
167,0,0
168,0,0
169,0,1
170,0,0
171,0,0
172,0,0
173,0,0
174,0,0
175,0,1
176,0,0
177,0,0
178,0,0
179,0,1
180,0,1
181,0,1
182,0,0
183,0,0
184,0,1
185,0,0
186,0,1
187,0,1
188,0,0
189,0,0
190,0,1
191,0,0
192,0,0
193,0,0
194,0,0
195,0,0
196,0,1
197,0,1
198,0,0
199,0,0
200,0,0
201,0,1
202,0,0
203,0,0
204,0,1
205,0,0
206,0,0
207,0,0
208,0,0
209,0,1
210,0,0
211,0,1
212,0,0
213,0,0
214,0,0
215,0,0
216,0,0
217,0,0
218,0,0
219,0,0
220,0,0
221,0,0
222,0,1
223,0,1
224,0,1
225,0,1
226,0,0
227,0,1
228,0,1
229,0,1
230,0,1
231,0,0
232,0,1
233,0,0
234,0,0
235,0,0
236,0,0
237,0,0
238,0,0
239,0,1
240,0,0
241,0,1
242,0,0
243,0,1
244,0,0
245,0,0
246,0,0
247,0,0
248,0,0
249,0,0
250,0,0
251,0,1
252,0,0
253,0,1
254,0,1
255,0,1
256,0,1
257,0,1
258,0,1
259,0,1
260,0,1
261,0,0
262,0,1
263,0,0
264,0,0
265,0,1
266,0,1
267,0,0
268,0,1
269,0,1
270,0,1
271,0,1
272,0,1
273,0,1
274,0,0
275,0,1
276,0,1
277,0,1
278,0,0
279,0,1
280,0,1
281,0,1
282,0,1
283,0,0
284,0,0
285,0,1
286,0,1
287,0,0
288,0,0
289,0,0
290,0,1
291,0,0
292,0,1
293,0,1
294,0,1
295,0,0
296,0,0
297,0,1
298,0,0
299,0,1
300,0,0
301,0,0
302,0,1
303,0,1
304,0,0
305,0,1
306,0,1
