,cluster_id,cluster_tsfresh
0,0.0,3
1,0.0,0
2,0.0,0
3,0.0,1
4,0.0,1
5,0.0,0
6,0.0,3
7,0.0,1
8,0.0,0
9,0.0,1
10,0.0,1
11,0.0,1
12,0.0,3
13,0.0,1
14,0.0,3
15,0.0,1
16,0.0,3
17,0.0,0
18,0.0,3
19,0.0,0
20,0.0,1
21,0.0,1
22,0.0,3
23,0.0,3
24,0.0,3
25,0.0,3
26,0.0,0
27,0.0,3
28,0.0,3
29,0.0,0
30,0.0,1
31,0.0,0
32,0.0,3
33,0.0,3
34,0.0,0
35,0.0,0
36,0.0,1
37,0.0,0
38,0.0,0
39,0.0,1
40,0.0,1
41,0.0,0
42,0.0,3
43,0.0,1
44,0.0,1
45,0.0,2
46,0.0,3
47,0.0,0
48,0.0,3
49,0.0,1
50,0.0,3
51,0.0,1
52,0.0,3
53,0.0,3
54,0.0,3
55,0.0,0
56,0.0,1
57,0.0,0
58,0.0,1
59,0.0,3
60,0.0,3
61,0.0,1
62,0.0,3
63,0.0,3
64,0.0,1
65,0.0,3
66,0.0,0
67,0.0,3
68,0.0,2
69,0.0,0
70,0.0,1
71,0.0,3
72,0.0,2
73,0.0,3
74,0.0,3
75,0.0,1
76,0.0,3
77,0.0,1
78,0.0,1
79,0.0,1
80,0.0,0
81,0.0,0
82,0.0,0
83,0.0,0
84,0.0,3
85,0.0,0
86,0.0,3
87,0.0,0
88,0.0,3
89,0.0,1
90,0.0,1
91,0.0,1
92,0.0,0
93,0.0,3
94,0.0,0
95,0.0,0
96,0.0,1
97,0.0,1
98,0.0,0
99,0.0,0
100,0.0,1
101,0.0,3
102,0.0,1
103,0.0,0
104,0.0,1
105,0.0,0
106,0.0,0
107,0.0,0
108,0.0,1
109,0.0,1
110,0.0,0
111,0.0,1
112,0.0,1
113,0.0,1
114,0.0,1
115,0.0,1
116,0.0,0
117,0.0,0
118,0.0,0
119,0.0,3
120,0.0,0
121,0.0,0
122,0.0,0
123,0.0,0
124,0.0,3
125,0.0,3
126,0.0,0
127,0.0,3
128,0.0,2
129,0.0,0
130,0.0,0
131,0.0,2
132,0.0,2
133,0.0,3
134,0.0,3
135,0.0,2
136,0.0,0
137,0.0,2
138,0.0,2
139,0.0,3
140,0.0,2
141,0.0,3
142,0.0,0
143,0.0,3
144,0.0,2
145,0.0,2
146,0.0,2
147,0.0,2
148,0.0,3
149,0.0,2
150,0.0,3
151,0.0,3
152,0.0,0
153,0.0,3
154,0.0,2
155,0.0,2
156,0.0,3
157,0.0,0
158,0.0,2
159,0.0,3
160,0.0,1
161,0.0,3
162,0.0,0
163,0.0,0
164,0.0,0
165,0.0,3
166,0.0,0
167,0.0,2
168,0.0,3
169,0.0,2
170,0.0,3
171,0.0,2
172,0.0,0
173,0.0,0
174,0.0,3
175,0.0,2
176,0.0,0
177,0.0,3
178,0.0,2
179,0.0,0
180,0.0,3
181,0.0,2
182,0.0,0
183,0.0,2
184,0.0,0
185,0.0,2
186,0.0,3
187,0.0,0
188,0.0,0
189,0.0,3
190,0.0,0
191,0.0,2
192,0.0,2
193,0.0,2
194,0.0,0
195,0.0,2
196,0.0,2
197,0.0,2
198,0.0,2
199,0.0,2
200,0.0,2
201,0.0,2
202,0.0,0
203,0.0,3
204,0.0,3
205,0.0,0
206,0.0,0
207,0.0,2
208,0.0,3
209,0.0,2
210,0.0,3
211,0.0,2
212,0.0,3
213,0.0,2
214,0.0,0
215,0.0,2
216,0.0,3
217,0.0,3
218,0.0,3
219,0.0,0
220,0.0,1
221,0.0,3
222,0.0,2
223,0.0,3
224,0.0,3
225,0.0,0
226,0.0,3
227,0.0,2
228,0.0,0
229,0.0,2
230,0.0,2
231,0.0,2
232,0.0,2
233,0.0,2
234,0.0,2
235,0.0,2
236,0.0,0
237,0.0,3
238,0.0,2
239,0.0,3
240,0.0,2
241,0.0,3
242,0.0,0
243,0.0,1
244,0.0,2
245,0.0,3
246,0.0,3
247,0.0,0
248,0.0,3
249,0.0,3
250,0.0,2
251,0.0,1
252,0.0,2
253,0.0,0
254,0.0,0
255,0.0,0
256,0.0,1
257,0.0,1
258,0.0,1
259,0.0,1
260,0.0,2
261,0.0,1
262,0.0,1
263,0.0,2
264,0.0,1
265,0.0,2
266,0.0,1
267,0.0,3
268,0.0,1
269,0.0,1
270,0.0,1
271,0.0,2
272,0.0,2
273,0.0,1
274,0.0,2
275,0.0,2
276,0.0,2
277,0.0,1
278,0.0,3
279,0.0,1
280,0.0,1
281,0.0,1
282,0.0,2
283,0.0,2
284,0.0,1
285,0.0,2
286,0.0,1
287,0.0,1
288,0.0,1
289,0.0,1
290,0.0,2
291,0.0,1
292,0.0,2
293,0.0,1
294,0.0,1
295,0.0,2
296,0.0,1
297,0.0,2
298,0.0,2
299,0.0,1
300,0.0,1
301,0.0,1
302,0.0,2
303,0.0,1
304,0.0,2
305,0.0,1
306,0.0,1
307,0.0,2
308,0.0,0
309,0.0,1
310,0.0,2
311,0.0,1
312,0.0,0
313,0.0,1
314,0.0,1
315,0.0,1
316,0.0,2
317,0.0,1
318,0.0,1
319,0.0,2
320,0.0,1
321,0.0,1
322,0.0,2
323,0.0,2
324,0.0,1
325,0.0,2
326,0.0,2
327,0.0,1
328,0.0,2
329,0.0,1
330,0.0,1
331,0.0,1
332,0.0,1
333,0.0,1
334,0.0,1
335,0.0,1
336,0.0,1
337,0.0,2
338,0.0,1
339,0.0,1
340,0.0,1
341,0.0,2
342,0.0,1
343,0.0,1
344,0.0,1
345,0.0,2
346,0.0,2
347,0.0,2
348,0.0,2
349,0.0,2
350,0.0,1
351,0.0,1
352,0.0,2
353,0.0,1
354,0.0,1
355,0.0,1
356,0.0,1
357,0.0,1
358,0.0,1
359,0.0,1
360,0.0,2
361,0.0,2
362,0.0,2
363,0.0,1
364,0.0,1
365,0.0,2
366,0.0,1
367,0.0,1
368,0.0,2
369,0.0,2
370,0.0,1
371,0.0,3
372,0.0,1
373,0.0,1
374,0.0,1
375,0.0,1
376,0.0,1
377,0.0,2
378,0.0,1
379,0.0,2
380,0.0,2
381,0.0,2
382,0.0,1
383,0.0,2
384,0.0,3
385,0.0,3
386,0.0,3
387,0.0,3
388,0.0,3
389,0.0,3
390,0.0,3
391,0.0,3
392,0.0,3
393,0.0,3
394,0.0,3
395,0.0,3
396,0.0,3
397,0.0,3
398,0.0,3
399,0.0,3
400,1.0,0
401,1.0,0
402,1.0,1
403,1.0,2
404,1.0,0
405,1.0,1
406,1.0,1
407,1.0,2
408,1.0,1
409,1.0,2
410,1.0,0
411,1.0,1
412,1.0,2
413,1.0,2
414,1.0,1
415,1.0,1
416,1.0,0
417,1.0,2
418,1.0,2
419,1.0,0
420,1.0,2
421,1.0,1
422,1.0,0
423,1.0,2
424,1.0,1
425,1.0,0
426,1.0,1
427,1.0,1
428,1.0,1
429,1.0,0
430,1.0,0
431,1.0,2
432,1.0,0
433,1.0,2
434,1.0,2
435,1.0,1
436,1.0,2
437,1.0,2
438,1.0,1
439,1.0,0
440,1.0,1
441,1.0,1
442,1.0,0
443,1.0,1
444,1.0,2
445,1.0,0
446,1.0,2
447,1.0,1
448,1.0,0
449,1.0,0
450,1.0,0
451,1.0,1
452,1.0,1
453,1.0,0
454,1.0,1
455,1.0,1
456,1.0,2
457,1.0,1
458,1.0,1
459,1.0,2
460,1.0,2
461,1.0,0
462,1.0,0
463,1.0,1
464,1.0,0
465,1.0,1
466,1.0,1
467,1.0,2
468,1.0,1
469,1.0,1
470,1.0,1
471,1.0,0
472,1.0,2
473,1.0,2
474,1.0,0
475,1.0,0
476,1.0,2
477,1.0,1
478,1.0,1
479,1.0,0
480,1.0,1
481,1.0,2
482,1.0,2
483,1.0,1
484,1.0,2
485,1.0,0
486,1.0,1
487,1.0,0
488,1.0,0
489,1.0,0
490,1.0,1
491,1.0,2
492,1.0,2
493,1.0,0
494,1.0,1
495,1.0,2
496,1.0,1
497,1.0,0
498,1.0,2
499,1.0,0
500,1.0,2
501,1.0,1
502,1.0,2
503,1.0,1
504,1.0,1
505,1.0,2
506,1.0,1
507,1.0,1
508,1.0,2
509,1.0,2
510,1.0,2
511,1.0,0
512,1.0,0
513,1.0,0
514,1.0,0
515,1.0,2
516,1.0,0
517,1.0,1
518,1.0,2
519,1.0,3
520,1.0,0
521,1.0,1
522,1.0,3
523,1.0,1
524,1.0,0
525,1.0,2
526,1.0,0
527,1.0,0
528,1.0,0
529,1.0,2
530,1.0,0
531,1.0,0
532,1.0,2
533,1.0,1
534,1.0,0
535,1.0,0
536,1.0,2
537,1.0,2
538,1.0,3
539,1.0,3
540,1.0,2
541,1.0,0
542,1.0,1
543,1.0,1
544,1.0,3
545,1.0,2
546,1.0,3
547,1.0,2
548,1.0,3
549,1.0,2
550,1.0,0
551,1.0,1
552,1.0,3
553,1.0,0
554,1.0,2
555,1.0,3
556,1.0,3
557,1.0,2
558,1.0,2
559,1.0,2
560,1.0,2
561,1.0,1
562,1.0,0
563,1.0,1
564,1.0,3
565,1.0,1
566,1.0,0
567,1.0,2
568,1.0,3
569,1.0,0
570,1.0,1
571,1.0,3
572,1.0,2
573,1.0,0
574,1.0,2
575,1.0,1
576,1.0,2
577,1.0,2
578,1.0,0
579,1.0,3
580,1.0,2
581,1.0,3
582,1.0,2
583,1.0,0
584,1.0,2
585,1.0,3
586,1.0,0
587,1.0,0
588,1.0,3
589,1.0,2
590,1.0,1
591,1.0,3
592,1.0,0
593,1.0,2
594,1.0,1
595,1.0,1
596,1.0,2
597,1.0,3
598,1.0,1
599,1.0,2
600,1.0,3
601,1.0,2
602,1.0,3
603,1.0,2
604,1.0,0
605,1.0,3
606,1.0,3
607,1.0,2
608,1.0,0
609,1.0,3
610,1.0,3
611,1.0,1
612,1.0,2
613,1.0,0
614,1.0,0
615,1.0,1
616,1.0,3
617,1.0,2
618,1.0,2
619,1.0,3
620,1.0,1
621,1.0,2
622,1.0,1
623,1.0,0
624,1.0,1
625,1.0,1
626,1.0,1
627,1.0,2
628,1.0,3
629,1.0,3
630,1.0,0
631,1.0,1
632,1.0,2
633,1.0,3
634,1.0,2
635,1.0,2
636,1.0,2
637,1.0,2
638,1.0,2
639,1.0,3
640,1.0,2
641,1.0,0
642,1.0,2
643,1.0,0
644,1.0,2
645,1.0,3
646,1.0,1
647,1.0,2
648,1.0,1
649,1.0,1
650,1.0,1
651,1.0,3
652,1.0,1
653,1.0,1
654,1.0,1
655,1.0,1
656,1.0,0
657,1.0,1
658,1.0,0
659,1.0,3
660,1.0,1
661,1.0,1
662,1.0,1
