,cluster_id,seqlength,zhu_cluster
0,0,207,3.0
1,0,357,1.0
2,0,268,1.0
3,0,148,3.0
4,0,263,1.0
5,0,147,3.0
6,0,195,3.0
7,0,260,1.0
8,0,113,3.0
9,0,154,3.0
10,0,192,3.0
11,0,158,3.0
12,0,127,3.0
13,0,168,3.0
14,0,250,1.0
15,0,195,3.0
16,0,183,3.0
17,0,231,1.0
18,0,198,3.0
19,0,137,3.0
20,0,163,3.0
21,0,141,3.0
22,0,219,1.0
23,0,194,3.0
24,0,181,3.0
25,0,170,3.0
26,0,204,3.0
27,0,243,1.0
28,0,204,3.0
29,0,205,3.0
30,0,204,3.0
31,0,174,3.0
32,0,162,3.0
33,0,199,3.0
34,0,196,3.0
35,0,164,3.0
36,0,158,3.0
37,0,138,3.0
38,0,157,3.0
39,0,164,3.0
40,0,200,3.0
41,0,192,3.0
42,0,155,3.0
43,0,111,3.0
44,0,229,1.0
45,0,217,1.0
46,0,164,3.0
47,0,220,1.0
48,0,185,3.0
49,0,167,3.0
50,0,246,1.0
51,0,188,3.0
52,0,229,1.0
53,0,176,3.0
54,0,168,3.0
55,0,144,3.0
56,0,175,3.0
57,0,312,1.0
58,0,190,3.0
59,0,217,1.0
60,0,126,3.0
61,0,202,3.0
62,0,273,1.0
63,0,186,3.0
64,0,159,3.0
65,0,251,1.0
66,0,218,1.0
67,0,253,1.0
68,0,239,1.0
69,0,131,3.0
70,0,220,1.0
71,0,156,3.0
72,0,150,3.0
73,0,180,3.0
74,0,173,3.0
75,0,165,3.0
76,0,231,1.0
77,0,147,3.0
78,0,145,3.0
79,0,288,1.0
80,0,200,3.0
81,0,212,3.0
82,0,159,3.0
83,0,246,1.0
84,0,179,3.0
85,0,154,3.0
86,0,135,3.0
87,0,272,1.0
88,0,173,3.0
89,0,170,3.0
90,0,165,3.0
91,0,114,3.0
92,0,223,1.0
93,0,167,3.0
94,0,115,3.0
95,0,234,1.0
96,0,228,1.0
97,0,216,1.0
98,0,177,3.0
99,0,116,3.0
100,0,326,1.0
101,0,275,1.0
102,0,132,3.0
