,cluster_id,time,seqlength,coh_cluster
0,2,57.19771,57,4
1,3,57.19771,150,2
2,4,57.19771,48,4
3,5,57.19771,35,4
4,5,57.19771,74,0
5,5,57.19771,147,1
6,1,57.19771,444,4
7,5,57.19771,159,5
8,3,57.19771,124,5
9,4,57.19771,99,4
10,3,57.19771,77,2
11,3,57.19771,100,2
12,4,57.19771,274,4
13,1,57.19771,473,4
14,3,57.19771,37,5
15,5,57.19771,106,4
16,0,57.19771,74,4
17,1,57.19771,157,4
18,3,57.19771,74,4
19,3,57.19771,72,2
20,4,57.19771,94,4
21,0,57.19771,131,4
22,1,57.19771,190,4
23,1,57.19771,108,4
24,1,57.19771,77,4
25,1,57.19771,52,4
26,3,57.19771,228,5
27,4,57.19771,41,4
28,5,57.19771,362,1
29,3,57.19771,147,4
30,4,57.19771,35,4
31,4,57.19771,431,4
32,5,57.19771,23,1
33,3,57.19771,1070,5
34,3,57.19771,19,4
35,1,57.19771,29,4
36,1,57.19771,161,4
37,3,57.19771,41,5
38,1,57.19771,426,4
39,3,57.19771,10,5
40,4,57.19771,249,2
41,5,57.19771,55,0
42,5,57.19771,10,1
43,0,57.19771,64,4
44,3,57.19771,84,4
45,3,57.19771,158,5
46,3,57.19771,18,4
47,3,57.19771,42,5
48,1,57.19771,9184,4
49,5,57.19771,107,4
50,0,57.19771,24,4
51,1,57.19771,57,4
52,0,57.19771,144,2
53,4,57.19771,458,4
54,0,57.19771,219,4
55,1,57.19771,869,4
56,0,57.19771,311,5
57,5,57.19771,100,4
58,3,57.19771,23,2
59,3,57.19771,48,2
60,3,57.19771,50,2
61,3,57.19771,171,2
62,5,57.19771,39,4
63,0,57.19771,44,4
64,3,57.19771,25,5
65,3,57.19771,144,4
66,0,57.19771,56,4
67,3,57.19771,36,2
68,2,57.19771,24,4
69,0,57.19771,155,5
70,1,57.19771,116,4
71,1,57.19771,97,4
72,1,57.19771,64,4
73,4,57.19771,112,5
74,4,57.19771,101,4
75,0,57.19771,221,4
76,5,57.19771,193,1
77,5,57.19771,610,1
78,5,57.19771,36,4
79,0,57.19771,104,2
80,3,57.19771,85,2
81,0,57.19771,114,4
82,0,57.19771,135,2
83,1,57.19771,391,4
84,5,57.19771,429,2
85,1,57.19771,72,4
86,3,57.19771,146,4
87,0,57.19771,62,4
88,4,57.19771,109,4
89,3,57.19771,14,4
90,1,57.19771,102,4
91,2,57.19771,17,4
92,0,57.19771,84,4
93,0,57.19771,206,4
94,3,57.19771,55,2
95,2,57.19771,64,4
96,3,57.19771,107,2
97,1,57.19771,11,4
98,0,57.19771,19,2
99,4,57.19771,81,4
100,0,57.19771,116,2
101,1,57.19771,209,4
102,0,57.19771,1630,4
103,0,57.19771,28,4
104,0,57.19771,116,4
105,1,57.19771,37,4
106,1,57.19771,44,4
107,0,57.19771,121,4
108,3,57.19771,51,5
109,1,57.19771,40,4
110,1,57.19771,50,4
111,3,57.19771,1714,5
112,1,57.19771,217,4
113,0,57.19771,97,4
114,1,57.19771,43,2
115,1,57.19771,283,4
116,3,57.19771,298,5
117,1,57.19771,6285,4
118,0,57.19771,86,4
119,3,57.19771,1146,5
120,1,57.19771,33,4
121,1,57.19771,28,4
122,5,57.19771,98,0
123,1,57.19771,25,4
124,0,57.19771,77,4
125,1,57.19771,180,4
126,5,57.19771,99,1
127,1,57.19771,18,4
128,1,57.19771,44,4
129,3,57.19771,222,2
130,1,57.19771,110,4
131,0,57.19771,17,2
132,3,57.19771,58,5
133,1,57.19771,437,4
134,0,57.19771,119,4
135,3,57.19771,436,2
136,0,57.19771,178,2
137,0,57.19771,646,2
138,4,57.19771,369,4
139,0,57.19771,348,2
140,4,57.19771,198,4
141,1,57.19771,96,4
142,0,57.19771,95,4
143,1,57.19771,66,4
144,0,57.19771,438,5
145,0,57.19771,740,4
146,0,57.19771,252,5
147,3,57.19771,16,5
148,1,57.19771,30,4
149,3,57.19771,125,5
150,2,57.19771,272,4
151,1,57.19771,451,4
152,3,57.19771,214,2
153,0,57.19771,17,4
154,0,57.19771,5076,4
155,0,57.19771,336,5
156,0,57.19771,96,2
157,1,57.19771,34,4
158,5,57.19771,31,4
159,0,57.19771,314,2
160,0,57.19771,246,4
161,0,57.19771,50,2
162,3,57.19771,52,5
163,0,57.19771,77,4
164,1,57.19771,55,4
165,1,57.19771,94,4
166,3,57.19771,62,5
167,1,57.19771,171,4
168,1,57.19771,177,4
