,cluster_id,cluster_pred
0,3,5
1,6,1
2,6,5
3,6,7
4,1,3
5,6,4
6,0,4
7,0,4
8,7,4
9,3,4
10,3,4
11,1,4
12,3,7
13,1,5
14,1,1
15,6,5
16,3,5
17,3,5
18,4,3
19,3,4
20,1,3
21,1,5
22,1,5
23,0,5
24,3,0
25,1,1
26,1,5
27,7,4
28,3,7
29,6,1
30,7,4
31,6,6
32,7,1
33,4,1
34,3,5
35,3,0
36,3,6
37,3,6
38,7,7
39,1,5
40,1,1
41,3,4
42,1,3
43,3,6
44,0,5
45,7,5
46,3,7
47,1,5
48,3,7
49,3,6
50,7,5
51,1,1
52,4,1
53,7,1
54,1,5
55,7,5
56,4,5
57,4,5
58,3,5
59,0,4
60,7,4
61,3,7
62,3,4
63,7,1
64,3,5
65,1,3
66,0,5
67,7,6
68,6,1
69,7,4
70,1,3
71,4,1
72,3,6
73,1,5
74,1,1
75,1,1
76,3,6
77,3,4
78,3,7
79,3,1
80,0,5
81,3,1
82,1,1
83,0,1
84,3,5
85,3,2
86,3,6
87,3,6
88,3,7
89,7,2
90,3,6
91,3,0
92,3,1
93,1,1
94,7,1
95,4,5
96,7,5
97,6,5
98,1,5
99,1,5
100,7,1
101,3,6
102,3,5
103,7,5
104,3,6
105,6,4
106,1,5
107,1,0
108,4,5
109,0,1
110,7,5
111,3,5
112,3,1
113,1,4
114,1,5
115,4,5
116,3,7
117,1,1
118,3,7
119,7,5
120,7,5
121,1,5
122,3,4
123,0,1
124,0,1
125,1,1
126,4,5
127,7,5
128,3,5
129,3,4
130,4,5
131,1,5
132,7,4
133,6,4
134,6,7
135,7,5
136,6,5
137,3,6
138,7,6
139,7,5
140,3,5
141,3,6
142,1,1
143,3,7
144,4,1
145,7,6
146,0,5
147,4,3
148,3,2
149,0,5
150,3,6
151,3,4
152,6,7
153,3,1
154,3,6
155,7,1
156,4,5
157,7,5
158,4,1
159,7,6
160,3,7
161,0,5
162,1,1
163,3,5
164,1,5
165,7,5
166,2,5
167,6,0
168,3,4
169,6,1
170,3,5
171,7,1
172,7,7
173,7,2
174,7,4
175,0,0
176,3,4
177,3,6
178,6,4
179,7,4
180,6,4
181,7,5
182,6,7
183,1,5
184,1,5
185,3,4
186,4,5
187,0,3
188,4,5
189,6,5
190,1,1
191,0,5
192,3,2
193,3,6
194,7,2
195,0,4
196,3,5
197,1,1
198,6,4
199,7,5
200,3,6
201,1,5
202,3,2
203,7,5
204,3,4
205,7,7
206,3,5
207,3,0
208,3,2
209,6,6
210,1,4
211,3,4
212,3,5
213,3,4
214,6,1
215,6,7
216,4,5
