,cluster_id,seqlength,zhu_cluster
0,0,302,9.0
1,0,305,9.0
2,0,271,9.0
3,0,232,1.0
4,0,193,1.0
5,0,377,0.0
6,0,247,1.0
7,0,399,0.0
8,0,167,1.0
9,0,306,9.0
10,0,327,9.0
11,0,351,9.0
12,0,528,0.0
13,0,176,1.0
14,0,230,1.0
15,0,494,0.0
16,0,275,9.0
17,0,312,9.0
18,0,307,9.0
19,0,200,1.0
20,0,239,1.0
21,0,365,0.0
22,0,374,0.0
23,0,238,1.0
24,0,295,9.0
25,0,434,0.0
26,0,353,9.0
27,0,284,9.0
28,0,254,9.0
29,0,270,9.0
30,0,338,0.0
31,0,291,9.0
32,0,309,9.0
33,0,366,0.0
34,0,337,9.0
35,0,291,9.0
36,0,292,9.0
37,0,275,9.0
38,0,255,9.0
39,0,311,9.0
40,0,386,0.0
41,0,382,0.0
42,0,433,0.0
43,0,284,9.0
44,0,281,9.0
45,0,402,0.0
46,0,264,9.0
47,0,380,0.0
48,0,210,1.0
49,0,346,9.0
50,0,275,9.0
51,0,314,9.0
52,0,379,0.0
53,0,449,0.0
54,0,307,9.0
55,0,429,0.0
56,0,423,0.0
57,0,297,9.0
58,0,236,1.0
59,0,288,9.0
60,0,275,9.0
61,0,310,9.0
62,0,274,9.0
63,0,256,9.0
64,0,467,0.0
65,0,290,9.0
66,0,291,9.0
67,0,131,8.0
68,0,328,9.0
69,0,289,9.0
70,0,286,9.0
71,0,275,9.0
72,0,242,1.0
73,0,300,9.0
74,0,312,9.0
75,0,234,1.0
76,0,433,0.0
77,0,300,9.0
78,0,300,9.0
79,0,339,9.0
80,0,430,0.0
81,0,349,9.0
82,0,309,9.0
83,0,298,9.0
84,0,283,9.0
85,0,227,1.0
86,0,293,9.0
87,0,251,9.0
88,0,259,9.0
89,0,363,0.0
90,0,264,9.0
91,0,295,9.0
92,0,311,9.0
93,0,350,9.0
94,0,260,9.0
95,0,265,9.0
96,0,320,9.0
97,0,458,0.0
98,0,332,9.0
99,0,353,9.0
100,0,375,0.0
101,0,432,0.0
102,0,398,0.0
103,0,363,0.0
104,0,214,1.0
105,0,216,1.0
106,0,329,9.0
107,0,290,9.0
108,0,344,9.0
109,0,174,1.0
110,0,244,9.0
111,0,305,9.0
112,0,259,9.0
113,0,361,0.0
114,0,469,0.0
115,0,232,1.0
116,0,383,0.0
117,0,222,1.0
118,0,263,9.0
119,0,442,0.0
120,0,315,9.0
121,0,236,1.0
122,0,280,9.0
123,0,340,9.0
124,0,282,9.0
125,0,398,0.0
126,0,215,1.0
127,0,336,9.0
128,0,255,9.0
129,0,345,9.0
130,0,196,1.0
131,0,298,9.0
132,0,379,0.0
133,0,396,0.0
134,0,241,9.0
135,0,266,9.0
136,0,219,1.0
137,0,371,0.0
138,0,472,0.0
139,0,222,1.0
140,0,304,9.0
141,0,285,9.0
142,0,300,9.0
143,0,253,9.0
144,0,263,9.0
145,0,328,9.0
146,0,420,0.0
147,0,400,0.0
148,0,421,0.0
149,0,336,9.0
150,0,288,9.0
151,0,469,0.0
152,0,254,9.0
153,0,366,0.0
154,0,378,0.0
155,0,392,0.0
156,0,223,1.0
157,0,302,9.0
158,0,311,9.0
159,0,294,9.0
160,0,304,9.0
161,0,423,0.0
162,0,244,1.0
163,0,215,1.0
164,0,371,0.0
165,0,355,9.0
166,0,262,9.0
167,0,258,9.0
168,0,243,9.0
169,0,266,9.0
170,0,388,0.0
171,0,439,0.0
172,0,409,0.0
173,0,216,1.0
174,0,453,0.0
175,0,363,0.0
176,0,318,9.0
177,0,413,0.0
178,0,310,9.0
179,0,436,0.0
180,0,392,0.0
181,0,248,9.0
182,0,270,9.0
183,0,380,0.0
184,0,247,1.0
185,0,208,1.0
186,0,299,9.0
187,0,443,0.0
188,0,287,9.0
189,0,263,9.0
190,0,335,9.0
191,0,389,0.0
192,0,346,9.0
193,0,405,0.0
194,0,214,1.0
195,0,340,9.0
196,0,240,1.0
197,0,297,9.0
198,0,255,9.0
199,0,352,9.0
200,0,466,0.0
201,0,242,9.0
202,0,351,9.0
203,0,174,1.0
204,0,280,9.0
205,0,344,9.0
206,0,292,9.0
207,0,346,9.0
208,0,225,1.0
209,0,329,9.0
210,0,335,9.0
211,0,316,9.0
212,0,266,9.0
213,0,390,0.0
214,0,214,1.0
215,0,278,9.0
216,0,237,1.0
217,0,310,9.0
218,0,273,9.0
219,0,268,9.0
220,0,437,0.0
221,0,259,9.0
222,0,201,1.0
223,0,435,0.0
224,0,320,9.0
225,0,260,9.0
226,0,223,1.0
227,0,285,9.0
228,0,164,1.0
229,0,239,1.0
230,0,148,8.0
231,0,332,9.0
232,0,406,0.0
233,0,283,9.0
234,0,499,0.0
235,0,289,9.0
236,0,512,0.0
237,0,308,9.0
238,0,332,9.0
239,0,215,1.0
240,0,204,1.0
241,0,379,0.0
242,0,217,1.0
243,0,201,1.0
244,0,318,9.0
245,0,373,0.0
246,0,348,9.0
247,0,282,9.0
248,0,272,9.0
249,0,338,9.0
250,0,317,9.0
251,0,329,9.0
252,0,334,9.0
253,0,461,0.0
254,0,264,9.0
255,0,270,9.0
256,0,182,1.0
257,0,249,9.0
258,0,353,9.0
259,0,473,0.0
260,0,320,9.0
261,0,276,9.0
262,0,271,9.0
263,0,306,9.0
264,0,415,0.0
265,0,345,9.0
266,0,364,0.0
267,0,460,0.0
268,0,340,9.0
269,0,337,9.0
