,cluster_id,cluster_pred
0,0,2
1,0,2
2,0,3
3,0,1
4,0,3
5,0,3
6,0,0
7,0,3
8,0,3
9,0,3
10,0,1
11,0,3
12,0,3
13,0,3
14,0,3
15,0,3
16,0,0
17,0,3
18,0,1
19,0,0
20,0,3
21,0,1
22,0,3
23,0,0
24,0,1
25,0,3
26,0,3
27,0,1
28,0,1
29,0,2
30,0,3
31,0,3
32,0,3
33,0,0
34,0,1
35,0,1
36,0,3
37,0,1
38,0,3
39,0,3
40,0,3
41,0,0
42,0,3
43,0,2
44,0,1
45,0,1
46,0,0
47,0,2
48,0,3
49,0,3
50,0,3
51,0,3
52,0,3
53,0,3
54,0,3
55,0,3
56,0,3
57,0,0
58,0,1
59,0,3
60,0,3
61,0,3
62,0,3
63,0,0
64,0,3
65,0,3
66,0,3
67,0,1
68,0,3
69,0,3
70,0,3
71,0,2
72,0,3
73,0,3
74,0,1
75,0,3
76,0,1
77,0,1
78,0,3
79,0,0
80,0,3
81,0,3
82,0,3
83,0,1
84,0,3
85,0,1
86,0,1
87,0,2
88,0,3
89,0,3
90,0,0
91,0,3
92,0,0
93,0,3
94,0,3
95,0,3
96,0,0
97,0,1
98,0,3
99,0,3
100,0,1
101,0,3
102,0,1
103,0,3
104,0,0
105,0,3
106,0,0
107,0,2
108,0,3
109,0,3
110,0,3
111,0,1
112,0,1
113,0,1
114,0,3
115,0,2
116,0,2
117,0,0
118,0,1
119,0,0
120,0,1
121,0,0
122,0,1
123,0,1
124,0,3
125,0,3
126,0,1
127,0,3
128,0,3
129,0,1
130,0,1
131,0,1
132,0,2
133,0,3
134,0,3
135,0,0
136,0,0
137,0,0
138,0,3
139,0,0
140,0,3
141,0,3
142,0,0
143,0,3
144,0,3
145,0,3
146,0,1
147,0,0
148,0,3
149,0,3
150,0,3
151,0,3
152,0,3
153,0,3
154,0,0
155,0,0
156,0,3
157,0,2
158,0,1
159,0,3
160,0,1
161,0,1
162,0,0
163,0,3
164,0,0
165,0,0
166,0,3
167,0,3
168,0,1
169,0,3
170,0,3
171,0,3
172,0,3
173,0,3
174,0,3
175,0,3
176,0,0
177,0,3
178,0,3
179,0,3
180,0,3
181,0,3
182,0,3
183,0,3
184,0,3
185,0,2
186,0,1
187,0,2
188,0,3
189,0,3
190,0,3
191,0,3
192,0,3
193,0,3
194,0,0
195,0,3
196,0,1
197,0,1
198,0,1
199,0,3
200,0,3
201,0,3
202,0,2
203,0,3
204,0,3
205,0,0
206,0,1
207,0,3
208,0,0
209,0,3
210,0,3
211,0,1
212,0,3
213,0,3
214,0,1
215,0,3
216,0,3
217,0,0
218,0,1
219,0,0
220,0,3
221,0,0
222,0,0
223,0,3
224,0,3
225,0,2
226,0,1
227,0,1
228,0,2
229,0,3
230,0,3
231,0,0
232,0,1
233,0,3
234,0,0
235,0,1
236,0,2
237,0,3
238,0,3
239,0,0
240,0,0
241,0,3
242,0,3
243,0,1
244,0,3
245,0,1
246,0,0
247,0,1
248,0,3
249,0,3
250,0,2
251,0,3
252,0,3
253,0,0
254,0,1
255,0,3
256,0,3
257,0,3
258,0,3
259,0,1
260,0,1
261,0,3
262,0,3
263,0,3
264,0,3
265,0,3
266,0,2
267,0,3
268,0,0
269,0,3
270,0,3
271,0,1
272,0,1
273,0,3
274,0,2
275,0,3
276,0,3
277,0,1
278,0,2
