,event_id,event_pred
0,4,"[0.0018743818776333636, 5.657871426689286e-07, 9.254219040490386e-06, 9.152164311066667e-06, 0.9981066459518723]"
1,0,"[0.9996869449288204, 1.5128881080425126e-06, 3.586738617531025e-07, 3.554245790811272e-08, 0.000311147966752071]"
2,0,"[0.9999942735418711, 1.0098479932399491e-09, 1.0624911518750793e-07, 7.663146634479104e-07, 4.852884502196483e-06]"
3,4,"[0.0005607323319339197, 8.043196487769644e-06, 0.0013348185514841973, 8.112337398665143e-08, 0.9980963247967201]"
4,2,"[0.0008027320768071482, 0.00020459622983071474, 0.998208857089753, 0.00061594451304041, 0.00016787009056871456]"
5,4,"[0.23562436955500238, 4.3338265968718665e-05, 0.7328414009639221, 2.417612719680097e-07, 0.031490649453834896]"
6,0,"[0.9979198332938587, 1.8418819767148839e-06, 0.0006617766341052195, 1.097304881612417e-07, 0.0014164384595712971]"
7,4,"[0.00036636500589387237, 0.000512634951894433, 0.0002925103371833119, 1.9060416296811324e-09, 0.9988284877989867]"
8,4,"[0.00044915636269962986, 0.00015195822655293727, 0.00012245117439103816, 6.751033168073454e-06, 0.9992696832031882]"
9,2,"[0.001274894597626119, 1.4411430411132185e-06, 0.9987233785213883, 2.1072195579565895e-09, 2.836307249687333e-07]"
10,4,"[0.00016764713951557928, 0.00011240743532586052, 0.0013460531565423124, 1.8167135256867112e-05, 0.9983557251333594]"
11,4,"[0.0002936992042204727, 4.801212018695843e-05, 0.00031362243631656816, 0.0014818173017594428, 0.9978628489375165]"
12,4,"[7.903040069368827e-06, 1.6304954415587501e-06, 1.483291091442336e-07, 5.537530377433251e-06, 0.9999847806050025]"
13,2,"[8.206737801254401e-05, 5.997323273328646e-05, 0.9989703243621679, 5.875042466040427e-07, 0.0008870475228398188]"
14,4,"[0.00040980801398426064, 0.0005162776512574644, 0.0027567311211913474, 1.076606231047812e-06, 0.9963161066073359]"
15,2,"[8.244373736400886e-05, 1.6025896861971626e-06, 0.9999146287167359, 3.082317962170387e-07, 1.0167244175439166e-06]"
