,event_id,event_pred
0,3,"[6.530802398111111e-06, 5.402367889040364e-06, 0.00030645871080148816, 0.9990685072725823, 0.0006131008463289312]"
1,3,"[0.0007653275993791687, 0.0002969459016520772, 8.466508826864838e-05, 0.9985602730442252, 0.0002927883664748495]"
2,1,"[0.0007590881103916605, 0.9972668035016089, 0.0002211697554613285, 6.6596368274405296e-06, 0.001746278995710672]"
3,2,"[8.185521880497404e-05, 0.000512400209210698, 0.9991878406536702, 7.864441551277036e-06, 0.0002100394767629474]"
4,4,"[6.0019825107882215e-06, 0.998770840423053, 0.000458843046358199, 1.0830815067895236e-05, 0.0007534837330101705]"
5,0,"[0.9994362402930154, 0.00021188103330174022, 0.00010149026085478369, 1.2191286491286812e-06, 0.0002491692841790719]"
6,1,"[0.00045687671481712953, 0.9986501192980445, 2.405860240254528e-05, 5.11085717229353e-07, 0.0008684342990187234]"
7,1,"[1.0411871267950978e-07, 0.9994433255789396, 4.7524173511042346e-06, 0.0004956009494974602, 5.621693549908784e-05]"
8,3,"[1.2735960059516326e-05, 0.0009684354027085976, 1.1572642293867347e-05, 0.9986433933268675, 0.00036386266807051813]"
9,2,"[8.431943240283835e-06, 5.0270393842042954e-05, 0.9987838235264186, 1.5972405561499396e-07, 0.0011573144124434036]"
10,4,"[0.00010482011765363408, 0.00015953522853168341, 4.9952238805075275e-05, 4.020626349567243e-06, 0.99968167178866]"
11,1,"[0.0006107892503523058, 0.9984681662374535, 0.0005562219995617959, 5.8822385559747934e-05, 0.0003060001270726596]"
12,2,"[1.534524910779729e-05, 0.0015238667967288012, 0.9982883203726763, 1.549021568179825e-06, 0.00017091855991891374]"
13,0,"[0.998395232928545, 0.0010623291545718819, 2.1584833973069445e-05, 0.0005136420849478261, 7.210997962352965e-06]"
14,4,"[0.00022002585287171883, 9.403352365511193e-05, 0.0014072382736188935, 2.365159809932441e-05, 0.9982550507517549]"
15,1,"[0.031584820650527534, 0.5801090731772505, 0.35794558886110184, 0.019789694370418914, 0.010570822940701179]"
