,cluster_id,seqlength,zhu_cluster
0,0,207,3.0
1,0,357,2.0
2,0,268,3.0
3,0,148,1.0
4,0,263,3.0
5,0,147,1.0
6,0,195,1.0
7,0,260,3.0
8,0,113,1.0
9,0,154,1.0
10,0,192,1.0
11,0,158,1.0
12,0,127,0.0
13,0,168,1.0
14,0,250,3.0
15,0,195,1.0
16,0,183,1.0
17,0,231,3.0
18,0,198,1.0
19,0,137,1.0
20,0,163,1.0
21,0,141,1.0
22,0,219,3.0
23,0,194,1.0
24,0,181,1.0
25,0,170,1.0
26,0,204,3.0
27,0,243,3.0
28,0,204,1.0
29,0,205,3.0
30,0,204,1.0
31,0,174,1.0
32,0,162,1.0
33,0,199,3.0
34,0,196,1.0
35,0,164,1.0
36,0,158,1.0
37,0,138,1.0
38,0,157,1.0
39,0,164,1.0
40,0,200,1.0
41,0,192,1.0
42,0,155,1.0
43,0,111,0.0
44,0,229,3.0
45,0,217,3.0
46,0,164,1.0
47,0,220,3.0
48,0,185,1.0
49,0,167,1.0
50,0,246,3.0
51,0,188,1.0
52,0,229,3.0
53,0,176,1.0
54,0,168,1.0
55,0,144,1.0
56,0,175,1.0
57,0,312,2.0
58,0,190,1.0
59,0,217,3.0
60,0,126,1.0
61,0,202,1.0
62,0,273,3.0
63,0,186,1.0
64,0,159,1.0
65,0,251,3.0
66,0,218,3.0
67,0,253,3.0
68,0,239,3.0
69,0,131,1.0
70,0,220,3.0
71,0,156,1.0
72,0,150,1.0
73,0,180,1.0
74,0,173,1.0
75,0,165,1.0
76,0,231,3.0
77,0,147,1.0
78,0,145,1.0
79,0,288,2.0
80,0,200,1.0
81,0,212,3.0
82,0,159,1.0
83,0,246,3.0
84,0,179,1.0
85,0,154,1.0
86,0,135,1.0
87,0,272,3.0
88,0,173,1.0
89,0,170,1.0
90,0,165,1.0
91,0,114,1.0
92,0,223,3.0
93,0,167,1.0
94,0,115,1.0
95,0,234,3.0
96,0,228,3.0
97,0,216,1.0
98,0,177,1.0
99,0,116,0.0
100,0,326,2.0
101,0,275,3.0
102,0,132,1.0
103,0,231,3.0
104,0,216,3.0
105,0,151,1.0
106,0,249,3.0
107,0,152,1.0
108,0,226,3.0
109,0,178,1.0
110,0,188,3.0
111,0,100,0.0
112,0,165,1.0
113,0,189,1.0
114,0,179,1.0
115,0,197,1.0
116,0,147,1.0
117,0,172,1.0
118,0,196,3.0
119,0,201,1.0
120,0,254,3.0
121,0,136,1.0
122,0,274,3.0
123,0,195,1.0
124,0,113,0.0
125,0,256,3.0
126,0,104,0.0
127,0,202,1.0
128,0,186,1.0
129,0,224,3.0
130,0,224,3.0
131,0,234,3.0
132,0,200,1.0
133,0,181,1.0
134,0,223,3.0
135,0,205,1.0
136,0,256,3.0
137,0,206,1.0
138,0,137,1.0
139,0,242,3.0
140,0,138,1.0
141,0,185,1.0
142,0,201,1.0
143,0,222,3.0
144,0,201,1.0
145,0,222,3.0
146,0,198,1.0
147,0,185,1.0
148,0,116,0.0
149,0,173,1.0
150,0,205,1.0
151,0,313,2.0
152,0,231,3.0
153,0,236,3.0
154,0,175,1.0
155,0,235,3.0
156,0,190,1.0
157,0,99,0.0
158,0,164,1.0
159,0,215,3.0
160,0,132,1.0
161,0,191,1.0
162,0,257,3.0
163,0,157,1.0
164,0,173,1.0
165,0,257,3.0
166,0,172,1.0
167,0,134,0.0
168,0,161,1.0
169,0,197,1.0
170,0,179,1.0
171,0,219,1.0
172,0,125,1.0
173,0,194,1.0
174,0,149,1.0
175,0,159,1.0
176,0,233,3.0
177,0,183,1.0
178,0,166,1.0
179,0,280,3.0
180,0,158,1.0
181,0,189,1.0
182,0,261,3.0
183,0,124,1.0
184,0,153,1.0
185,0,155,1.0
186,0,252,3.0
187,0,185,3.0
188,0,196,3.0
189,0,261,3.0
190,0,106,0.0
191,0,170,1.0
192,0,250,3.0
193,0,199,1.0
194,0,178,1.0
195,0,230,3.0
196,0,167,1.0
197,0,115,1.0
198,0,286,3.0
199,0,170,1.0
200,0,102,0.0
201,0,187,1.0
202,0,166,1.0
203,0,163,1.0
204,0,171,1.0
205,0,219,3.0
206,0,321,2.0
207,0,184,1.0
208,0,163,1.0
209,0,168,1.0
210,0,252,3.0
211,0,224,3.0
212,0,164,1.0
213,0,175,1.0
214,0,171,1.0
215,0,138,1.0
216,0,206,3.0
217,0,184,1.0
218,0,273,3.0
219,0,231,3.0
220,0,236,3.0
221,0,165,1.0
222,0,150,1.0
223,0,200,1.0
224,0,188,1.0
225,0,133,1.0
226,0,270,3.0
227,0,202,1.0
228,0,220,3.0
229,0,207,3.0
230,0,124,0.0
231,0,156,1.0
232,0,130,1.0
233,0,181,1.0
234,0,263,3.0
235,0,280,3.0
236,0,143,1.0
237,0,284,3.0
238,0,145,1.0
239,0,211,3.0
240,0,276,3.0
241,0,177,1.0
242,0,248,3.0
243,0,198,1.0
244,0,170,1.0
245,0,204,1.0
246,0,270,3.0
247,0,277,3.0
248,0,253,3.0
249,0,231,3.0
250,0,180,1.0
251,0,155,1.0
252,0,167,1.0
253,0,276,3.0
254,0,188,3.0
255,0,153,1.0
256,0,191,1.0
257,0,213,1.0
258,0,285,2.0
259,0,175,1.0
260,0,231,3.0
261,0,232,3.0
262,0,124,1.0
263,0,188,1.0
264,0,208,1.0
265,0,197,1.0
266,0,167,1.0
267,0,212,1.0
268,0,180,1.0
269,0,244,3.0
270,0,173,1.0
271,0,255,3.0
272,0,264,3.0
273,0,164,1.0
274,0,195,1.0
275,0,157,1.0
276,0,268,3.0
277,0,110,0.0
278,0,243,3.0
279,0,249,3.0
280,0,168,1.0
281,0,163,1.0
282,0,107,0.0
283,0,303,2.0
284,0,251,3.0
285,0,172,1.0
286,0,185,1.0
287,0,224,3.0
288,0,182,1.0
289,0,152,1.0
290,0,157,1.0
291,0,263,3.0
292,0,155,1.0
293,0,151,1.0
294,0,246,3.0
295,0,131,1.0
296,0,221,3.0
297,0,301,2.0
298,0,211,3.0
299,0,144,1.0
300,0,228,1.0
301,0,195,1.0
302,0,164,1.0
303,0,275,3.0
304,0,164,1.0
305,0,117,1.0
306,0,187,1.0
307,0,196,1.0
308,0,220,3.0
309,0,185,1.0
310,0,235,3.0
311,0,148,1.0
312,0,181,1.0
313,0,162,1.0
314,0,157,1.0
315,0,210,1.0
316,0,149,1.0
317,0,185,1.0
318,0,185,1.0
319,0,150,1.0
320,0,157,1.0
321,0,245,3.0
322,0,171,1.0
323,0,303,2.0
324,0,262,3.0
325,0,162,1.0
326,0,211,3.0
327,0,146,1.0
328,0,183,1.0
329,0,166,1.0
330,0,257,3.0
331,0,179,1.0
332,0,195,1.0
