,cluster_id,cluster_cohortney
0,0,1
1,0,4
2,0,1
3,0,4
4,0,4
5,0,4
6,0,1
7,0,2
8,0,2
9,0,4
10,0,1
11,0,4
12,0,2
13,0,4
14,0,2
15,0,4
16,0,2
17,0,1
18,0,1
19,0,1
20,0,0
21,0,1
22,0,4
23,0,2
24,0,2
25,0,2
26,0,1
27,0,2
28,0,1
29,0,1
30,0,3
31,0,1
32,0,1
33,0,1
34,0,2
35,0,4
36,0,1
37,0,1
38,0,1
39,0,1
40,0,2
41,0,2
42,0,1
43,0,4
44,0,4
45,0,2
46,0,1
47,0,1
48,0,2
49,0,1
50,0,4
51,0,4
52,0,1
53,0,2
54,0,1
55,0,1
56,0,2
57,0,1
58,0,2
59,0,3
60,0,0
61,0,3
62,0,1
63,0,2
64,0,2
65,0,1
66,0,1
67,0,1
68,0,2
69,0,1
70,0,4
71,0,2
72,0,4
73,0,4
74,0,2
75,0,1
76,0,2
77,0,4
78,0,4
79,0,2
80,0,1
81,0,4
82,0,1
83,0,4
84,0,2
85,0,1
86,0,1
87,0,4
88,0,2
89,0,1
90,0,1
91,0,3
92,0,2
93,0,2
94,0,4
95,0,1
96,0,4
97,0,2
98,0,2
99,0,2
100,0,1
101,0,2
102,0,2
103,0,1
104,0,4
105,0,1
106,0,2
107,0,1
108,0,2
109,0,1
110,0,1
111,0,1
112,0,1
113,0,2
114,0,1
115,0,4
116,0,1
117,0,4
118,0,1
119,0,4
120,0,1
121,0,4
122,0,2
123,0,2
124,0,1
125,0,1
126,0,2
127,0,1
128,0,2
129,0,4
130,0,0
131,0,0
132,0,3
133,0,2
134,0,4
135,0,1
136,0,4
137,0,0
138,0,0
139,0,4
140,0,0
141,0,4
142,0,0
143,0,4
144,0,3
145,0,4
146,0,4
147,0,4
148,0,4
149,0,4
150,0,4
151,0,2
152,0,0
153,0,2
154,0,4
155,0,2
156,0,0
157,0,4
158,0,4
159,0,1
160,0,4
161,0,2
162,0,2
163,0,1
164,0,3
165,0,4
166,0,1
167,0,4
168,0,4
169,0,1
170,0,4
171,0,4
172,0,0
173,0,4
174,0,4
175,0,1
176,0,0
177,0,0
178,0,0
179,0,4
180,0,4
181,0,4
182,0,4
183,0,4
184,0,4
185,0,0
186,0,0
187,0,4
188,0,2
189,0,4
190,0,2
191,0,0
192,0,0
193,0,0
194,0,1
195,0,1
196,0,1
197,0,0
198,0,2
199,0,0
200,0,4
201,0,4
202,0,4
203,0,1
204,0,1
205,0,0
206,0,4
207,0,0
208,0,1
209,0,4
210,0,4
211,0,3
212,0,4
213,0,0
214,0,1
215,0,4
216,0,0
217,0,0
218,0,4
219,0,1
220,0,4
221,0,1
222,0,2
223,0,4
224,0,1
225,0,1
226,0,1
227,0,4
228,0,3
229,0,0
230,0,4
231,0,4
232,0,1
233,0,2
234,0,4
235,0,4
236,0,2
237,0,0
238,0,4
239,0,2
240,0,4
241,0,4
242,0,4
243,0,4
244,0,4
245,0,4
246,0,0
247,0,4
248,0,0
249,0,4
250,0,0
251,0,4
252,0,4
253,0,2
254,0,0
255,0,4
256,0,0
257,0,3
258,0,3
259,0,1
260,0,3
261,0,3
262,0,1
263,0,3
264,0,3
265,0,1
266,0,4
267,0,3
268,0,3
269,0,3
270,0,3
271,0,3
272,0,3
273,0,1
274,0,3
275,0,1
276,0,3
277,0,3
278,0,3
279,0,3
280,0,0
281,0,3
282,0,3
283,0,3
284,0,3
285,0,3
286,0,3
287,0,1
288,0,3
289,0,4
290,0,3
291,0,3
292,0,3
293,0,3
294,0,3
295,0,3
296,0,3
297,0,1
298,0,2
299,0,3
300,0,3
301,0,3
302,0,3
303,0,1
304,0,3
305,0,3
306,0,3
307,0,3
308,0,3
309,0,3
310,0,3
311,0,3
312,0,3
313,0,3
314,0,1
315,0,3
316,0,1
317,0,3
318,0,0
319,0,3
320,0,3
321,0,3
322,0,3
323,0,3
324,0,3
325,0,3
326,0,3
327,0,3
328,0,3
329,0,1
330,0,3
331,0,3
332,0,3
333,0,3
334,0,3
335,0,2
336,0,3
337,0,3
338,0,3
339,0,3
340,0,4
341,0,3
342,0,3
343,0,3
344,0,3
345,0,1
346,0,3
347,0,3
348,0,3
349,0,0
350,0,3
351,0,3
352,0,3
353,0,3
354,0,3
355,0,3
356,0,0
357,0,4
358,0,3
359,0,3
360,0,1
361,0,1
362,0,3
363,0,3
364,0,0
365,0,1
366,0,3
367,0,4
368,0,3
369,0,1
370,0,3
371,0,3
372,0,3
373,0,3
374,0,3
375,0,4
376,0,3
377,0,1
378,0,0
379,0,3
380,0,0
381,0,4
382,0,3
383,0,0
384,0,3
385,0,3
386,0,3
387,0,3
388,0,3
389,0,3
390,0,3
391,0,3
392,0,3
393,0,3
394,0,3
395,0,2
396,0,3
397,0,3
398,0,3
399,0,0
400,1,3
401,1,4
402,1,0
403,1,0
404,1,3
405,1,3
406,1,3
407,1,3
408,1,4
409,1,3
410,1,3
411,1,0
412,1,3
413,1,4
414,1,2
415,1,3
416,1,2
417,1,3
418,1,3
419,1,3
420,1,3
421,1,2
422,1,2
423,1,4
424,1,3
425,1,2
426,1,4
427,1,1
428,1,2
429,1,3
430,1,4
431,1,4
432,1,3
433,1,0
434,1,0
435,1,0
436,1,4
437,1,2
438,1,3
439,1,3
440,1,2
441,1,3
442,1,0
443,1,0
444,1,3
445,1,3
446,1,0
447,1,2
448,1,3
449,1,0
450,1,4
451,1,2
452,1,2
453,1,0
454,1,3
455,1,3
456,1,0
457,1,3
458,1,3
459,1,4
460,1,4
461,1,2
462,1,3
463,1,3
464,1,0
465,1,2
466,1,3
467,1,4
468,1,2
469,1,2
470,1,0
471,1,0
472,1,3
473,1,4
474,1,2
475,1,3
476,1,4
477,1,4
478,1,0
479,1,2
480,1,3
481,1,2
482,1,3
483,1,3
484,1,2
485,1,2
486,1,0
487,1,3
488,1,3
489,1,4
490,1,3
491,1,1
492,1,4
493,1,4
494,1,0
495,1,3
496,1,0
497,1,3
498,1,4
499,1,4
500,1,0
501,1,3
502,1,3
503,1,1
504,1,1
505,1,2
506,1,0
507,1,3
508,1,2
509,1,3
510,1,1
511,1,2
512,1,1
513,1,2
514,1,4
515,1,4
516,1,2
517,1,2
518,1,4
519,1,2
520,1,1
521,1,1
522,1,2
523,1,4
524,1,2
525,1,0
526,1,2
527,1,4
528,1,1
529,1,0
530,1,0
531,1,3
532,1,2
533,1,1
534,1,4
535,1,4
536,1,0
537,1,3
538,1,2
539,1,2
540,1,2
541,1,2
542,1,0
543,1,4
544,1,4
545,1,1
546,1,4
547,1,4
548,1,0
549,1,3
550,1,3
551,1,1
552,1,3
553,1,2
554,1,1
555,1,4
556,1,2
557,1,3
558,1,4
559,1,2
560,1,0
561,1,2
562,1,4
563,1,1
564,1,2
565,1,0
566,1,3
567,1,0
568,1,0
569,1,0
570,1,4
571,1,0
572,1,0
573,1,0
574,1,2
575,1,0
576,1,1
577,1,2
578,1,3
579,1,2
580,1,0
581,1,1
582,1,3
583,1,4
584,1,1
585,1,4
586,1,1
587,1,4
588,1,4
589,1,3
590,1,4
591,1,3
592,1,0
593,1,3
594,1,0
595,1,0
596,1,1
597,1,2
598,1,0
599,1,3
600,1,0
601,1,4
602,1,1
603,1,0
604,1,0
605,1,3
606,1,2
607,1,0
608,1,1
609,1,3
610,1,4
611,1,4
612,1,2
613,1,2
614,1,2
615,1,2
616,1,4
617,1,4
618,1,2
619,1,3
620,1,0
621,1,4
622,1,3
623,1,4
624,1,4
625,1,1
626,1,2
627,1,0
628,1,3
629,1,4
630,1,0
631,1,4
632,1,0
633,1,3
634,1,4
635,1,0
636,1,1
637,1,1
638,1,0
639,1,2
640,1,3
641,1,3
642,1,0
643,1,2
644,1,4
645,1,0
646,1,1
647,1,3
648,1,1
649,1,1
650,1,1
651,1,0
652,1,1
653,1,3
654,1,4
655,1,1
656,1,0
657,1,0
658,1,2
659,1,4
660,1,0
661,1,1
662,1,1
663,1,2
664,1,0
665,1,2
666,1,4
667,1,1
668,1,1
669,1,4
670,1,4
671,1,2
672,1,1
673,1,2
674,1,0
675,1,1
676,1,4
677,1,4
678,1,1
679,1,3
680,1,1
681,1,2
682,1,4
683,1,0
684,1,3
685,1,3
686,1,0
687,1,1
688,1,1
689,1,4
690,1,4
691,1,1
692,1,0
693,1,0
694,1,0
695,1,2
696,1,2
697,1,0
698,1,0
699,1,3
700,1,1
701,1,1
702,1,4
703,1,4
704,1,2
705,1,4
706,1,4
707,1,0
708,1,4
709,1,0
710,1,0
711,1,1
712,1,1
713,1,1
714,1,0
715,1,0
716,1,3
717,1,2
718,1,1
719,1,4
720,1,0
721,1,4
722,1,4
723,1,1
724,1,0
725,1,1
726,1,4
727,1,3
728,1,4
729,1,3
730,1,1
731,1,0
732,1,1
733,1,3
734,1,4
735,1,0
736,1,2
737,1,1
738,1,4
739,1,0
740,1,0
741,1,2
742,1,0
743,1,2
744,1,0
745,1,0
746,1,0
747,1,0
748,1,3
749,1,3
750,1,1
751,1,4
752,1,1
753,1,1
754,1,3
755,1,2
756,1,2
757,1,4
758,1,0
759,1,1
760,1,0
761,1,2
762,1,3
763,1,4
764,1,0
765,1,0
766,1,1
767,1,0
768,1,3
769,1,3
770,1,3
771,1,3
772,1,2
773,1,3
774,1,3
775,1,3
776,1,3
777,1,3
778,1,3
779,1,3
780,1,3
781,1,3
782,1,3
783,1,3
784,1,3
785,1,3
786,1,3
787,1,3
788,1,3
789,1,3
790,1,3
791,1,3
792,1,3
793,1,3
794,1,3
795,1,3
796,1,3
797,1,3
798,1,3
799,1,3
800,2,1
801,2,4
802,2,2
803,2,4
804,2,4
805,2,4
806,2,1
807,2,1
808,2,4
809,2,4
810,2,0
811,2,4
812,2,1
813,2,4
814,2,0
815,2,4
816,2,4
817,2,4
818,2,1
819,2,1
820,2,4
821,2,4
822,2,1
823,2,4
824,2,1
825,2,4
826,2,4
827,2,4
828,2,4
829,2,4
830,2,4
831,2,2
832,2,4
833,2,1
834,2,4
835,2,4
836,2,1
837,2,1
838,2,4
839,2,4
840,2,4
841,2,4
842,2,4
843,2,1
844,2,0
845,2,1
846,2,1
847,2,4
848,2,4
849,2,4
850,2,2
851,2,4
852,2,0
853,2,4
854,2,4
855,2,4
856,2,4
857,2,4
858,2,4
859,2,4
860,2,1
861,2,4
862,2,4
863,2,1
864,2,0
865,2,4
866,2,2
867,2,4
868,2,4
869,2,4
870,2,4
871,2,4
872,2,2
873,2,0
874,2,4
875,2,4
876,2,1
877,2,4
878,2,4
879,2,4
880,2,4
881,2,4
882,2,1
883,2,4
884,2,4
885,2,4
886,2,4
887,2,4
888,2,4
889,2,4
890,2,4
891,2,0
892,2,4
893,2,1
894,2,4
895,2,1
896,2,1
897,2,0
898,2,1
899,2,0
900,2,2
901,2,2
902,2,1
903,2,1
904,2,0
905,2,3
906,2,3
907,2,2
908,2,1
909,2,3
910,2,2
911,2,1
912,2,2
913,2,0
914,2,0
915,2,0
916,2,2
917,2,3
918,2,3
919,2,2
920,2,3
921,2,0
922,2,1
923,2,1
924,2,1
925,2,0
926,2,2
927,2,1
928,2,3
929,2,0
930,2,4
931,2,2
932,2,1
933,2,1
934,2,3
935,2,3
936,2,0
937,2,0
938,2,0
939,2,2
940,2,1
941,2,0
