,Unnamed: 0,Unnamed: 0.1,cluster_id,time,seqlength,coh_cluster,kmeans_clusters,kmeans_time,gmm_clusters,gmm_time,k_shape_clusters,k_means_softdtw_clusters
0,0,0,0,32.245329999999996,1000,1,3,294.86225,3,291.08127,2,1
1,1,1,0,32.245329999999996,689,1,3,294.86225,0,291.08127,2,1
2,2,2,0,32.245329999999996,1000,2,2,294.86225,3,291.08127,3,1
3,3,3,0,32.245329999999996,1000,4,2,294.86225,3,291.08127,3,1
4,4,4,0,32.245329999999996,1000,1,3,294.86225,3,291.08127,2,1
5,5,5,0,32.245329999999996,682,4,2,294.86225,3,291.08127,3,1
6,6,6,0,32.245329999999996,796,1,3,294.86225,0,291.08127,2,1
7,7,7,0,32.245329999999996,1000,3,3,294.86225,0,291.08127,2,0
8,8,8,0,32.245329999999996,1000,1,3,294.86225,3,291.08127,2,1
9,9,9,0,32.245329999999996,461,1,2,294.86225,3,291.08127,3,1
10,10,10,0,32.245329999999996,1000,2,0,294.86225,0,291.08127,3,1
11,11,11,0,32.245329999999996,779,1,3,294.86225,3,291.08127,3,1
12,12,12,0,32.245329999999996,942,1,2,294.86225,0,291.08127,3,1
13,13,13,0,32.245329999999996,520,1,2,294.86225,3,291.08127,3,1
14,14,14,0,32.245329999999996,990,1,2,294.86225,3,291.08127,3,1
15,15,15,0,32.245329999999996,1000,1,3,294.86225,3,291.08127,3,1
16,16,16,0,32.245329999999996,463,1,2,294.86225,3,291.08127,3,1
17,17,17,0,32.245329999999996,791,4,0,294.86225,3,291.08127,3,1
18,18,18,0,32.245329999999996,867,1,2,294.86225,3,291.08127,3,1
19,19,19,0,32.245329999999996,446,4,3,294.86225,0,291.08127,2,1
20,20,20,0,32.245329999999996,865,1,2,294.86225,3,291.08127,3,1
21,21,21,0,32.245329999999996,1000,1,3,294.86225,3,291.08127,2,0
22,22,22,0,32.245329999999996,954,1,2,294.86225,0,291.08127,2,0
23,23,23,0,32.245329999999996,1000,1,2,294.86225,3,291.08127,3,1
24,24,24,0,32.245329999999996,669,1,3,294.86225,3,291.08127,2,1
