,cluster_id,time,seqlength,coh_cluster
0,0,11.44748,302,1
1,0,11.44748,305,1
2,0,11.44748,271,1
3,0,11.44748,232,1
4,0,11.44748,193,1
5,0,11.44748,377,1
6,0,11.44748,247,1
7,0,11.44748,399,1
8,0,11.44748,167,1
9,0,11.44748,306,1
10,0,11.44748,327,1
11,0,11.44748,351,1
12,0,11.44748,528,1
13,0,11.44748,176,1
14,0,11.44748,230,1
15,0,11.44748,494,1
16,0,11.44748,275,1
17,0,11.44748,312,1
18,0,11.44748,307,1
19,0,11.44748,200,1
20,0,11.44748,239,1
21,0,11.44748,365,1
22,0,11.44748,374,1
23,0,11.44748,238,1
24,0,11.44748,295,1
25,0,11.44748,434,1
26,0,11.44748,353,1
27,0,11.44748,284,1
28,0,11.44748,254,1
29,0,11.44748,270,1
30,0,11.44748,338,1
31,0,11.44748,291,1
32,0,11.44748,309,1
33,0,11.44748,366,1
34,0,11.44748,337,1
35,0,11.44748,291,1
36,0,11.44748,292,1
37,0,11.44748,275,1
38,0,11.44748,255,1
39,0,11.44748,311,1
40,0,11.44748,386,1
41,0,11.44748,382,1
42,0,11.44748,433,1
43,0,11.44748,284,1
44,0,11.44748,281,1
45,0,11.44748,402,1
46,0,11.44748,264,1
47,0,11.44748,380,1
48,0,11.44748,210,1
49,0,11.44748,346,1
50,0,11.44748,275,1
51,0,11.44748,314,1
52,0,11.44748,379,1
53,0,11.44748,449,1
54,0,11.44748,307,1
55,0,11.44748,429,1
56,0,11.44748,423,1
57,0,11.44748,297,1
58,0,11.44748,236,1
59,0,11.44748,288,1
60,0,11.44748,275,1
61,0,11.44748,310,1
62,0,11.44748,274,1
63,0,11.44748,256,1
64,0,11.44748,467,1
65,0,11.44748,290,1
66,0,11.44748,291,1
67,0,11.44748,131,0
68,0,11.44748,328,1
69,0,11.44748,289,1
70,0,11.44748,286,1
71,0,11.44748,275,1
72,0,11.44748,242,1
73,0,11.44748,300,1
74,0,11.44748,312,1
75,0,11.44748,234,1
76,0,11.44748,433,1
77,0,11.44748,300,1
78,0,11.44748,300,1
79,0,11.44748,339,1
80,0,11.44748,430,1
81,0,11.44748,349,1
82,0,11.44748,309,1
83,0,11.44748,298,1
84,0,11.44748,283,1
85,0,11.44748,227,1
86,0,11.44748,293,1
87,0,11.44748,251,1
88,0,11.44748,259,1
89,0,11.44748,363,1
90,0,11.44748,264,1
91,0,11.44748,295,1
92,0,11.44748,311,1
93,0,11.44748,350,1
94,0,11.44748,260,1
95,0,11.44748,265,1
96,0,11.44748,320,1
97,0,11.44748,458,1
98,0,11.44748,332,1
99,0,11.44748,353,1
100,0,11.44748,375,1
101,0,11.44748,432,1
102,0,11.44748,398,1
103,0,11.44748,363,1
104,0,11.44748,214,1
105,0,11.44748,216,1
106,0,11.44748,329,1
107,0,11.44748,290,1
108,0,11.44748,344,1
109,0,11.44748,174,0
110,0,11.44748,244,1
111,0,11.44748,305,1
112,0,11.44748,259,1
113,0,11.44748,361,1
114,0,11.44748,469,1
115,0,11.44748,232,1
116,0,11.44748,383,1
117,0,11.44748,222,1
118,0,11.44748,263,1
119,0,11.44748,442,1
120,0,11.44748,315,1
121,0,11.44748,236,0
122,0,11.44748,280,1
123,0,11.44748,340,1
124,0,11.44748,282,1
125,0,11.44748,398,1
126,0,11.44748,215,1
127,0,11.44748,336,1
128,0,11.44748,255,1
129,0,11.44748,345,1
130,0,11.44748,196,1
131,0,11.44748,298,1
132,0,11.44748,379,1
133,0,11.44748,396,1
134,0,11.44748,241,1
135,0,11.44748,266,1
136,0,11.44748,219,1
137,0,11.44748,371,1
138,0,11.44748,472,1
139,0,11.44748,222,1
140,0,11.44748,304,1
141,0,11.44748,285,1
142,0,11.44748,300,1
143,0,11.44748,253,1
144,0,11.44748,263,1
145,0,11.44748,328,1
146,0,11.44748,420,1
147,0,11.44748,400,1
148,0,11.44748,421,1
149,0,11.44748,336,1
150,0,11.44748,288,1
151,0,11.44748,469,1
152,0,11.44748,254,1
153,0,11.44748,366,1
154,0,11.44748,378,1
155,0,11.44748,392,1
156,0,11.44748,223,1
157,0,11.44748,302,1
158,0,11.44748,311,1
159,0,11.44748,294,1
160,0,11.44748,304,1
161,0,11.44748,423,1
162,0,11.44748,244,0
163,0,11.44748,215,1
164,0,11.44748,371,1
165,0,11.44748,355,1
166,0,11.44748,262,1
167,0,11.44748,258,1
168,0,11.44748,243,1
169,0,11.44748,266,1
170,0,11.44748,388,1
171,0,11.44748,439,1
172,0,11.44748,409,1
173,0,11.44748,216,1
174,0,11.44748,453,1
175,0,11.44748,363,1
176,0,11.44748,318,1
177,0,11.44748,413,1
178,0,11.44748,310,1
179,0,11.44748,436,1
180,0,11.44748,392,1
181,0,11.44748,248,1
182,0,11.44748,270,1
183,0,11.44748,380,1
184,0,11.44748,247,1
185,0,11.44748,208,1
186,0,11.44748,299,1
187,0,11.44748,443,1
188,0,11.44748,287,1
189,0,11.44748,263,1
190,0,11.44748,335,1
191,0,11.44748,389,1
192,0,11.44748,346,1
193,0,11.44748,405,1
194,0,11.44748,214,1
195,0,11.44748,340,1
196,0,11.44748,240,1
197,0,11.44748,297,1
198,0,11.44748,255,1
199,0,11.44748,352,1
200,0,11.44748,466,1
201,0,11.44748,242,1
202,0,11.44748,351,1
203,0,11.44748,174,1
204,0,11.44748,280,1
205,0,11.44748,344,1
206,0,11.44748,292,1
207,0,11.44748,346,1
208,0,11.44748,225,1
209,0,11.44748,329,1
210,0,11.44748,335,1
211,0,11.44748,316,1
212,0,11.44748,266,1
213,0,11.44748,390,1
214,0,11.44748,214,1
215,0,11.44748,278,1
216,0,11.44748,237,1
217,0,11.44748,310,1
218,0,11.44748,273,1
219,0,11.44748,268,1
220,0,11.44748,437,1
221,0,11.44748,259,1
222,0,11.44748,201,1
223,0,11.44748,435,1
224,0,11.44748,320,1
225,0,11.44748,260,1
226,0,11.44748,223,1
227,0,11.44748,285,1
228,0,11.44748,164,1
229,0,11.44748,239,1
230,0,11.44748,148,1
231,0,11.44748,332,1
232,0,11.44748,406,1
233,0,11.44748,283,1
234,0,11.44748,499,1
235,0,11.44748,289,1
236,0,11.44748,512,1
237,0,11.44748,308,1
238,0,11.44748,332,1
239,0,11.44748,215,1
240,0,11.44748,204,1
241,0,11.44748,379,1
242,0,11.44748,217,1
243,0,11.44748,201,1
244,0,11.44748,318,1
245,0,11.44748,373,1
246,0,11.44748,348,1
247,0,11.44748,282,1
248,0,11.44748,272,1
249,0,11.44748,338,1
250,0,11.44748,317,1
251,0,11.44748,329,1
252,0,11.44748,334,1
253,0,11.44748,461,1
254,0,11.44748,264,1
255,0,11.44748,270,1
256,0,11.44748,182,1
257,0,11.44748,249,1
258,0,11.44748,353,1
259,0,11.44748,473,1
260,0,11.44748,320,1
261,0,11.44748,276,1
262,0,11.44748,271,1
263,0,11.44748,306,1
264,0,11.44748,415,1
265,0,11.44748,345,1
266,0,11.44748,364,1
267,0,11.44748,460,1
268,0,11.44748,340,1
269,0,11.44748,337,1
270,0,11.44748,281,1
271,0,11.44748,303,1
272,0,11.44748,375,1
273,0,11.44748,163,0
274,0,11.44748,255,1
275,0,11.44748,236,1
276,0,11.44748,512,1
277,0,11.44748,325,1
278,0,11.44748,224,1
279,0,11.44748,330,1
280,0,11.44748,219,1
281,0,11.44748,240,1
282,0,11.44748,614,1
283,0,11.44748,336,1
284,0,11.44748,370,1
285,0,11.44748,315,1
286,0,11.44748,303,1
287,0,11.44748,317,1
288,0,11.44748,313,1
289,0,11.44748,248,1
290,0,11.44748,287,1
291,0,11.44748,383,1
292,0,11.44748,306,1
293,0,11.44748,193,1
294,0,11.44748,321,1
295,0,11.44748,304,1
296,0,11.44748,267,1
297,0,11.44748,312,1
298,0,11.44748,234,1
299,0,11.44748,362,1
300,0,11.44748,287,1
301,0,11.44748,228,1
302,0,11.44748,295,1
303,0,11.44748,281,1
304,0,11.44748,265,1
305,0,11.44748,346,1
306,0,11.44748,388,1
307,0,11.44748,426,1
308,0,11.44748,286,1
309,0,11.44748,296,1
310,0,11.44748,371,1
311,0,11.44748,523,1
312,0,11.44748,433,1
313,0,11.44748,243,1
314,0,11.44748,275,1
315,0,11.44748,371,1
316,0,11.44748,243,1
317,0,11.44748,331,1
318,0,11.44748,290,1
319,0,11.44748,321,1
320,0,11.44748,410,1
321,0,11.44748,313,1
322,0,11.44748,349,1
323,0,11.44748,252,1
324,0,11.44748,311,1
325,0,11.44748,319,1
326,0,11.44748,383,1
327,0,11.44748,537,1
328,0,11.44748,424,1
329,0,11.44748,269,1
330,0,11.44748,247,1
331,0,11.44748,296,1
332,0,11.44748,363,1
333,0,11.44748,225,1
334,0,11.44748,225,1
335,0,11.44748,283,1
336,0,11.44748,427,1
337,0,11.44748,235,1
338,0,11.44748,405,1
339,0,11.44748,386,1
340,0,11.44748,364,1
341,0,11.44748,361,1
342,0,11.44748,259,1
343,0,11.44748,329,1
344,0,11.44748,152,1
345,0,11.44748,217,1
346,0,11.44748,188,1
347,0,11.44748,194,1
348,0,11.44748,289,1
349,0,11.44748,429,1
350,0,11.44748,262,1
351,0,11.44748,323,1
