,cluster_id,cluster_thp
0,1,0
1,0,0
2,0,1
3,1,0
4,0,0
5,1,1
6,1,0
7,1,0
8,1,0
9,1,0
10,1,0
11,1,2
12,0,0
13,0,0
14,1,0
15,1,0
16,0,0
17,0,2
18,1,2
19,0,0
20,0,0
21,0,0
22,1,0
23,1,1
24,1,1
25,0,0
26,1,1
27,2,0
28,0,1
29,0,0
30,0,2
31,0,0
32,0,0
33,0,0
34,0,0
35,0,0
36,1,0
37,2,0
38,1,0
39,0,0
40,0,0
41,1,0
42,0,0
43,1,0
44,0,0
45,1,0
46,1,0
47,0,0
48,0,0
49,0,0
50,0,1
51,1,0
52,0,0
53,1,0
54,1,0
55,1,0
56,1,0
57,0,1
58,0,0
59,0,0
60,1,0
61,1,0
62,0,2
63,0,0
64,0,2
65,0,2
66,0,2
67,0,2
68,0,2
69,0,2
70,1,2
71,1,2
72,1,2
73,0,2
74,0,2
75,0,2
76,1,2
77,0,2
78,0,2
79,1,2
80,0,1
81,0,2
82,1,2
83,1,2
84,0,0
85,1,2
86,0,2
87,0,2
88,0,2
89,0,0
90,1,2
91,1,2
92,0,2
93,0,2
94,0,2
95,0,1
96,0,1
97,0,1
98,0,2
99,1,1
100,0,1
101,1,1
102,1,1
103,0,2
104,1,1
105,0,1
106,0,0
107,0,1
108,0,1
109,0,1
110,0,1
111,1,1
112,0,1
113,0,1
114,1,1
115,0,1
116,1,1
117,1,1
118,0,1
119,1,1
120,1,2
121,0,1
122,0,1
123,0,1
124,1,1
125,1,1
126,1,1
127,1,1
128,1,0
129,1,0
130,1,2
131,1,0
132,1,0
133,1,0
134,0,2
135,0,0
136,0,0
137,1,0
138,0,0
139,1,2
140,0,0
141,0,0
142,0,1
143,0,0
144,1,2
145,1,0
146,0,0
147,0,0
148,1,0
149,0,0
150,0,0
151,1,0
152,0,0
153,0,1
154,0,0
155,1,2
156,1,0
157,0,0
158,1,0
159,1,0
160,1,0
161,0,0
162,1,0
163,1,0
164,1,0
165,1,0
166,1,0
167,0,0
168,1,1
169,0,0
170,0,0
171,0,0
172,0,0
173,0,0
174,1,0
175,0,0
176,0,2
177,1,1
178,1,0
179,0,0
180,1,2
181,0,0
182,1,0
183,0,0
184,0,0
185,0,0
186,1,0
187,1,0
188,1,0
189,1,2
190,0,0
191,0,0
192,1,1
193,0,1
194,0,0
195,0,0
196,0,1
197,1,1
198,1,1
199,0,1
200,1,1
201,1,1
202,0,1
203,0,1
204,0,1
205,0,1
206,0,1
207,1,1
208,1,1
209,0,1
210,1,0
211,1,1
212,0,1
213,1,1
214,0,1
215,1,2
216,1,0
217,0,1
218,0,1
219,0,1
220,0,1
221,0,1
222,0,1
223,0,1
224,0,1
225,0,1
226,0,1
227,0,1
228,2,1
229,1,1
230,0,1
231,1,1
232,1,1
233,0,0
234,0,1
235,0,1
236,0,1
237,1,2
238,0,1
239,1,1
240,1,1
241,0,1
242,0,1
243,1,1
244,1,1
245,1,1
246,0,1
247,0,1
248,0,1
249,0,2
250,0,1
251,1,1
252,0,2
253,1,1
254,0,1
255,1,1
256,1,2
257,0,2
258,0,2
259,1,2
260,1,1
261,0,2
262,1,2
263,1,2
264,0,2
265,0,2
266,0,2
267,0,2
268,0,2
269,0,2
270,1,2
271,0,2
272,0,2
273,1,2
274,0,0
275,0,2
276,1,2
277,1,2
278,1,2
279,1,2
280,1,2
281,0,2
282,0,2
283,1,2
284,1,2
285,0,2
286,0,2
287,1,2
288,0,2
289,1,2
290,0,2
291,0,2
292,0,2
293,0,2
294,0,2
295,1,2
296,1,2
297,0,2
298,1,2
299,1,2
300,1,2
301,1,2
302,0,2
303,0,2
304,0,2
305,1,0
306,0,1
307,1,2
308,1,2
309,0,2
310,1,0
311,0,2
312,0,2
313,1,2
314,1,2
315,0,2
316,0,2
317,0,0
318,1,2
319,0,2
320,1,2
321,1,2
322,0,2
323,1,2
324,0,2
325,1,2
326,0,2
327,0,2
328,0,2
329,1,1
330,0,2
331,0,2
332,1,2
333,0,2
334,0,2
335,1,2
336,0,2
337,0,2
338,0,2
339,1,2
340,0,2
341,1,2
342,1,2
343,1,2
344,1,2
345,0,2
346,1,2
347,1,0
348,1,2
349,0,2
350,1,1
351,0,2
352,0,0
353,1,0
354,1,0
355,1,0
356,1,0
357,1,0
358,1,0
359,1,2
360,0,0
361,0,0
362,0,0
363,0,0
364,0,0
365,1,0
366,1,0
367,0,0
368,0,0
369,1,0
370,1,1
371,0,0
372,0,0
373,0,0
374,0,0
375,0,0
376,0,0
377,0,0
378,1,2
379,0,0
380,1,0
381,0,0
382,0,0
383,0,0
384,0,1
385,0,1
386,0,1
387,0,1
388,1,1
389,0,1
390,0,1
391,0,0
392,1,1
393,1,1
394,1,1
395,1,2
396,0,1
397,0,1
398,1,1
