,cluster_id,cluster_tslearn
0,0,2
1,0,0
2,0,3
3,0,2
4,0,0
5,0,3
6,0,0
7,0,0
8,0,3
9,0,0
10,0,2
11,0,3
12,0,2
13,0,4
14,0,4
15,0,1
16,0,2
17,0,0
18,0,4
19,0,3
20,0,0
21,0,0
22,0,2
23,0,1
24,0,0
25,0,0
26,0,1
27,0,0
28,0,4
29,0,3
30,0,2
31,0,4
32,0,3
33,0,3
34,0,3
35,0,3
36,0,3
37,0,2
38,0,3
39,0,0
40,0,1
41,0,0
42,0,0
43,0,0
44,0,3
45,0,4
46,0,2
47,0,1
48,0,4
49,0,0
50,0,0
51,0,2
52,0,0
53,0,0
54,0,0
55,0,3
56,0,0
57,0,4
58,0,1
59,0,0
60,0,0
61,0,0
62,0,0
63,0,0
64,0,4
65,0,0
66,0,2
67,0,4
68,0,0
69,0,0
70,0,4
71,0,0
72,0,3
73,0,1
74,0,0
75,0,3
76,0,3
77,0,4
78,0,0
79,0,0
80,0,0
81,0,1
82,0,3
83,0,0
84,0,3
85,0,4
86,0,4
87,0,3
88,0,0
89,0,0
90,0,3
91,0,4
92,0,3
93,0,0
94,0,0
95,0,3
96,0,0
97,0,1
98,0,3
99,0,3
100,0,4
101,0,0
102,0,2
103,0,2
104,0,1
105,0,0
106,0,1
107,0,3
108,0,2
109,0,2
110,0,4
111,0,3
112,0,3
113,0,1
114,0,3
115,0,1
116,0,1
117,0,2
118,0,4
119,0,2
120,0,4
121,0,3
122,0,2
123,0,1
124,0,2
125,0,0
126,0,2
127,0,3
128,0,0
129,0,1
130,0,0
131,0,1
132,0,1
133,0,4
134,0,2
135,0,1
136,0,4
137,0,4
138,0,1
139,0,3
140,0,2
141,0,1
142,0,4
143,0,4
144,0,3
145,0,4
146,0,4
147,0,0
148,0,4
149,0,4
150,0,4
151,0,2
152,0,2
153,0,1
154,0,0
155,0,3
156,0,0
157,0,2
158,0,1
159,0,1
160,0,4
161,0,2
162,0,1
163,0,4
164,0,1
165,0,1
166,0,1
167,0,2
168,0,2
169,0,3
170,0,2
171,0,4
172,0,4
173,0,2
174,0,2
175,0,0
176,0,4
177,0,3
178,0,0
179,0,4
180,0,3
181,0,4
182,0,0
183,0,0
184,0,4
185,0,1
186,0,4
187,0,1
188,0,4
189,0,0
190,0,1
191,0,0
192,0,0
193,0,1
194,0,3
195,0,2
196,0,2
197,0,0
198,0,3
199,0,3
200,0,0
201,0,2
202,0,4
203,0,4
204,0,0
205,0,1
206,0,0
207,0,4
208,0,2
209,0,2
210,0,4
211,0,0
212,0,1
213,0,1
214,0,2
215,0,2
216,0,2
217,0,1
218,0,0
219,0,2
220,0,3
221,0,3
222,0,0
223,0,1
224,0,2
225,0,3
226,0,2
227,0,1
228,0,0
229,0,1
230,0,4
231,0,2
232,0,1
233,0,1
234,0,3
235,0,2
236,0,1
237,0,4
238,0,0
239,0,3
240,0,2
241,0,4
242,0,3
243,0,0
244,0,1
245,0,0
246,0,2
247,0,0
248,0,4
249,0,1
250,0,4
251,0,2
252,0,0
253,0,1
254,0,0
255,0,1
256,0,4
257,0,2
258,0,1
259,0,4
260,0,3
261,0,3
262,0,0
263,0,4
264,0,2
265,0,2
266,0,0
267,0,2
268,0,3
269,0,4
270,0,0
271,0,3
272,0,3
273,0,0
274,0,4
275,0,0
276,0,2
277,0,2
278,0,4
279,0,1
280,0,3
281,0,1
282,0,2
283,0,3
284,0,4
285,0,1
286,0,0
287,0,0
288,0,3
289,0,0
290,0,2
291,0,3
292,0,3
293,0,0
294,0,2
295,0,3
296,0,2
297,0,0
298,0,0
299,0,2
300,0,3
301,0,1
302,0,1
303,0,4
304,0,4
305,0,4
306,0,3
307,0,0
308,0,0
309,0,0
310,0,0
311,0,0
312,0,4
313,0,2
314,0,0
315,0,2
316,0,3
317,0,2
318,0,4
319,0,3
320,0,4
321,0,2
322,0,0
323,0,3
324,0,3
325,0,1
326,0,3
327,0,3
328,0,1
329,0,2
330,0,3
331,0,2
332,0,1
333,0,1
334,0,1
335,0,1
336,0,0
337,0,2
338,0,2
339,0,4
340,0,1
341,0,2
342,0,0
343,0,4
344,0,0
345,0,2
346,0,2
347,0,3
348,0,1
349,0,0
350,0,3
351,0,0
352,0,3
353,0,0
354,0,0
355,0,0
356,0,4
357,0,3
358,0,1
359,0,0
360,0,0
361,0,2
362,0,0
363,0,1
364,0,1
365,0,4
366,0,0
367,0,1
368,0,2
369,0,1
370,0,4
371,0,3
372,0,3
373,0,2
374,0,3
375,0,0
376,0,1
377,0,3
378,0,1
379,0,3
380,0,0
381,0,4
382,0,4
383,0,0
384,0,4
385,0,4
386,0,4
387,0,4
388,0,0
389,0,4
390,0,4
391,0,4
392,0,0
393,0,4
394,0,4
395,0,4
396,0,4
397,0,4
398,0,4
399,0,0
400,1,1
401,1,1
402,1,2
403,1,3
404,1,1
405,1,2
406,1,0
407,1,4
408,1,3
409,1,3
410,1,1
411,1,4
412,1,1
413,1,0
414,1,1
415,1,1
416,1,1
417,1,3
418,1,3
419,1,1
420,1,3
421,1,1
422,1,3
423,1,3
424,1,3
425,1,3
426,1,2
427,1,1
428,1,3
429,1,3
430,1,2
431,1,1
432,1,2
433,1,3
434,1,3
435,1,3
436,1,3
437,1,1
438,1,3
439,1,3
440,1,1
441,1,2
442,1,4
443,1,1
444,1,2
445,1,0
446,1,3
447,1,1
448,1,1
449,1,1
450,1,3
451,1,0
452,1,3
453,1,2
454,1,3
455,1,2
456,1,1
457,1,2
458,1,1
459,1,1
460,1,1
461,1,1
462,1,0
463,1,3
464,1,3
465,1,3
466,1,1
467,1,1
468,1,2
469,1,3
470,1,2
471,1,1
472,1,2
473,1,3
474,1,3
475,1,1
476,1,1
477,1,1
478,1,1
479,1,2
480,1,2
481,1,2
482,1,0
483,1,1
484,1,2
485,1,1
486,1,2
487,1,0
488,1,1
489,1,2
490,1,1
491,1,2
492,1,2
493,1,1
494,1,3
495,1,3
496,1,3
497,1,1
498,1,3
499,1,1
500,1,3
501,1,3
502,1,1
503,1,1
504,1,1
505,1,1
506,1,3
507,1,3
508,1,1
509,1,3
510,1,1
511,1,0
512,1,0
513,1,4
514,1,0
515,1,1
516,1,3
517,1,2
518,1,2
519,1,3
520,1,2
521,1,1
522,1,1
523,1,1
524,1,2
525,1,4
526,1,4
527,1,0
528,1,4
529,1,1
530,1,0
531,1,1
532,1,2
533,1,2
534,1,0
535,1,4
536,1,4
537,1,4
538,1,2
539,1,2
540,1,0
541,1,0
542,1,2
543,1,0
544,1,1
545,1,4
546,1,3
547,1,3
548,1,2
549,1,2
550,1,0
551,1,3
552,1,1
553,1,2
554,1,3
555,1,4
556,1,3
557,1,2
558,1,2
559,1,3
560,1,4
561,1,4
562,1,4
563,1,3
564,1,0
565,1,1
566,1,4
567,1,3
568,1,3
569,1,1
570,1,1
571,1,1
572,1,4
573,1,3
574,1,1
575,1,3
576,1,0
577,1,1
578,1,0
579,1,2
580,1,2
581,1,2
582,1,1
583,1,3
584,1,2
585,1,3
586,1,3
587,1,3
588,1,1
589,1,4
590,1,1
591,1,3
592,1,2
593,1,2
594,1,2
595,1,1
596,1,3
597,1,3
598,1,4
599,1,4
600,1,0
601,1,2
602,1,1
603,1,3
604,1,4
605,1,1
606,1,4
607,1,1
608,1,4
609,1,4
610,1,0
611,1,3
612,1,4
613,1,0
614,1,0
615,1,4
616,1,3
617,1,2
618,1,1
619,1,3
620,1,0
621,1,3
622,1,0
623,1,1
624,1,3
625,1,1
626,1,2
627,1,4
628,1,1
629,1,2
630,1,2
631,1,2
632,1,1
633,1,3
634,1,1
635,1,1
636,1,3
637,1,2
638,1,1
639,1,0
640,1,4
641,1,1
642,1,0
643,1,3
644,1,1
645,1,3
646,1,0
647,1,2
648,1,0
649,1,2
650,1,2
651,1,1
652,1,1
653,1,0
654,1,3
655,1,3
656,1,0
657,1,2
658,1,1
659,1,3
660,1,2
661,1,2
662,1,0
663,1,3
664,1,1
665,1,0
666,1,4
667,1,0
668,1,2
669,1,3
670,1,4
671,1,1
672,1,4
673,1,4
674,1,3
675,1,2
676,1,4
677,1,3
678,1,3
679,1,1
680,1,2
681,1,3
682,1,0
683,1,4
684,1,2
685,1,2
686,1,4
687,1,3
688,1,2
689,1,3
690,1,2
691,1,0
692,1,1
693,1,3
694,1,2
695,1,3
696,1,1
697,1,0
698,1,3
699,1,1
700,1,4
701,1,4
702,1,3
703,1,2
704,1,0
705,1,2
706,1,1
707,1,2
708,1,2
709,1,3
710,1,0
711,1,1
712,1,1
713,1,3
714,1,4
715,1,3
716,1,3
717,1,1
718,1,4
719,1,4
720,1,4
721,1,3
722,1,1
723,1,3
724,1,3
725,1,0
726,1,0
727,1,0
728,1,2
729,1,3
730,1,3
731,1,2
732,1,4
733,1,1
734,1,3
735,1,3
736,1,1
737,1,3
738,1,0
739,1,1
740,1,2
741,1,2
742,1,2
743,1,1
744,1,4
745,1,0
746,1,0
747,1,1
748,1,4
749,1,4
750,1,1
751,1,4
752,1,3
753,1,0
754,1,4
755,1,4
756,1,3
757,1,0
758,1,2
759,1,1
760,1,2
761,1,1
762,1,1
763,1,4
764,1,3
765,1,1
766,1,2
767,1,0
768,1,3
769,1,3
770,1,4
771,1,0
772,1,0
773,1,3
774,1,3
775,1,0
776,1,3
777,1,0
778,1,3
779,1,3
780,1,4
781,1,3
782,1,0
783,1,2
784,1,3
785,1,3
786,1,0
787,1,0
788,1,0
789,1,3
790,1,4
791,1,0
792,1,0
793,1,3
794,1,0
795,1,4
796,1,3
797,1,3
798,1,4
799,1,4
800,2,1
801,2,1
802,2,1
803,2,1
804,2,2
805,2,2
806,2,2
807,2,1
808,2,2
809,2,1
810,2,2
811,2,1
812,2,2
813,2,2
814,2,1
815,2,2
816,2,1
817,2,1
818,2,2
819,2,2
820,2,1
821,2,1
822,2,2
823,2,2
824,2,1
825,2,1
826,2,1
827,2,2
828,2,1
829,2,1
830,2,2
831,2,2
832,2,1
833,2,1
834,2,1
835,2,2
836,2,2
837,2,1
838,2,1
839,2,1
840,2,1
841,2,1
842,2,2
843,2,2
844,2,1
845,2,1
846,2,1
847,2,1
848,2,1
849,2,2
850,2,2
851,2,2
852,2,1
853,2,2
854,2,1
855,2,1
856,2,2
857,2,2
858,2,2
859,2,2
860,2,1
861,2,1
862,2,1
863,2,2
864,2,1
865,2,1
866,2,2
867,2,1
868,2,1
869,2,2
870,2,1
871,2,1
872,2,2
873,2,1
874,2,1
875,2,1
876,2,1
877,2,1
878,2,1
879,2,1
880,2,1
881,2,2
882,2,1
883,2,1
884,2,2
885,2,2
886,2,1
887,2,2
888,2,1
889,2,2
890,2,1
891,2,1
892,2,2
893,2,1
894,2,2
895,2,2
896,2,3
897,2,1
898,2,1
899,2,3
900,2,3
901,2,4
902,2,3
903,2,3
904,2,1
905,2,4
906,2,1
907,2,4
908,2,2
909,2,4
910,2,1
911,2,2
912,2,1
913,2,3
914,2,1
915,2,2
916,2,0
917,2,3
918,2,0
919,2,0
920,2,1
921,2,3
922,2,1
923,2,1
924,2,1
925,2,0
926,2,3
927,2,1
928,2,1
929,2,1
930,2,3
931,2,3
932,2,3
933,2,1
934,2,0
935,2,0
936,2,1
937,2,1
938,2,1
939,2,1
940,2,1
941,2,1
942,2,3
943,2,3
944,2,3
945,2,3
946,2,1
947,2,1
948,2,1
949,2,0
950,2,1
951,2,0
952,2,3
953,2,2
954,2,1
955,2,0
956,2,0
957,2,2
958,2,2
959,2,1
960,2,3
961,2,1
962,2,1
963,2,3
964,2,0
965,2,2
966,2,1
967,2,2
968,2,0
969,2,1
970,2,1
971,2,2
972,2,1
973,2,3
974,2,2
975,2,3
976,2,0
977,2,0
978,2,1
979,2,0
980,2,3
981,2,3
982,2,3
983,2,3
984,2,1
985,2,4
986,2,0
987,2,1
988,2,0
989,2,0
990,2,1
991,2,0
992,2,2
993,2,1
994,2,3
995,2,2
996,2,1
997,2,1
998,2,1
999,2,1
1000,2,0
1001,2,3
1002,2,3
1003,2,4
1004,2,2
1005,2,4
1006,2,0
1007,2,4
1008,2,1
1009,2,2
1010,2,3
1011,2,1
1012,2,1
1013,2,1
1014,2,3
1015,2,0
1016,2,3
1017,2,3
1018,2,1
1019,2,0
1020,2,1
1021,2,2
1022,2,0
1023,2,3
1024,2,2
1025,2,3
1026,2,3
1027,2,0
1028,2,4
1029,2,4
1030,2,1
1031,2,2
1032,2,0
1033,2,2
1034,2,2
1035,2,1
1036,2,2
1037,2,1
1038,2,0
1039,2,1
1040,2,3
1041,2,1
1042,2,2
1043,2,4
1044,2,3
1045,2,3
1046,2,2
1047,2,0
1048,2,1
1049,2,4
1050,2,2
1051,2,1
1052,2,4
1053,2,0
1054,2,0
1055,2,1
1056,2,4
1057,2,0
1058,2,1
1059,2,1
1060,2,1
1061,2,0
1062,2,2
1063,2,4
1064,2,2
1065,2,3
1066,2,2
1067,2,1
1068,2,2
1069,2,3
1070,2,1
1071,2,2
1072,2,0
1073,2,0
1074,2,2
1075,2,1
1076,2,2
1077,2,1
1078,2,2
1079,2,4
1080,2,4
1081,2,4
1082,2,0
1083,2,1
1084,2,4
1085,2,2
1086,2,1
1087,2,2
1088,2,0
1089,2,4
1090,2,4
1091,2,4
1092,2,4
1093,2,1
1094,2,0
1095,2,4
1096,2,4
1097,2,2
1098,2,0
1099,2,1
1100,2,0
1101,2,1
1102,2,1
1103,2,1
1104,2,2
1105,2,1
1106,2,1
1107,2,1
1108,2,2
1109,2,4
1110,2,0
1111,2,3
1112,2,2
1113,2,1
1114,2,1
1115,2,0
1116,2,2
1117,2,1
1118,2,2
1119,2,2
1120,2,1
1121,2,1
1122,2,0
1123,2,4
1124,2,4
1125,2,3
1126,2,0
1127,2,2
1128,2,2
1129,2,2
1130,2,2
1131,2,4
1132,2,4
1133,2,0
1134,2,1
1135,2,0
1136,2,2
1137,2,3
1138,2,1
1139,2,3
1140,2,2
1141,2,4
1142,2,1
1143,2,3
1144,2,2
1145,2,2
1146,2,4
1147,2,0
1148,2,4
1149,2,2
1150,2,2
1151,2,2
1152,2,0
1153,2,0
1154,2,0
1155,2,0
1156,2,0
1157,2,0
1158,2,0
1159,2,0
1160,2,0
1161,2,0
1162,2,0
1163,2,0
1164,2,0
1165,2,0
1166,2,0
1167,2,0
1168,2,0
1169,2,0
1170,2,0
1171,2,0
1172,2,0
1173,2,0
1174,2,0
1175,2,0
1176,2,0
1177,2,0
1178,2,0
1179,2,0
1180,2,0
1181,2,0
1182,2,0
1183,2,0
1184,2,0
1185,2,0
1186,2,0
1187,2,0
1188,2,0
1189,2,0
1190,2,0
1191,2,0
1192,2,0
1193,2,0
1194,2,0
1195,2,0
1196,2,0
1197,2,0
1198,2,0
1199,2,0
1200,3,2
1201,3,2
1202,3,4
1203,3,4
1204,3,1
1205,3,2
1206,3,4
1207,3,4
1208,3,1
1209,3,4
1210,3,1
1211,3,4
1212,3,2
1213,3,2
1214,3,1
