,event_id,event_pred
0,3,"[0.08655834189735796, 0.34387060643741973, 0.21711862156415493, 0.21826090466871886, 0.13419152543234839]"
1,3,"[0.10968175596185163, 0.5051757635363394, 0.09835278746782417, 0.16866689451249173, 0.11812279852149309]"
2,1,"[0.13879248362915775, 0.4533577245394324, 0.17356140778785029, 0.1100078284513487, 0.12428055559221084]"
3,2,"[0.1073513329949016, 0.4385999386346435, 0.13434865148366795, 0.196158808107102, 0.12354126877968503]"
4,4,"[0.1331528198881084, 0.46374193338921404, 0.15663001976211507, 0.12240404684408336, 0.12407118011647912]"
5,0,"[0.15824910561984679, 0.4194406887799176, 0.318521736189236, 0.025663758163462856, 0.07812471124753687]"
6,1,"[0.12697676402226274, 0.46810197036313395, 0.18922894086934203, 0.10820224563258932, 0.10749007911267186]"
7,1,"[0.10521270413379565, 0.2730764685373572, 0.3565147352238804, 0.13527829998647398, 0.1299177921184927]"
8,3,"[0.04795777047251474, 0.4389648218138747, 0.024535068102351565, 0.39128894643610573, 0.09725339317515329]"
9,2,"[0.12973433518463828, 0.3779217468223795, 0.3518562086530343, 0.06253972635302886, 0.07794798298691914]"
10,4,"[0.11112556349065959, 0.5486426067866785, 0.09523625342906494, 0.12473940467009703, 0.1202561716235]"
11,1,"[0.12046356933341318, 0.5096567524249828, 0.13989969934437727, 0.1142064013197867, 0.11577357757744013]"
12,2,"[0.10800303106554139, 0.5185397388898584, 0.10704551169729945, 0.1566178073344695, 0.10979391101283126]"
13,0,"[0.09664815548760596, 0.5616523993501974, 0.07806524797626357, 0.14938935945250845, 0.11424483773342463]"
14,4,"[0.11228865703427302, 0.3022107197304117, 0.3819395162384396, 0.07975184960231796, 0.12380925739455781]"
15,1,"[0.06423535297823511, 0.5617115728790667, 0.02668826555007799, 0.23914820482685584, 0.10821660376576425]"
16,2,"[0.13104795331553504, 0.42662829147463766, 0.2722795739908713, 0.07861928056478583, 0.0914249006541701]"
17,4,"[0.10109568121857201, 0.5653274619792886, 0.07695681352993701, 0.13696089904208564, 0.11965914423011664]"
18,1,"[0.05726628676760469, 0.21572298976003812, 0.675595634065214, 0.015467453943497906, 0.03594763546364537]"
19,1,"[0.10852137081187263, 0.5232700820232592, 0.1479581385564976, 0.11276610657266944, 0.10748430203570118]"
20,1,"[0.07725375486008726, 0.7750142358694896, 0.08579576880081145, 0.008224104429924134, 0.05371213603968768]"
21,3,"[0.12631572818860617, 0.5119639654478029, 0.15135352110385591, 0.09524440812508231, 0.11512237713465272]"
22,1,"[0.10286401434684904, 0.3771663978187478, 0.2737833906088616, 0.12572015702546552, 0.12046604020007601]"
23,4,"[0.1335612972077765, 0.4713385160877672, 0.18326298186761134, 0.1004516193821494, 0.11138558545469551]"
24,2,"[0.13646099540404108, 0.4549068869024197, 0.19381086022947658, 0.09977302361602317, 0.11504823384803946]"
25,2,"[0.10078580642878959, 0.4967710090444511, 0.23634629029060994, 0.0806256959377062, 0.08547119829844327]"
26,2,"[0.12209705129605186, 0.47415454806247626, 0.1927001183038068, 0.10863999462810031, 0.10240828770956487]"
27,1,"[0.08359563232971101, 0.49672911804961867, 0.11255897546485599, 0.2198871437589303, 0.08722913039688412]"
28,2,"[0.128962541635315, 0.4058225704101927, 0.2960573684059115, 0.07870005918398341, 0.09045746036459744]"
29,0,"[0.04594386427429429, 0.17651979300835247, 0.7203403408379501, 0.03334043021752998, 0.02385557166187313]"
30,1,"[0.12810939484765616, 0.46633730357328523, 0.19253691668069667, 0.09488821834344681, 0.11812816655491508]"
31,2,"[0.08406805467735465, 0.2096906464115399, 0.5471355848043865, 0.08697190020931285, 0.07213381389740608]"
32,4,"[0.12587915022569948, 0.433383638974353, 0.22463066621986774, 0.11945234516686923, 0.09665419941321055]"
33,4,"[0.09543672776292957, 0.7585983821160834, 0.056617071555795165, 0.014928810452527643, 0.0744190081126641]"
34,2,"[0.0923203016313476, 0.17982716462581674, 0.6738814761861074, 0.0179311777057219, 0.03603987985100621]"
35,2,"[0.10284700200979002, 0.2762634058685294, 0.36646035938361354, 0.13594337969197376, 0.11848585304609353]"
36,2,"[0.13089389827436462, 0.4456124728889593, 0.2510699449718303, 0.07668357840719746, 0.09574010545764834]"
37,1,"[0.0865577839119144, 0.587073568644033, 0.05658667567879403, 0.1567252751953915, 0.11305669656986687]"
38,1,"[0.08454291691787112, 0.3531147767406718, 0.18685532829218432, 0.23992884955981217, 0.13555812848946044]"
39,3,"[0.1108616880068511, 0.5245351818080912, 0.11098669937772768, 0.13479256179615667, 0.11882386901117337]"
40,1,"[0.12708329660605167, 0.5015779601173002, 0.12945694777248717, 0.12037144873772128, 0.12151034676643986]"
41,2,"[0.13935471238344502, 0.46585735481202895, 0.1807256786672918, 0.10065439594775835, 0.11340785818947585]"
42,1,"[0.13004467268993639, 0.4875107747509363, 0.14235064527136773, 0.11611894981592863, 0.12397495747183104]"
43,2,"[0.12378870339961352, 0.49332085360955147, 0.15272982269240118, 0.1176188083336358, 0.11254181196479808]"
44,1,"[0.14303496262326465, 0.4591813349421617, 0.20510999937459318, 0.08322389124884196, 0.10944981181113841]"
45,1,"[0.09370475881502335, 0.5855135537253132, 0.06877918988699168, 0.14074122793590407, 0.11126126963676766]"
46,1,"[0.13199230540545642, 0.4753153736845902, 0.1944927253672419, 0.09356008063279851, 0.10463951490991288]"
47,0,"[0.12151865857205944, 0.3799881069437376, 0.351363979380805, 0.07394446882619606, 0.07318478627720192]"
48,0,"[0.13261905432003485, 0.48042331417151796, 0.15823543233899684, 0.1130277089220477, 0.11569449024740266]"
49,1,"[0.13804917561431765, 0.4705774789171208, 0.19576416454066328, 0.08708177238400551, 0.10852740854389276]"
50,1,"[0.1369324910044873, 0.4640044367322138, 0.1715058003356588, 0.11455584123559112, 0.11300143069204913]"
51,1,"[0.1277071308364643, 0.48611336796289495, 0.1699552750110669, 0.10851265843264961, 0.10771156775692432]"
52,2,"[0.1131185125773421, 0.4670659854409496, 0.23849716315063635, 0.09517280538783587, 0.08614553344323603]"
53,3,"[0.07117013996198233, 0.5914929858056502, 0.043887831850851204, 0.18978587867519492, 0.1036631637063214]"
54,0,"[0.12231335456780937, 0.5202698234776012, 0.13437221762134396, 0.10501438005820105, 0.11803022427504443]"
55,3,"[0.07415247811327184, 0.5580706629614117, 0.04034525136100453, 0.2106977888898226, 0.11673381867448938]"
56,2,"[0.13436943856537245, 0.4665855790318335, 0.18508857152720362, 0.09808155392378237, 0.11587485695180799]"
57,1,"[0.10709974050408735, 0.549848071902032, 0.09756140561196591, 0.132386721460448, 0.11310406052146678]"
58,4,"[0.11485394177264797, 0.5193871785017089, 0.10997790880768377, 0.135491710793989, 0.1202892601239703]"
59,1,"[0.13667128054827016, 0.37215638099344595, 0.3573427448441042, 0.053558691494711604, 0.08027090211946819]"
60,2,"[0.13193505506691985, 0.3875621625533448, 0.32155863782113653, 0.06747937551950037, 0.09146476903909843]"
61,1,"[0.11545165924355932, 0.546985323442925, 0.12224054502362654, 0.09991390696511214, 0.11540856532477699]"
62,0,"[0.08087199735157524, 0.5789369851270392, 0.04309079656109451, 0.18254066429764013, 0.11455955666265089]"
63,0,"[0.130165034423227, 0.4665283218427699, 0.1704732848134074, 0.11590450760761349, 0.1169288513129821]"
64,1,"[0.14206629450160513, 0.4553958896651673, 0.2007512203118789, 0.08616689061709422, 0.11561970490425444]"
65,2,"[0.008890395643736471, 0.022231256128026403, 0.96741002350081, 0.00025556860947992716, 0.0012127561179471596]"
66,1,"[0.13282002629198728, 0.48922663109406084, 0.1883265783875506, 0.07620367132226244, 0.11342309290413895]"
67,1,"[0.06963925743345716, 0.5804230341996596, 0.0397106008875463, 0.2080387348134078, 0.10218837266592913]"
68,4,"[0.1335647701093086, 0.4058913024331355, 0.2869396241590301, 0.07925862493435427, 0.09434567836417161]"
69,3,"[0.11799393291754161, 0.5005519846933032, 0.13267624845525713, 0.147610874313232, 0.1011669596206661]"
70,2,"[0.13241983377806524, 0.49015204015034325, 0.17342001095528115, 0.09077522608730576, 0.11323288902900469]"
71,0,"[0.1324559199826829, 0.46335575966553855, 0.2042744238199679, 0.09517462435319186, 0.10473927217861878]"
72,0,"[0.13547481831454025, 0.47910316741105624, 0.1889112942667252, 0.08861191012835497, 0.10789880987932324]"
73,4,"[0.0706436511577282, 0.5670158768260569, 0.038775267300265946, 0.2192626289480684, 0.1043025757678805]"
74,2,"[0.13344844314007126, 0.4135418651226885, 0.27835913011770175, 0.07986460771747508, 0.09478595390206346]"
75,0,"[0.09871623571566387, 0.5313225186553314, 0.07812309984567511, 0.171686129435131, 0.12015201634819865]"
76,0,"[0.10541074378865269, 0.5453460964058683, 0.0847673254282694, 0.1450992053991261, 0.11937662897808349]"
77,0,"[0.14466547631114565, 0.4109833408406458, 0.24889160023545487, 0.08552831217315793, 0.10993127043959572]"
78,1,"[0.11836524647254748, 0.5127530029433721, 0.13990905657671907, 0.11144978614936364, 0.11752290785799757]"
79,1,"[0.1429897962821578, 0.4074622040671308, 0.2519801119909432, 0.0815494407293135, 0.11601844693045467]"
80,4,"[0.13555416794976763, 0.48212972162847184, 0.1784696504108502, 0.0857958730360998, 0.11805058697481062]"
81,1,"[0.12015582745113346, 0.516966538488268, 0.10868803377427631, 0.1305863357637553, 0.12360326452256681]"
82,1,"[0.11337939271578489, 0.528255142109289, 0.13447943943813764, 0.1174400510838007, 0.10644597465298766]"
83,4,"[0.09613807987185875, 0.5643836874268838, 0.06570799473892008, 0.15833843714451656, 0.11543180081782073]"
84,2,"[0.11201027866389705, 0.5339778541426995, 0.09976094325678886, 0.13612572743260565, 0.11812519650400909]"
85,2,"[0.10197489036559736, 0.5550192861773718, 0.07793419353343418, 0.14502041434477977, 0.12005121557881682]"
86,0,"[0.130970373113622, 0.468882619619953, 0.17109986102851793, 0.11457486712076832, 0.11447227911713885]"
87,1,"[0.10950902021000941, 0.40959380443085575, 0.28244768677411725, 0.08853748444679994, 0.10991200413821768]"
88,0,"[0.13199634829015913, 0.47712615686342225, 0.15415943107483782, 0.11637593730262315, 0.12034212646895766]"
89,4,"[0.07758726644935833, 0.5761263816730843, 0.04333284001066577, 0.18014295995145893, 0.12281055191543275]"
90,4,"[0.06922341446192487, 0.5760749817383521, 0.032528451058887124, 0.2072851704643269, 0.11488798227650884]"
91,1,"[0.06265781046530147, 0.6023837075711972, 0.024304086417923244, 0.2051011878821067, 0.10555320766347126]"
92,2,"[0.1368918981574463, 0.454903255998045, 0.23183507353244645, 0.07408934104056243, 0.10228043127149991]"
93,1,"[0.1178406293026263, 0.5156223910388661, 0.11052930213433072, 0.13207077104918602, 0.12393690647499087]"
94,0,"[0.12628133442977924, 0.491536182922126, 0.14104058550246507, 0.11986320450482219, 0.12127869264080758]"
95,2,"[0.10743133422360451, 0.4811213364785595, 0.16352819518757616, 0.14414997030481605, 0.10376916380544388]"
96,0,"[0.06993093365549982, 0.40594443598373886, 0.13884741368518275, 0.2561215950740851, 0.12915562160149355]"
97,4,"[0.07183283205549257, 0.5646995260968705, 0.047498699580757364, 0.2173229161934862, 0.09864602607339333]"
98,2,"[0.13754015169898712, 0.4369049955511954, 0.23706148511996716, 0.08464936172909489, 0.10384400590075554]"
99,4,"[0.12158389881507835, 0.5033991528189706, 0.14566708872405884, 0.11828194655551837, 0.11106791308637377]"
100,4,"[0.08688109627467613, 0.3154812461479387, 0.3172404941782092, 0.14757139668203242, 0.1328257667171435]"
101,4,"[0.1331923040967597, 0.4733058415371214, 0.155263996607588, 0.11730410776914704, 0.12093374998938396]"
102,1,"[0.116698629940685, 0.5242213611772898, 0.11560813304496773, 0.1233556412337912, 0.12011623460326636]"
103,3,"[0.10366260376159783, 0.5802024987948017, 0.08942638708157807, 0.11244780837530186, 0.1142607019867207]"
104,3,"[0.08221440383769678, 0.5641898171109545, 0.06356933730679254, 0.19811502847810936, 0.09191141326644686]"
105,4,"[0.11439855389750843, 0.5361695502518069, 0.10804381586272672, 0.1284523240651244, 0.11293575592283334]"
106,4,"[0.11826948754562491, 0.5086148887711248, 0.15125545555963993, 0.11649229871235908, 0.10536786941125109]"
107,2,"[0.08311842832694151, 0.22516276468290547, 0.6338326023121792, 0.028144363129355653, 0.029741841548618312]"
108,1,"[0.05163751002408837, 0.6743687975363494, 0.03032973031903535, 0.16545501410077748, 0.07820894801974948]"
109,0,"[0.1186992473134455, 0.5137890666561165, 0.12471398637793445, 0.12419829728919062, 0.11859940236331304]"
110,2,"[0.10427036278500944, 0.5547966615664343, 0.08657807164890768, 0.14379127087673407, 0.11056363312291446]"
111,0,"[0.08709829209131646, 0.5760305553643172, 0.054811942825812004, 0.16584176604180934, 0.11621744367674498]"
112,2,"[0.04876043077076514, 0.3635592542995745, 0.5655940325380623, 0.008424653226528522, 0.013661629165069768]"
113,1,"[0.08868064428494994, 0.3636836141331085, 0.17426328888447426, 0.22945865483935698, 0.14391379785811026]"
114,2,"[0.13517660381260196, 0.5206493896770492, 0.16717252296794238, 0.07202201320051187, 0.10497947034189456]"
115,0,"[0.12570991882512594, 0.4420010679695956, 0.2544064539142086, 0.086361788510979, 0.09152077078009088]"
116,2,"[0.08795450454630512, 0.2342663972708528, 0.6063389505044258, 0.031247413735996127, 0.04019273394242017]"
117,1,"[0.08865518782773979, 0.20756634207529595, 0.5811608495940571, 0.057984817097038885, 0.06463280340586837]"
118,4,"[0.12967259216362623, 0.5049069785469499, 0.1601962696265582, 0.09623363832104515, 0.10899052134182062]"
119,2,"[0.09623828819481439, 0.42087679228570685, 0.2239163968484848, 0.16905663508064, 0.08991188759035398]"
120,4,"[0.09939864074375047, 0.4979678670978961, 0.08851214780874446, 0.2104503397572261, 0.10367100459238286]"
121,1,"[0.1333204171594904, 0.45919139081173327, 0.19527135707429114, 0.10421792156690494, 0.10799891338758028]"
122,2,"[0.0763638507159512, 0.23888912018572817, 0.6170824221021229, 0.03643347675200124, 0.031231130244196374]"
123,2,"[0.13016536847050486, 0.4859808723102367, 0.1508116187283012, 0.11199461525128093, 0.12104752523967646]"
124,1,"[0.09544743489632773, 0.3753788548581588, 0.20873003518588573, 0.18825378536862164, 0.1321898896910061]"
125,0,"[0.09518170144197485, 0.5162453501351114, 0.08171546181607926, 0.1970091307848334, 0.10984835582200106]"
126,2,"[0.08614150835389682, 0.18030007843865412, 0.6874193277094697, 0.01665450977205268, 0.02948457572592678]"
127,0,"[0.07185530830934403, 0.5771282359586853, 0.0330963559116269, 0.20533249914148308, 0.11258760067886082]"
128,2,"[0.03597815601328949, 0.09112173900974016, 0.8616885203637706, 0.00387000846023161, 0.007341576152967982]"
129,0,"[0.13202539893948276, 0.4847335108276512, 0.1540685074736442, 0.11580209992721939, 0.11337048283200235]"
130,1,"[0.13147950981967482, 0.44593447912058853, 0.22942404626051122, 0.09264181403467925, 0.10052015076454615]"
131,1,"[0.11539050793015632, 0.36241215463148235, 0.377419590737369, 0.07324376922871302, 0.07153397747227935]"
132,2,"[0.12584162678153377, 0.432470066865157, 0.2706715913713489, 0.08020115411340249, 0.0908155608685578]"
133,1,"[0.1307546775566916, 0.474541285050407, 0.16397772052924703, 0.1174640593367341, 0.11326225752692026]"
134,1,"[0.13285273918390306, 0.4617819899813074, 0.1679809992098666, 0.115059935756721, 0.12232433586820206]"
135,1,"[0.11368918210937079, 0.49389398799794376, 0.1536608097317302, 0.13301258461766136, 0.10574343554329382]"
136,4,"[0.13693679548442322, 0.4569985256407589, 0.20523199670673117, 0.09185019102610753, 0.10898249114197918]"
137,1,"[0.12416964654667517, 0.5118677176660218, 0.1265828366772616, 0.1308490166728935, 0.10653078243714778]"
138,1,"[0.1194965132079308, 0.3288195500619667, 0.43169383886901114, 0.047603732299757, 0.07238636556133438]"
139,2,"[0.0858083528448609, 0.5714691999185357, 0.06560150247954744, 0.15476382411881556, 0.12235712063824031]"
140,2,"[0.10340838935669058, 0.2507074856329892, 0.5725294664564394, 0.027156860562395312, 0.046197797991485386]"
141,2,"[0.10450455933125134, 0.5262419659377965, 0.09299320506644783, 0.15990381332872639, 0.11635645633577787]"
142,0,"[0.11996044859354088, 0.5017498982398042, 0.16940752163575035, 0.10642032980055052, 0.10246180173035416]"
143,0,"[0.046659025170057065, 0.5233235489223367, 0.019032654617076247, 0.3132903160972552, 0.09769445519327485]"
144,2,"[0.09782239298563002, 0.4522055139684951, 0.20259538726842605, 0.1370338290764085, 0.11034287670104032]"
145,4,"[0.08755671226469852, 0.5363428158628153, 0.05585832761944798, 0.2124805005090178, 0.10776164374402043]"
146,4,"[0.14234392782905916, 0.4641231753233958, 0.17521526136967472, 0.09875535923798982, 0.11956227623988047]"
147,1,"[0.080438637496787, 0.5558600440308274, 0.04235967913214852, 0.1992125425446208, 0.12212909679561632]"
148,1,"[0.11603444065401304, 0.5052228856136709, 0.12027114582858163, 0.14278943257773435, 0.11568209532599999]"
149,0,"[0.10326964207131235, 0.5609793150338637, 0.07502648667698884, 0.14398268602327705, 0.11674187019455814]"
150,1,"[0.1327401178806471, 0.44627559994407867, 0.24082454052054839, 0.08581259332370686, 0.09434714833101887]"
151,2,"[0.13683670512169344, 0.3639736526455059, 0.3802565815585224, 0.04729055925578206, 0.07164250141849611]"
152,1,"[0.09097391344663171, 0.5854980933030323, 0.06987174118543019, 0.14529620760907067, 0.1083600444558352]"
153,0,"[0.1417711180006293, 0.4006316172660944, 0.26649130639843277, 0.08104579671105204, 0.11006016162379151]"
