,Unnamed: 0,Unnamed: 0.1,cluster_id,time,seqlength,coh_cluster,kmeans_clusters,kmeans_time,gmm_clusters,gmm_time,k_shape_clusters,k_means_softdtw_clusters
0,0,0,0,13.373660000000001,1000,0,0,135.10719,1,133.62762999999998,1,0
1,1,1,0,13.373660000000001,689,0,0,135.10719,1,133.62762999999998,1,0
2,2,2,0,13.373660000000001,1000,0,1,135.10719,1,133.62762999999998,1,0
3,3,3,0,13.373660000000001,520,0,0,135.10719,1,133.62762999999998,1,0
4,4,4,0,13.373660000000001,669,1,0,135.10719,1,133.62762999999998,1,0
5,5,5,0,13.373660000000001,887,0,0,135.10719,1,133.62762999999998,1,0
6,6,6,0,13.373660000000001,472,0,0,135.10719,1,133.62762999999998,1,0
7,7,7,0,13.373660000000001,446,1,0,135.10719,1,133.62762999999998,1,0
8,8,8,0,13.373660000000001,1000,0,0,135.10719,1,133.62762999999998,1,0
9,9,9,0,13.373660000000001,989,0,0,135.10719,1,133.62762999999998,1,0
10,10,10,0,13.373660000000001,1000,0,1,135.10719,1,133.62762999999998,1,0
11,11,11,0,13.373660000000001,520,0,0,135.10719,1,133.62762999999998,1,0
12,12,12,0,13.373660000000001,438,0,0,135.10719,1,133.62762999999998,1,0
13,13,13,0,13.373660000000001,597,0,0,135.10719,1,133.62762999999998,1,0
14,14,14,0,13.373660000000001,904,0,0,135.10719,1,133.62762999999998,1,0
15,15,15,0,13.373660000000001,654,1,0,135.10719,1,133.62762999999998,1,0
16,16,16,0,13.373660000000001,1000,0,1,135.10719,1,133.62762999999998,1,0
17,17,17,0,13.373660000000001,641,0,1,135.10719,1,133.62762999999998,1,0
18,18,18,0,13.373660000000001,963,0,1,135.10719,1,133.62762999999998,1,0
19,19,19,0,13.373660000000001,395,0,0,135.10719,1,133.62762999999998,1,0
20,20,20,0,13.373660000000001,598,0,0,135.10719,1,133.62762999999998,1,0
21,21,21,0,13.373660000000001,936,0,0,135.10719,1,133.62762999999998,1,0
22,22,22,0,13.373660000000001,837,0,0,135.10719,1,133.62762999999998,1,0
23,23,23,0,13.373660000000001,871,0,0,135.10719,1,133.62762999999998,1,0
24,24,24,0,13.373660000000001,406,0,0,135.10719,1,133.62762999999998,1,0
25,25,25,0,13.373660000000001,1000,0,0,135.10719,1,133.62762999999998,1,0
26,26,26,0,13.373660000000001,570,0,0,135.10719,1,133.62762999999998,1,0
27,27,27,0,13.373660000000001,850,0,1,135.10719,1,133.62762999999998,1,0
28,28,28,0,13.373660000000001,1000,0,0,135.10719,1,133.62762999999998,1,0
29,29,29,0,13.373660000000001,513,1,0,135.10719,1,133.62762999999998,1,0
30,30,30,0,13.373660000000001,597,0,1,135.10719,1,133.62762999999998,0,0
31,31,31,0,13.373660000000001,585,0,1,135.10719,0,133.62762999999998,0,0
32,32,32,0,13.373660000000001,771,0,0,135.10719,1,133.62762999999998,1,0
