,time,event
0,0.46008419283409835,0.0
1,0.7428506342581629,1.0
2,1.039612555019593,2.0
3,1.0459164281673088,2.0
4,1.2835753021976433,4.0
5,1.3125299774647619,3.0
6,1.3378338186732874,2.0
7,1.5481884600185674,3.0
8,1.6398337075266542,0.0
9,1.6615192981510047,0.0
10,1.7216366473955702,0.0
11,1.9201921774620503,0.0
12,2.0980398591424145,4.0
13,2.4083523843347647,1.0
14,2.620269752645437,4.0
15,3.4601864390693002,3.0
16,3.783877424054546,4.0
17,3.9005459774754567,4.0
18,4.256392812274605,0.0
19,4.269861144971768,4.0
20,4.471637611228132,4.0
21,4.710360191696774,1.0
22,4.901849187595978,4.0
23,5.017008973956174,2.0
24,5.090894447993346,4.0
25,5.108609316968933,2.0
26,5.323513673863914,1.0
27,5.604011538273515,2.0
28,5.812427081581633,4.0
29,6.032923240823988,1.0
30,6.105422658061493,0.0
31,6.291348496195503,3.0
32,6.50836267449745,2.0
33,6.5763315175515595,1.0
34,6.6141060033061,1.0
35,6.845393610125364,0.0
36,6.865051491110526,3.0
37,7.040776630566793,4.0
38,7.199706348417098,1.0
39,7.303160280353788,0.0
40,7.316419273623869,0.0
41,7.3514383608182685,2.0
42,7.560280400005774,0.0
43,8.405652458855693,1.0
44,8.60750049329469,0.0
45,8.670550690799825,2.0
46,8.762733663209186,0.0
47,9.81170971608862,1.0
48,9.908990241475559,4.0
49,10.095222201996084,4.0
50,10.594285435075308,4.0
51,11.095005266070313,0.0
52,12.356990895450735,0.0
53,12.437665585565611,2.0
54,12.554556869032885,1.0
55,12.59609356901888,3.0
56,12.70832574011212,0.0
57,13.44143185346594,2.0
58,13.48996192657513,4.0
59,13.51120557939864,1.0
60,13.810031858528856,3.0
61,13.903470011071422,1.0
62,14.064971338571393,1.0
63,14.348082704464048,1.0
64,14.863240415463107,2.0
65,14.984010236159516,4.0
66,15.144654859856958,1.0
67,15.292109851842318,0.0
68,15.938867429567537,4.0
69,15.98456607380576,0.0
70,16.45514269940017,3.0
71,16.658086357761526,4.0
72,16.69273909952914,4.0
73,16.693804964148324,2.0
74,16.734428152922714,4.0
75,16.986351561815546,4.0
76,17.201828074134735,1.0
77,17.32554868995706,0.0
78,17.33120272662668,2.0
79,17.392538440266666,4.0
80,17.436695892506517,1.0
81,17.6441022018196,2.0
82,17.7666388654031,1.0
83,18.059332785379436,1.0
84,18.067503645308793,1.0
85,18.083776051766026,0.0
86,18.192191469091824,4.0
87,18.197617332719734,0.0
88,18.443156487688693,0.0
89,18.530455623152466,2.0
90,18.584531721836914,0.0
91,18.753968684635865,2.0
92,19.387398900801333,1.0
93,19.414777859604747,4.0
94,19.420372560295082,2.0
95,19.469173066549335,2.0
96,19.538962141894537,1.0
