,time,event
0,0.4638461603322465,2.0
1,0.47955060186360066,4.0
2,0.5362032116339485,4.0
3,0.6418909715639903,4.0
4,0.95824413646489,3.0
5,0.971349533350914,3.0
6,1.4236296726184283,1.0
7,1.5235763773422908,0.0
8,1.7033003838779808,2.0
9,1.8433003661053609,0.0
10,2.0155866475090196,1.0
11,2.3202280517993765,4.0
12,2.5232286970083755,1.0
13,2.7177944532922966,0.0
14,3.3158505130070632,0.0
15,3.6614156381051535,3.0
16,4.224878150404553,2.0
17,4.391559862104402,1.0
18,5.441868770973466,0.0
19,5.665720504232792,3.0
20,5.893922765928524,3.0
21,5.894728981297538,4.0
22,5.917642942441223,4.0
23,5.965494744576634,4.0
24,6.048702484537573,0.0
25,6.061308408012318,0.0
26,6.13814377976392,2.0
27,6.189764752340454,4.0
28,6.269557269531831,2.0
29,6.362889706398739,1.0
30,6.52111890749211,4.0
31,6.52977934595177,1.0
32,6.556604948716069,3.0
33,6.58090363476486,0.0
34,6.588278667227286,4.0
35,6.6112737569673055,2.0
36,6.703221448898849,2.0
37,6.724631497159962,1.0
38,6.7516386312657195,0.0
39,6.831907034111281,1.0
40,6.864538266917263,2.0
41,6.997937253722876,1.0
42,7.037218834555701,4.0
43,7.251702377124203,0.0
44,7.465532009291131,1.0
45,7.531209910357886,0.0
46,7.550614814307034,3.0
47,7.614559594331816,0.0
48,7.618473568491811,0.0
49,7.788632382916868,0.0
50,8.088648491327785,4.0
51,8.369064147015632,2.0
52,8.380039554491937,4.0
53,8.392997495815683,1.0
54,8.448429652755657,1.0
55,8.59449089930603,4.0
56,8.595474698563478,1.0
57,8.664820975469206,3.0
58,8.721459443178317,0.0
59,8.779503973316027,0.0
60,8.829246596511627,0.0
61,8.853415032763555,0.0
62,8.931421087470461,0.0
63,8.94993066548108,3.0
64,8.956771678777452,2.0
65,9.084682075598993,3.0
66,9.127678108036756,0.0
67,9.137826294222126,4.0
68,9.255481921287092,1.0
69,9.611651576445881,2.0
70,9.665269496854373,0.0
71,9.780405410076014,0.0
72,9.985270961293853,2.0
73,10.039532007095163,0.0
74,10.598310686632232,0.0
75,10.726240472288,3.0
76,10.757556074441132,3.0
77,10.95342563513382,2.0
78,11.009464063696782,3.0
79,11.117614808237862,0.0
80,11.544333710112745,3.0
81,11.716909017352808,2.0
82,11.83490837654636,1.0
83,11.89231430023194,3.0
84,11.92474171331497,0.0
85,12.13719469919976,3.0
86,12.303742205430343,1.0
87,12.775161621486276,0.0
88,12.877972790551237,0.0
89,13.328053251349376,3.0
90,14.23575311840774,4.0
91,14.27319484478645,0.0
92,14.274324277676612,2.0
93,14.438079789638097,3.0
94,14.44561899503534,2.0
95,14.46730642096934,4.0
96,14.604422297127929,4.0
97,14.620706437146715,4.0
98,14.634353215594826,2.0
99,14.642107265944157,2.0
100,14.664531192867534,4.0
101,14.70835332130378,0.0
102,14.758962392267673,0.0
103,14.807665986707152,4.0
104,14.810625654607882,0.0
105,15.168397229795653,2.0
106,15.551075173220324,3.0
107,15.942636504440575,4.0
108,16.00568452722113,0.0
109,16.007230777551694,3.0
110,16.87426638943877,0.0
111,17.134869669071776,4.0
112,18.095743625296798,0.0
113,18.283714128566032,1.0
114,18.288049662458196,4.0
115,18.447106609766738,0.0
116,18.745450546685966,0.0
117,19.206308894929034,3.0
118,19.434549841116112,0.0
