,time,event
0,0.5853005015331586,1.0
1,0.732624912150922,1.0
2,0.9050022571363429,3.0
3,0.946846619848775,2.0
4,0.9677377037646105,1.0
5,1.0012223389022707,3.0
6,1.169084984201986,0.0
7,1.255075699233154,0.0
8,1.40687798359992,0.0
9,1.4691424162769862,1.0
10,1.6060022645576064,4.0
11,1.6463930355730048,1.0
12,1.668566254204524,0.0
13,1.6946075879491787,4.0
14,1.7792976729320649,3.0
15,1.8144302687247102,2.0
16,1.8421953763934296,3.0
17,1.9195858711508325,3.0
18,2.016549950102849,2.0
19,2.076705976109047,3.0
20,2.143806446081878,3.0
21,2.2229432521992694,4.0
22,2.359303487286625,4.0
23,2.469721833692479,4.0
24,2.476918113958352,0.0
25,2.544791251928876,3.0
26,2.7785666486234297,2.0
27,2.9963513289530344,4.0
28,3.0473689291041595,4.0
29,3.2118930453283396,3.0
30,3.4500986839290744,3.0
31,3.4603751790444157,3.0
32,3.6801103761495444,3.0
33,3.718650587467672,0.0
34,3.75622663272243,3.0
35,3.81996659812481,2.0
36,3.87957858892,3.0
37,3.886119805267574,0.0
38,4.35769284248104,4.0
39,4.559125400230662,4.0
40,4.700241954959296,1.0
41,4.862953273278404,3.0
42,4.896050497135267,0.0
43,4.898718615489517,0.0
44,4.966779614518684,0.0
45,5.251941197744848,0.0
46,5.381597877588794,2.0
47,5.512547782912177,1.0
48,6.597413929626014,0.0
49,6.680957700693415,0.0
50,6.689739144997486,2.0
51,6.802769544497701,2.0
52,7.000476267393123,2.0
53,7.0539326610116095,2.0
54,7.116104729765839,1.0
55,7.374275158719508,3.0
56,7.391560607013106,2.0
57,7.41475288236117,0.0
58,7.5643099906582565,2.0
59,7.594946398121576,3.0
60,7.926376265020657,4.0
61,7.946388336903445,3.0
62,8.074022481965681,0.0
63,8.087245882591152,3.0
64,8.103849994722998,3.0
65,8.109185599335596,4.0
66,8.115474987264221,0.0
67,8.348448675833161,0.0
68,8.730058276929459,0.0
69,8.792029526143878,4.0
70,8.854825821520977,1.0
71,8.996764250781359,0.0
72,8.99743311825696,1.0
73,9.173958284173667,0.0
74,9.291913914650966,2.0
75,9.36047859038502,4.0
76,9.401042758023962,1.0
77,9.432795313402085,0.0
78,9.537428107647704,4.0
79,9.74440236791766,4.0
80,9.755433166486092,2.0
81,9.756238200857208,2.0
82,9.805714925684278,4.0
83,9.82766557442413,4.0
84,9.862461066257925,3.0
85,9.890239535256661,3.0
86,9.962897399022497,3.0
87,9.998544824771516,0.0
88,10.048617632987293,4.0
89,10.194606229017564,3.0
90,10.218727670302115,3.0
91,10.253581108849385,4.0
92,10.343438886449345,0.0
93,10.747968839809916,3.0
94,11.174636115739128,4.0
95,11.368596430518044,3.0
96,11.585204920514979,2.0
97,11.886461253358679,0.0
98,12.240567469091756,3.0
99,12.25999772734212,2.0
100,12.471164882430674,1.0
101,12.675028152276985,1.0
102,12.751452818258539,4.0
103,12.826863801710296,2.0
104,13.123220467558658,1.0
105,13.156758731739037,3.0
106,13.290397265836555,1.0
107,13.312157587113715,2.0
108,13.379183455084451,3.0
109,13.51319842794019,3.0
110,13.542654540053068,3.0
111,13.727233183495262,2.0
112,13.73536842618787,4.0
113,13.771292907901325,4.0
114,13.79054331453582,4.0
115,13.817422401720869,3.0
116,13.881776400561288,2.0
117,13.92088804587134,4.0
118,13.946020761040156,0.0
119,14.099062878282002,3.0
120,14.16012469102882,3.0
121,14.200703533082093,4.0
122,14.27386863063494,0.0
123,14.286317156818113,4.0
124,14.340049070930199,3.0
125,14.353839938203384,3.0
126,14.406660348449508,0.0
127,14.495532440574399,0.0
128,14.506226190212816,3.0
129,14.527766751562478,4.0
130,14.58854814650563,4.0
131,14.666721733819767,3.0
132,14.687401576783943,3.0
133,14.700883509309802,2.0
134,14.814482125741423,0.0
135,15.175579774448574,3.0
136,15.37303060656612,2.0
137,15.721341652669143,1.0
138,15.87061953841061,4.0
139,16.048680818043096,4.0
140,16.0953628994838,4.0
141,16.10933519851518,2.0
142,16.15703865713056,0.0
143,16.215622929282894,4.0
144,16.2222127962981,3.0
145,16.23663316863658,2.0
146,16.283074088016786,4.0
147,16.330051482379723,3.0
148,16.348036765639613,3.0
149,16.35585713819784,3.0
150,16.464437613304028,3.0
151,16.472252071560586,2.0
152,16.594128100783745,0.0
153,16.85998014689507,1.0
154,16.886985396749242,4.0
155,16.92635634710611,3.0
156,16.938206971923076,0.0
157,17.012815751120844,4.0
158,17.016940854705176,4.0
159,17.1027560762887,3.0
160,17.123025183174885,1.0
161,17.179485155209143,4.0
162,17.300532080340812,1.0
163,17.342449562271263,4.0
164,17.346595482143325,3.0
165,17.372690587651096,1.0
166,17.402259690876942,0.0
167,17.48509163749359,2.0
168,17.516035561994734,0.0
169,17.743820845225816,4.0
170,17.75094062725076,3.0
171,17.83626129511628,3.0
172,17.84396645633671,2.0
173,18.041890027460706,0.0
174,18.04873966826095,3.0
175,18.27153506428646,0.0
176,18.42291844636025,2.0
177,19.1770611872633,2.0
178,19.178001743299358,4.0
179,19.328022925995803,0.0
180,19.407898021739964,3.0
181,19.48632037144754,4.0
182,19.51172973388399,2.0
183,19.51433124409025,2.0
184,19.51549135834722,3.0
185,19.58880318380507,0.0
186,19.627972965083064,1.0
187,19.655797839544693,2.0
188,19.674310171128862,0.0
189,19.697117546069585,3.0
190,19.71206784614141,0.0
191,19.811511894701212,4.0
192,19.829370526178494,3.0
193,19.873269284312688,3.0
194,19.884152889745067,3.0
195,19.931168605622222,3.0
