,time,event
0,0.26105791537045664,2.0
1,0.9075731156559522,0.0
2,0.9559139982221294,3.0
3,1.1002360392973658,3.0
4,1.4313565992916595,0.0
5,1.466217555927347,3.0
6,1.481669364038,1.0
7,1.5361924317297366,3.0
8,1.578819444885911,4.0
9,1.6618300940201751,4.0
10,1.6902466854192684,4.0
11,1.8346766802155996,1.0
12,2.082122922952189,1.0
13,2.2608746494703644,2.0
14,2.2639787570750167,4.0
15,2.5449507310390143,4.0
16,2.560516208992523,3.0
17,2.576758312928699,1.0
18,2.75824592873044,4.0
19,3.505296381119065,0.0
20,3.7352035615903776,2.0
21,3.8190500882366067,1.0
22,4.346116585817191,0.0
23,4.604779748407094,0.0
24,5.307350996367802,2.0
25,5.669034923312655,0.0
26,5.669323130769931,2.0
27,5.678175621863977,3.0
28,5.881439074970912,4.0
29,5.890384112733616,0.0
30,6.1292311773724855,4.0
31,6.638674152446015,0.0
32,6.726185314873168,4.0
33,7.007256443046346,0.0
34,7.327727130635518,2.0
35,7.415441227850313,1.0
36,7.619487840685438,0.0
37,7.659404800984971,1.0
38,7.694226722373637,1.0
39,7.828497164681764,3.0
40,8.082801256454113,1.0
41,8.101782957197713,3.0
42,8.129879066702577,0.0
43,8.141028467329638,3.0
44,8.317398605853416,3.0
45,8.773713645335768,0.0
46,8.822560133275996,3.0
47,9.181726964428218,0.0
48,9.26129851496112,2.0
49,9.267665998844302,4.0
50,9.273085834826167,0.0
51,9.283966490204865,2.0
52,9.312793833305603,3.0
53,9.453376118872022,4.0
54,9.456582148715954,4.0
55,9.557160399445022,2.0
56,9.803780881446489,0.0
57,9.973716248038297,2.0
58,9.98641164034418,0.0
59,10.818262906505113,3.0
60,10.872394685745487,2.0
61,10.967829703445133,0.0
62,11.233730048859345,1.0
63,11.351979733274009,4.0
64,11.409806571761239,4.0
65,11.424980740769847,3.0
66,12.16526736807876,0.0
67,12.862292078423868,2.0
68,12.87026289330237,0.0
69,12.888989107488491,1.0
70,13.061527100003564,2.0
71,13.387439449344471,1.0
72,13.82836445645398,1.0
73,14.018092921051318,0.0
74,14.072284704456179,3.0
75,14.346600627546696,4.0
76,14.448722739974452,4.0
77,14.66502859426972,2.0
78,14.701726877144692,0.0
79,14.829319968031198,0.0
80,14.999373465853576,2.0
81,15.029385168531533,1.0
82,15.034549709450044,1.0
83,15.136528765810528,0.0
84,15.214075639436285,0.0
85,15.265960602820588,0.0
86,15.425772081425471,1.0
87,15.450734077294284,0.0
88,15.757100093665578,0.0
89,15.85015238315031,0.0
90,17.65209085648981,2.0
91,17.71166355614298,0.0
92,17.888964780727523,1.0
93,17.96384981788967,2.0
94,18.033681838464176,3.0
95,18.2251957626716,0.0
96,18.400539110473737,3.0
97,18.735262224034944,0.0
98,19.07451211934213,3.0
99,19.334334697614135,0.0
100,19.419358544368283,2.0
101,19.861465121250642,4.0
