,time,event
0,0.038082283004545504,4.0
1,0.06054684987471076,0.0
2,0.122475135379611,0.0
3,1.6212552148855144,3.0
4,1.752164874458114,0.0
5,2.390038060390481,2.0
6,3.125155932007587,3.0
7,3.177505622362651,3.0
8,3.2956900656812356,1.0
9,3.5039446980425226,0.0
10,3.63778040209533,1.0
11,3.6891707596161227,1.0
12,3.7444967187301326,0.0
13,3.7679412895914344,0.0
14,3.8298651894545634,0.0
15,3.836089359246118,0.0
16,3.848606259584937,4.0
17,3.8903794279687096,4.0
18,3.9101094844989923,1.0
19,3.939823820175879,3.0
20,3.964070194841582,0.0
21,4.024040692266636,1.0
22,4.038963244900418,2.0
23,4.072591516382388,0.0
24,4.076251595677556,4.0
25,4.108756722911821,4.0
26,4.128065438188031,1.0
27,4.45625718308443,2.0
28,4.497071211900101,2.0
29,4.582255359290021,0.0
30,4.621922630558304,0.0
31,5.018549146670389,1.0
32,5.136640180072848,4.0
33,5.211522306243569,1.0
34,5.35064595763091,4.0
35,5.416443537684621,0.0
36,5.4420432020542595,2.0
37,5.630109132003125,3.0
38,5.8022608558362245,3.0
39,6.014842681006312,0.0
40,6.3158790284492055,4.0
41,7.497235366742587,1.0
42,7.7808910950598325,4.0
43,7.7867381034849545,3.0
44,8.618032653975428,2.0
45,8.905993530479401,2.0
46,8.91785344756407,1.0
47,9.063202754902166,1.0
48,9.465091652271697,1.0
49,9.55494705391478,4.0
50,9.860441811138562,4.0
51,9.898206223412297,2.0
52,10.015954379282697,0.0
53,10.017653523311708,0.0
54,10.15111517485084,3.0
55,10.282054897921157,0.0
56,10.32371974131422,4.0
57,10.32991043663847,4.0
58,10.496074661222524,1.0
59,10.68769766604356,0.0
60,10.819433017185363,2.0
61,10.886198508215571,4.0
62,10.907314280197834,2.0
63,11.054358995389217,1.0
64,11.278362177869147,1.0
65,11.66385475197147,3.0
66,11.794076596951493,1.0
67,12.111710017871346,3.0
68,12.581951202100274,4.0
69,12.966037377295132,3.0
70,13.053930212400656,1.0
71,13.157453661991552,1.0
72,13.208485946278635,0.0
73,13.243365731369671,2.0
74,13.347954444137562,1.0
75,13.520922723498373,0.0
76,13.719821576925884,0.0
77,13.917938855818013,1.0
78,13.978835503968673,1.0
79,14.060589341643709,1.0
80,14.435678908144961,3.0
81,14.514352777100536,4.0
82,14.66971578049915,2.0
83,14.870450843154625,4.0
84,15.067111851056927,0.0
85,15.080494067149262,1.0
86,15.681283280421964,3.0
87,15.738015214833585,0.0
88,15.833995054609227,3.0
89,16.06893679540018,4.0
90,16.191423869256923,0.0
91,16.198473087405493,1.0
92,16.373777507225665,4.0
93,16.833826189144297,2.0
94,16.849593425879064,4.0
95,17.03321889391939,2.0
96,17.07319902836828,4.0
97,17.113161285038686,4.0
98,17.242376717511664,1.0
99,17.251672779456527,2.0
100,17.620566781950604,1.0
101,17.739470842626275,2.0
102,17.831320464801763,1.0
103,17.859619358430283,4.0
104,17.889861629213286,4.0
105,17.941132719473472,1.0
106,18.1301352650582,1.0
107,18.212448423180973,4.0
108,18.545913175992144,2.0
109,18.605738642755764,2.0
110,19.52443117973667,4.0
111,19.844162125657725,4.0
