,time,event
0,0.4365027617640611,3.0
1,0.8010491635637508,3.0
2,0.881419157031585,4.0
3,0.9913225726588801,0.0
4,1.07370465863413,4.0
5,1.3048097280485473,0.0
6,1.351492665435157,2.0
7,1.528446918609245,0.0
8,1.670109269096201,4.0
9,1.695626982320877,2.0
10,1.7344537038293815,0.0
11,1.7841289215984086,0.0
12,1.794682990993488,3.0
13,2.01803224839337,3.0
14,2.195674908468395,4.0
15,2.2226079042686924,4.0
16,2.253711241937227,0.0
17,2.3261495900870264,1.0
18,2.3369603963014947,0.0
19,2.348491821833129,4.0
20,2.362433021537444,4.0
21,2.4325631435177826,3.0
22,2.5235073737448217,3.0
23,2.5324207887614025,4.0
24,2.5618808950284166,4.0
25,2.5938835945309187,3.0
26,2.6145015494275747,1.0
27,2.6362628147974188,1.0
28,2.7177510487326586,0.0
29,2.77305772387504,3.0
30,2.8037270496773345,4.0
31,2.82022995854383,2.0
32,2.8698195661891863,2.0
33,2.9063438447943044,4.0
34,2.9703477210983817,2.0
35,2.9933029997720055,4.0
36,3.03735531185724,4.0
37,3.0555736657903325,3.0
38,3.1358268326769942,0.0
39,3.1677136180732224,4.0
40,3.2101304598135614,4.0
41,3.3018146840874065,3.0
42,3.31168713275378,1.0
43,3.3124498364893356,0.0
44,3.3300736652650755,3.0
45,3.3690174617081223,0.0
46,3.4850569184368414,2.0
47,3.4888031276879627,3.0
48,3.9073522957960347,4.0
49,4.127191823202371,1.0
50,4.34225994840423,2.0
51,4.452705630708772,0.0
52,4.68483196978691,3.0
53,4.869809247918593,4.0
54,5.52714365969945,0.0
55,5.5301011222293095,2.0
56,5.558612724668183,2.0
57,6.216355447157757,0.0
58,6.248373268556605,2.0
59,6.316905233567801,1.0
60,6.627499486730991,4.0
61,6.644839569386512,2.0
62,6.708800225126764,0.0
63,6.72483201075102,1.0
64,6.739867259819348,1.0
65,6.807818994638182,4.0
66,6.913404521634961,3.0
67,7.005353689799116,3.0
68,7.100860231808156,4.0
69,7.192037363937187,0.0
70,7.414857305271046,3.0
71,7.761658671125427,4.0
72,7.941326376147063,4.0
73,8.674180235420236,2.0
74,9.315707303494799,2.0
75,9.630810761382468,4.0
76,10.102312591286486,3.0
77,10.59652035955759,3.0
78,10.619474404695305,3.0
79,10.903372056613785,3.0
80,10.918202978928704,0.0
81,11.001730363511141,3.0
82,11.216463953331068,1.0
83,11.547487928623736,1.0
84,11.552536848469304,3.0
85,11.556100845491159,3.0
86,11.814808446094615,4.0
87,11.974921380194152,1.0
88,12.22652559966103,3.0
89,12.258559662176753,2.0
90,12.430689458403442,2.0
91,12.469075219099711,4.0
92,12.544471804270152,4.0
93,12.568793253214974,0.0
94,12.636660707944564,4.0
95,12.706968035973405,3.0
96,12.859777504339148,0.0
97,12.94474827525508,4.0
98,13.27535180326685,4.0
99,13.325311078795865,3.0
100,13.394072307120465,3.0
101,13.42012268420792,0.0
102,13.665749938969046,4.0
103,13.967495129288414,1.0
104,14.11765969181257,3.0
105,14.128441990556748,4.0
106,14.215374876916405,3.0
107,14.25880103596821,3.0
108,14.347590607804294,2.0
109,14.52945909615807,3.0
110,14.56529914756007,2.0
111,14.650215936637471,4.0
112,14.654874938084014,3.0
113,14.831338560636349,0.0
114,15.161362683245066,2.0
115,15.163711187163194,3.0
116,15.241056896997103,0.0
117,15.245189650114616,4.0
118,15.265240688087166,4.0
119,15.475575894888633,3.0
120,15.500426582724236,3.0
121,15.515186345249917,4.0
122,15.580511243472321,3.0
123,15.62466553075011,0.0
124,15.880080479807344,1.0
125,16.54411178215969,2.0
126,16.954527774548463,3.0
127,17.269857370381732,0.0
128,17.829336220568702,4.0
129,18.218657609337544,4.0
130,18.36408104555223,2.0
131,18.507123498090472,0.0
132,18.804656868697155,4.0
133,18.95068861412338,4.0
134,18.966010551012364,3.0
135,19.04651150943548,3.0
136,19.178376153532632,0.0
137,19.21820033985459,4.0
138,19.23539188598429,2.0
139,19.23652009929974,2.0
140,19.280624726730604,4.0
141,19.40759089364191,3.0
142,19.408311712098037,3.0
143,19.49126155441408,0.0
144,19.50364025249527,4.0
145,19.552815837332393,0.0
146,19.646378092117686,0.0
147,19.67154110107181,1.0
148,19.743963084971128,3.0
149,19.762640317885786,1.0
150,19.823887003557175,2.0
151,19.959758082990923,4.0
152,19.99866969115174,3.0
