,time,event
0,0.017436956001761924,2.0
1,0.22753311222638423,3.0
2,0.23370433356730216,4.0
3,0.30592486120860984,3.0
4,0.3303422659142199,2.0
5,1.0337544390185176,4.0
6,1.318227182373596,1.0
7,1.5702365631032744,2.0
8,1.912163903003905,0.0
9,2.4799029195553612,3.0
10,2.5067997096612857,4.0
11,2.7722241798118175,0.0
12,2.8629422588968927,3.0
13,3.015199383082844,4.0
14,3.0659229758330016,3.0
15,3.107048163629535,2.0
16,3.1722965385457327,2.0
17,3.9797270836530445,2.0
18,4.061175993228206,4.0
19,4.174949844288958,3.0
20,4.198637311100868,3.0
21,4.200551003709017,4.0
22,4.285408306093679,4.0
23,4.331743163649128,4.0
24,4.5614546233191415,1.0
25,4.618062991775705,2.0
26,4.8103972736935745,0.0
27,4.841990709995491,4.0
28,4.927649773003654,0.0
29,4.9521963888581135,0.0
30,4.974369608139369,4.0
31,5.2883319978239065,0.0
32,5.324806565140986,0.0
33,5.400907916458277,4.0
34,5.426477978407107,0.0
35,5.6428780145664845,1.0
36,5.66962527415604,1.0
37,5.806187147673048,2.0
38,6.001141601584999,4.0
39,6.036696703497858,4.0
40,6.047420899679925,4.0
41,6.209659793135175,1.0
42,6.2182515673035255,1.0
43,6.33126161192223,4.0
44,6.333366687313331,3.0
45,6.387717140259489,4.0
46,6.431200772025233,4.0
47,6.437026025506632,4.0
48,6.450372421953498,3.0
49,6.694589199983825,4.0
50,6.709078621451264,3.0
51,6.732215576060328,2.0
52,6.78469034826572,3.0
53,6.842847163210527,4.0
54,6.882889028867684,4.0
55,6.95640774280381,3.0
56,7.045479391943901,3.0
57,7.1382222406810065,3.0
58,7.26478492715467,0.0
59,7.727822481067629,3.0
60,7.962116370699483,3.0
61,8.091494315306205,2.0
62,8.092794984704627,3.0
63,8.21352594848999,0.0
64,8.228606443070214,0.0
65,8.24820605240838,0.0
66,8.396851073121987,3.0
67,8.42022938239617,4.0
68,8.428611986530976,0.0
69,8.603419196918376,3.0
70,8.607172118119355,0.0
71,8.954638561240424,3.0
72,9.066699105690791,4.0
73,9.093243614100558,4.0
74,9.196293654456259,4.0
75,9.252811372330136,3.0
76,9.314684527986023,4.0
77,9.354254175892777,3.0
78,9.377366093324865,2.0
79,9.44139630963986,0.0
80,9.5079502724014,0.0
81,9.576365059970502,0.0
82,9.578898037944947,2.0
83,9.6539032089453,4.0
84,9.671523621235803,3.0
85,9.681377962683058,4.0
86,9.697058085704185,3.0
87,9.712279415383003,1.0
88,9.768603208675339,0.0
89,10.006567832186438,3.0
90,10.019504022771919,3.0
91,10.077725897982893,3.0
92,10.142696082181164,0.0
93,10.19133183061615,3.0
94,10.218892341554172,3.0
95,10.377233298160842,3.0
96,10.394575003664235,0.0
97,10.418526364509354,3.0
98,10.455158723838363,2.0
99,10.570829035980804,2.0
100,11.061837327042475,4.0
101,11.147186592433329,2.0
102,11.560036581890277,2.0
103,11.640176356455328,4.0
104,11.656681511106866,0.0
105,11.740070015245818,4.0
106,11.749672177306316,3.0
107,11.836599504008142,2.0
108,11.844450679719962,0.0
109,11.933707724074251,2.0
110,11.954262721602031,4.0
111,11.961321949111834,4.0
112,11.971763851440912,2.0
113,12.081908410567634,1.0
114,12.095825947652113,4.0
115,12.390382309911544,4.0
116,12.549065356829958,0.0
117,12.76663383673069,1.0
118,13.035846160764839,4.0
119,13.177802763206206,3.0
120,13.67858977827785,4.0
121,13.773452773741857,3.0
122,13.950809108675903,1.0
123,14.164967933806142,0.0
124,14.236269766940175,0.0
125,14.309204594303749,0.0
126,14.58843103041247,4.0
127,14.619566011148189,3.0
128,14.663489160553022,3.0
129,14.77034852849598,4.0
130,15.100877413903966,4.0
131,15.115749203089521,4.0
132,15.282800354349183,4.0
133,15.680058706254268,0.0
134,16.079842814774835,4.0
135,16.139276467386562,2.0
136,16.277379324728972,0.0
137,16.574889501661456,4.0
138,16.654751702057077,2.0
139,16.783920477045108,3.0
140,16.922436071748344,4.0
141,17.18558133858257,3.0
142,17.333989733238916,1.0
143,17.353029303148027,3.0
144,17.357875032954524,4.0
145,17.397680603742906,4.0
146,17.48036535740526,2.0
147,17.514224202600943,0.0
148,17.5680793967596,2.0
149,17.75365503053344,3.0
150,17.77324897092276,3.0
151,17.813030934160253,4.0
152,17.846164594277358,0.0
153,17.943420672604766,4.0
154,17.985503550276732,3.0
155,17.987706954201656,4.0
156,18.03192404859687,4.0
157,18.14675359620345,2.0
158,18.151414135486245,0.0
159,18.175536954743567,3.0
160,18.209159958295267,2.0
161,18.219833991536326,3.0
162,18.280007356362294,0.0
163,18.3659258430873,4.0
164,18.63080171456643,3.0
165,18.73614008288204,3.0
166,19.043956718495462,2.0
167,19.083150713501297,1.0
168,19.177197207958162,3.0
169,19.386895246404887,4.0
170,19.669969744554987,2.0
171,19.76561041492454,3.0
