,time,event
0,0.4008018030812091,3.0
1,0.8998290178006856,0.0
2,1.013958760697385,2.0
3,1.0606378386453983,0.0
4,1.0652394599911184,2.0
5,1.1463434172065554,1.0
6,1.2286587688875326,3.0
7,1.3185174314770873,3.0
8,1.4047835795224293,4.0
9,1.6152325593808963,4.0
10,1.6302990727984545,4.0
11,1.7425684234708956,3.0
12,1.8395383878869334,4.0
13,1.8631305279835804,3.0
14,1.9870982679133429,3.0
15,2.1295601133567854,3.0
16,2.204920087762282,2.0
17,2.2549873983429043,4.0
18,2.2966806358059033,4.0
19,2.3336422514387882,3.0
20,2.4417779386669736,1.0
21,2.5458884646897166,4.0
22,2.5656333074681497,1.0
23,2.623466732482038,0.0
24,2.634948967257095,0.0
25,2.7338034060130076,2.0
26,2.7389134549476584,2.0
27,2.8072908745498353,1.0
28,2.8511382934526095,3.0
29,3.156444900643115,3.0
30,3.231832560358007,0.0
31,3.3251258685592773,0.0
32,3.425276907716134,1.0
33,3.511734783258583,4.0
34,3.596524817829828,1.0
35,3.6069945073218173,0.0
36,3.7498512523771788,0.0
37,3.759056331194062,2.0
38,3.773227222866978,1.0
39,3.8248786872603153,3.0
40,3.8716217307999563,1.0
41,3.969674072657536,4.0
42,4.012209969823642,3.0
43,4.017837919111513,2.0
44,4.031092544862847,3.0
45,4.033274072870261,1.0
46,4.037763507780732,3.0
47,4.068761716285406,2.0
48,4.141624445498028,3.0
49,4.146312828871227,4.0
50,4.160319936695864,3.0
51,4.173477564399266,0.0
52,4.1787872309125325,4.0
53,4.192356471933457,0.0
54,4.219092695722538,0.0
55,4.278889913183529,0.0
56,4.298374030369852,0.0
57,4.333057137851835,4.0
58,4.355997202543409,0.0
59,4.414608618724484,3.0
60,4.49857914469634,0.0
61,4.561662965529551,0.0
62,4.650060960799762,4.0
63,4.669373859345243,4.0
64,4.74286166188854,3.0
65,4.804822318384085,0.0
66,4.862982560114148,1.0
67,4.948402495602391,4.0
68,4.9658744804046915,1.0
