,time,event
0,0.29878129229009387,0.0
1,0.6530666529486834,4.0
2,0.865576934973849,2.0
3,1.0419008373442542,4.0
4,1.2873725128301678,1.0
5,2.229694597889434,1.0
6,2.9408732734034433,0.0
7,3.016735138640611,4.0
8,3.241674766818524,0.0
9,3.5660280713946184,2.0
10,3.581534085004376,2.0
11,3.8976898481871114,2.0
12,3.908195524321601,0.0
13,3.9143896410216925,4.0
14,4.4315717225950895,0.0
15,4.4790416304655265,4.0
16,4.551751805316434,2.0
17,4.564089130593512,0.0
18,4.587048940747057,1.0
19,4.632104598655473,0.0
20,4.654305466139206,4.0
21,4.824070448086543,3.0
22,4.86889369146305,0.0
23,5.006519129869927,2.0
24,5.121501399105132,3.0
25,5.431140511017401,1.0
26,5.488436022147237,4.0
27,6.106288604114258,0.0
28,6.110684036462531,2.0
29,6.163588998995589,4.0
30,6.869146550316202,4.0
31,7.07706810153385,3.0
32,7.144828156827227,0.0
33,7.216041714408391,2.0
34,7.683037098407042,2.0
35,7.7789063689702544,2.0
36,8.150969880613191,2.0
37,8.323804516980417,2.0
38,8.731159392087225,0.0
39,8.742159456047862,3.0
40,8.862416917123438,0.0
41,8.943230425190965,3.0
42,9.414667854647405,4.0
43,10.309138232515153,3.0
44,10.41249576302111,4.0
45,10.508275786610714,1.0
46,10.565686284179607,3.0
47,10.774920345124832,3.0
48,11.180709922124656,1.0
49,11.262232331622481,3.0
50,11.42236500701218,3.0
51,11.615933962350727,3.0
52,11.796691908442417,0.0
53,11.802494114605091,2.0
54,12.408505544973137,4.0
55,12.434584770639326,0.0
56,12.702195345918808,0.0
57,12.82721725687806,3.0
58,12.84489285689913,4.0
59,12.860660354417256,0.0
60,13.120974597235017,2.0
61,13.170294152165292,0.0
62,13.191444623424522,2.0
63,13.55559823252699,0.0
64,13.711127075939498,1.0
65,14.16720743167948,1.0
66,14.204359866529014,1.0
67,14.328588718122136,0.0
68,14.473242611090134,2.0
69,14.509104248026398,0.0
70,14.76005831983655,1.0
71,16.365786469265796,1.0
72,16.40517410069341,3.0
73,16.48549604188703,1.0
74,16.934707805492135,3.0
75,17.184418467055647,0.0
76,17.391945002968118,2.0
77,17.523701736645556,1.0
78,17.52481100914401,0.0
79,17.62942665106771,0.0
80,17.76391282147342,4.0
81,17.98008778564462,2.0
82,18.05766820319608,2.0
83,18.08025722359561,4.0
84,18.23117225479584,1.0
85,18.573150857420025,2.0
86,18.573999037829637,1.0
87,18.899752177324984,3.0
88,18.957673069455964,2.0
89,19.049418470978086,2.0
90,19.566607032484423,4.0
91,19.648212267051793,4.0
92,19.811814361297444,1.0
93,19.87004720140964,0.0
94,19.880132475686462,2.0
95,19.958114354718077,1.0
96,19.966806007733425,2.0
