,Unnamed: 0,Unnamed: 0.1,cluster_id,seqlength,kmeans_clusters,kmeans_time,gmm_clusters,gmm_time,time,coh_cluster,k_shape_clusters,k_means_softdtw_clusters
0,0,0,7,3,0,2259.8106,0,2236.86127,40.90358,5,8,4
1,1,1,7,2,0,2259.8106,0,2236.86127,40.90358,5,8,8
2,2,2,5,2,0,2259.8106,0,2236.86127,40.90358,6,5,0
3,3,3,7,3,0,2259.8106,0,2236.86127,40.90358,5,8,3
4,4,4,3,2,0,2259.8106,0,2236.86127,40.90358,0,8,4
5,5,5,3,2,0,2259.8106,0,2236.86127,40.90358,6,1,1
6,6,6,1,3,0,2259.8106,0,2236.86127,40.90358,6,1,0
7,7,7,8,2,0,2259.8106,0,2236.86127,40.90358,6,8,6
8,8,8,0,2,0,2259.8106,0,2236.86127,40.90358,5,8,6
9,9,9,6,4,0,2259.8106,0,2236.86127,40.90358,6,8,3
10,10,10,5,4,0,2259.8106,0,2236.86127,40.90358,4,8,4
11,11,11,7,3,0,2259.8106,0,2236.86127,40.90358,0,1,0
12,12,12,6,6,0,2259.8106,0,2236.86127,40.90358,6,8,3
13,13,13,7,3,0,2259.8106,0,2236.86127,40.90358,3,8,0
14,14,14,7,4,0,2259.8106,0,2236.86127,40.90358,5,8,4
15,15,15,3,3,0,2259.8106,0,2236.86127,40.90358,6,1,3
16,16,16,6,2,0,2259.8106,0,2236.86127,40.90358,3,8,6
17,17,17,8,2,0,2259.8106,0,2236.86127,40.90358,5,2,0
18,18,18,1,3,0,2259.8106,0,2236.86127,40.90358,6,1,6
19,19,19,6,2,0,2259.8106,0,2236.86127,40.90358,5,8,3
20,20,20,2,3,0,2259.8106,0,2236.86127,40.90358,3,8,0
21,21,21,1,2,0,2259.8106,0,2236.86127,40.90358,6,1,0
22,22,22,5,5,0,2259.8106,0,2236.86127,40.90358,5,1,4
23,23,23,7,3,0,2259.8106,0,2236.86127,40.90358,6,8,6
24,24,24,6,4,0,2259.8106,0,2236.86127,40.90358,4,8,3
25,25,25,7,2,0,2259.8106,0,2236.86127,40.90358,5,1,0
26,26,26,3,4,0,2259.8106,0,2236.86127,40.90358,0,8,0
27,27,27,2,3,0,2259.8106,0,2236.86127,40.90358,6,1,4
28,28,28,1,4,0,2259.8106,0,2236.86127,40.90358,6,1,0
29,29,29,1,4,0,2259.8106,0,2236.86127,40.90358,4,1,4
30,30,30,7,4,0,2259.8106,0,2236.86127,40.90358,2,8,0
31,31,31,6,3,0,2259.8106,0,2236.86127,40.90358,6,8,6
32,32,32,6,2,2,2259.8106,2,2236.86127,40.90358,6,8,3
33,33,33,6,2,0,2259.8106,0,2236.86127,40.90358,6,1,3
34,34,34,7,3,0,2259.8106,0,2236.86127,40.90358,5,8,0
35,35,35,1,4,0,2259.8106,0,2236.86127,40.90358,6,0,4
36,36,36,1,2,0,2259.8106,0,2236.86127,40.90358,6,1,6
37,37,37,8,3,0,2259.8106,0,2236.86127,40.90358,6,1,3
38,38,38,8,2,0,2259.8106,0,2236.86127,40.90358,6,8,4
39,39,39,8,3,0,2259.8106,0,2236.86127,40.90358,6,8,3
40,40,40,1,2,0,2259.8106,0,2236.86127,40.90358,6,8,4
41,41,41,1,2,0,2259.8106,0,2236.86127,40.90358,6,8,4
42,42,42,8,4,0,2259.8106,0,2236.86127,40.90358,6,1,0
43,43,43,8,2,0,2259.8106,0,2236.86127,40.90358,6,0,6
44,44,44,8,2,0,2259.8106,0,2236.86127,40.90358,6,8,0
45,45,45,8,2,0,2259.8106,0,2236.86127,40.90358,6,8,3
46,46,46,5,2,0,2259.8106,0,2236.86127,40.90358,6,1,3
47,47,47,8,2,0,2259.8106,0,2236.86127,40.90358,6,8,0
48,48,48,7,5,0,2259.8106,0,2236.86127,40.90358,5,7,3
49,49,49,4,3,0,2259.8106,0,2236.86127,40.90358,4,8,6
50,50,50,5,2,0,2259.8106,0,2236.86127,40.90358,5,8,0
51,51,51,7,2,0,2259.8106,0,2236.86127,40.90358,5,8,4
52,52,52,7,3,0,2259.8106,0,2236.86127,40.90358,5,8,0
53,53,53,3,4,0,2259.8106,0,2236.86127,40.90358,4,8,0
54,54,54,1,3,0,2259.8106,0,2236.86127,40.90358,6,1,0
55,55,55,8,4,0,2259.8106,0,2236.86127,40.90358,4,8,6
56,56,56,6,7,0,2259.8106,0,2236.86127,40.90358,3,8,4
57,57,57,3,2,0,2259.8106,0,2236.86127,40.90358,6,8,3
58,58,58,7,3,0,2259.8106,0,2236.86127,40.90358,5,8,0
59,59,59,5,5,0,2259.8106,0,2236.86127,40.90358,2,8,0
60,60,60,2,4,0,2259.8106,0,2236.86127,40.90358,4,7,3
61,61,61,6,2,0,2259.8106,0,2236.86127,40.90358,6,1,3
62,62,62,0,3,3,2259.8106,6,2236.86127,40.90358,6,8,3
63,63,63,7,4,0,2259.8106,0,2236.86127,40.90358,4,1,4
64,64,64,6,5,0,2259.8106,0,2236.86127,40.90358,6,2,3
65,65,65,7,3,0,2259.8106,0,2236.86127,40.90358,3,8,6
66,66,66,7,2,0,2259.8106,0,2236.86127,40.90358,6,8,0
67,67,67,7,5,3,2259.8106,6,2236.86127,40.90358,5,8,3
68,68,68,2,2,0,2259.8106,0,2236.86127,40.90358,5,8,0
69,69,69,2,2,0,2259.8106,0,2236.86127,40.90358,1,8,4
70,70,70,8,3,0,2259.8106,0,2236.86127,40.90358,5,4,4
71,71,71,7,2,0,2259.8106,0,2236.86127,40.90358,5,8,3
72,72,72,3,6,0,2259.8106,0,2236.86127,40.90358,3,8,0
73,73,73,1,3,3,2259.8106,5,2236.86127,40.90358,6,8,6
74,74,74,6,3,0,2259.8106,0,2236.86127,40.90358,6,7,4
75,75,75,7,3,6,2259.8106,0,2236.86127,40.90358,5,8,3
76,76,76,3,3,0,2259.8106,8,2236.86127,40.90358,6,8,3
77,77,77,5,3,7,2259.8106,5,2236.86127,40.90358,6,7,3
78,78,78,6,4,0,2259.8106,0,2236.86127,40.90358,6,7,3
79,79,79,6,4,0,2259.8106,0,2236.86127,40.90358,6,8,3
80,80,80,5,4,0,2259.8106,0,2236.86127,40.90358,5,8,0
81,81,81,8,4,0,2259.8106,0,2236.86127,40.90358,0,1,0
82,82,82,4,5,0,2259.8106,0,2236.86127,40.90358,4,8,3
83,83,83,7,4,0,2259.8106,0,2236.86127,40.90358,5,5,0
84,84,84,8,4,0,2259.8106,0,2236.86127,40.90358,6,7,6
85,85,85,7,4,3,2259.8106,6,2236.86127,40.90358,5,8,3
86,86,86,1,2,0,2259.8106,0,2236.86127,40.90358,6,8,0
87,87,87,8,2,0,2259.8106,0,2236.86127,40.90358,6,1,3
