,cluster_id,seqlength,zhu_cluster
0,0,50,8.0
1,0,50,8.0
2,0,50,3.0
3,0,50,8.0
4,0,50,2.0
5,0,50,0.0
6,0,50,3.0
7,0,50,2.0
8,0,50,8.0
9,0,50,3.0
10,0,50,0.0
11,0,50,8.0
12,0,50,8.0
13,0,50,8.0
14,0,50,8.0
15,0,50,6.0
16,0,50,3.0
17,0,50,0.0
18,0,50,6.0
19,0,50,6.0
20,0,50,6.0
21,0,50,3.0
22,0,50,6.0
23,0,50,3.0
24,0,50,3.0
25,0,50,8.0
26,0,50,8.0
27,0,50,3.0
28,0,50,8.0
29,0,50,6.0
30,0,50,8.0
31,0,50,3.0
32,0,50,3.0
33,0,50,0.0
34,0,50,2.0
35,0,50,2.0
36,0,50,8.0
37,0,50,8.0
38,0,50,6.0
39,0,50,8.0
40,0,50,0.0
41,0,50,8.0
42,0,50,0.0
43,0,50,8.0
44,0,50,3.0
45,0,50,0.0
46,0,50,3.0
47,0,50,3.0
48,0,50,0.0
49,0,50,3.0
50,0,50,3.0
51,0,50,2.0
52,0,50,3.0
53,0,50,6.0
54,0,50,0.0
55,0,50,6.0
56,0,50,8.0
57,0,50,0.0
58,0,50,6.0
59,0,50,0.0
60,0,50,2.0
61,0,50,0.0
62,0,50,0.0
63,0,50,3.0
64,0,50,2.0
65,0,50,8.0
66,0,50,0.0
67,0,50,6.0
68,0,50,3.0
69,0,50,8.0
70,0,50,8.0
71,0,50,2.0
72,0,50,3.0
73,0,50,6.0
74,0,50,3.0
75,0,50,0.0
76,0,50,0.0
77,0,50,2.0
78,0,50,0.0
79,0,50,2.0
80,0,50,3.0
81,0,50,0.0
82,0,50,6.0
83,0,50,0.0
84,0,50,8.0
85,0,50,8.0
86,0,50,8.0
87,0,50,0.0
88,0,50,3.0
89,0,50,0.0
90,0,50,6.0
91,0,50,0.0
92,0,50,3.0
93,0,50,0.0
94,0,50,2.0
95,0,50,8.0
96,0,50,6.0
97,0,50,6.0
98,0,50,3.0
99,0,50,3.0
100,0,50,8.0
101,0,50,0.0
102,0,50,6.0
103,0,50,8.0
104,0,50,8.0
105,0,50,6.0
106,0,50,6.0
107,0,50,3.0
108,0,50,6.0
109,0,50,8.0
110,0,50,8.0
111,0,50,6.0
112,0,50,6.0
113,0,50,0.0
114,0,50,8.0
115,0,50,3.0
116,0,50,3.0
117,0,50,3.0
118,0,50,3.0
119,0,50,8.0
120,0,50,0.0
121,0,50,2.0
122,0,50,3.0
123,0,50,8.0
124,0,50,3.0
125,0,50,6.0
126,0,50,8.0
127,0,50,0.0
128,0,50,8.0
129,0,50,3.0
130,0,50,3.0
131,0,50,2.0
132,0,50,3.0
133,0,50,0.0
134,0,50,3.0
135,0,50,3.0
136,0,50,3.0
137,0,50,0.0
138,0,50,3.0
139,0,50,6.0
140,0,50,3.0
141,0,50,6.0
142,0,50,6.0
143,0,50,0.0
144,0,50,6.0
145,0,50,0.0
146,0,50,0.0
147,0,50,0.0
148,0,50,8.0
149,0,50,0.0
150,0,50,3.0
151,0,50,8.0
152,0,50,6.0
153,0,50,2.0
154,0,50,6.0
155,0,50,3.0
156,0,50,6.0
157,0,50,6.0
158,0,50,6.0
159,0,50,2.0
160,0,50,8.0
161,0,50,0.0
162,0,50,6.0
163,0,50,2.0
164,0,50,8.0
165,0,50,8.0
166,0,50,0.0
167,0,50,3.0
168,0,50,6.0
169,0,50,3.0
170,0,50,8.0
171,0,50,6.0
172,0,50,8.0
173,0,50,3.0
174,0,50,6.0
175,0,50,0.0
176,0,50,2.0
177,0,50,0.0
178,0,50,6.0
179,0,50,8.0
180,0,50,0.0
181,0,50,1.0
182,0,50,6.0
183,0,50,8.0
184,0,50,0.0
185,0,50,3.0
186,0,50,2.0
187,0,50,6.0
188,0,50,0.0
189,0,50,0.0
190,0,50,2.0
191,0,50,0.0
192,0,50,8.0
193,0,50,2.0
194,0,50,6.0
195,0,50,2.0
196,0,50,3.0
197,0,50,0.0
198,0,50,3.0
199,0,50,6.0
200,0,50,0.0
201,0,50,6.0
202,0,50,8.0
203,0,50,2.0
204,0,50,2.0
205,0,50,2.0
206,0,50,6.0
207,0,50,3.0
208,0,50,3.0
209,0,50,0.0
210,0,50,0.0
211,0,50,3.0
212,0,50,6.0
213,0,50,8.0
214,0,50,8.0
215,0,50,6.0
216,0,50,6.0
217,0,50,8.0
218,0,50,6.0
219,0,50,0.0
220,0,50,3.0
221,0,50,2.0
222,0,50,3.0
223,0,50,6.0
224,0,50,8.0
225,0,50,2.0
226,0,50,3.0
227,0,50,6.0
228,0,50,8.0
229,0,50,3.0
230,0,50,6.0
231,0,50,0.0
232,0,50,8.0
233,0,50,2.0
234,0,50,3.0
235,0,50,6.0
236,0,50,3.0
237,0,50,6.0
238,0,50,3.0
239,0,50,3.0
240,0,50,6.0
241,0,50,8.0
242,0,50,8.0
243,0,50,0.0
244,0,50,6.0
245,0,50,6.0
246,0,50,0.0
247,0,50,0.0
248,0,50,8.0
249,0,50,3.0
250,0,50,6.0
251,0,50,6.0
252,0,50,6.0
253,0,50,8.0
254,0,50,3.0
255,0,50,2.0
256,0,50,8.0
257,0,50,8.0
258,0,50,0.0
259,0,50,2.0
260,0,50,3.0
261,0,50,2.0
262,0,50,6.0
263,0,50,6.0
264,0,50,8.0
265,0,50,3.0
266,0,50,3.0
267,0,50,6.0
268,0,50,0.0
269,0,50,8.0
270,0,50,8.0
271,0,50,6.0
272,0,50,0.0
273,0,50,8.0
274,0,50,6.0
275,0,50,8.0
276,0,50,0.0
277,0,50,3.0
278,0,50,3.0
279,0,50,0.0
280,0,50,8.0
281,0,50,3.0
282,0,50,6.0
283,0,50,0.0
284,0,50,8.0
285,0,50,6.0
286,0,50,6.0
287,0,50,0.0
288,0,50,8.0
289,0,50,3.0
290,0,50,2.0
291,0,50,2.0
292,0,50,3.0
293,0,50,3.0
294,0,50,3.0
295,0,50,3.0
296,0,50,1.0
297,0,50,0.0
298,0,50,8.0
299,0,50,8.0
300,0,50,8.0
301,0,50,8.0
302,0,50,6.0
303,0,50,3.0
304,0,50,6.0
305,0,50,2.0
306,0,50,8.0
307,0,50,2.0
308,0,50,0.0
309,0,50,6.0
310,0,50,2.0
311,0,50,8.0
312,0,50,6.0
313,0,50,0.0
314,0,50,3.0
315,0,50,3.0
316,0,50,2.0
317,0,50,0.0
318,0,50,0.0
319,0,50,8.0
320,0,50,8.0
321,0,50,0.0
322,0,50,6.0
323,0,50,0.0
324,0,50,6.0
325,0,50,3.0
326,0,50,6.0
327,0,50,3.0
328,0,50,0.0
329,0,50,3.0
330,0,50,3.0
331,0,50,6.0
332,0,50,2.0
333,0,50,0.0
334,0,50,6.0
335,0,50,8.0
336,0,50,3.0
337,0,50,3.0
338,0,50,0.0
339,0,50,2.0
340,0,50,3.0
341,0,50,0.0
342,0,50,6.0
343,0,50,2.0
344,0,50,0.0
345,0,50,0.0
346,0,50,3.0
347,0,50,0.0
348,0,50,2.0
349,0,50,6.0
350,0,50,1.0
351,0,50,6.0
352,0,50,8.0
353,0,50,6.0
354,0,50,0.0
355,0,50,8.0
356,0,50,6.0
357,0,50,8.0
358,0,50,8.0
359,0,50,8.0
360,0,50,8.0
361,0,50,3.0
362,0,50,2.0
363,0,50,0.0
364,0,50,8.0
365,0,50,3.0
366,0,50,3.0
367,0,50,3.0
368,0,50,2.0
369,0,50,0.0
370,0,50,6.0
371,0,50,6.0
372,0,50,2.0
373,0,50,3.0
374,0,50,0.0
375,0,50,8.0
376,0,50,6.0
377,0,50,3.0
378,0,50,0.0
379,0,50,8.0
380,0,50,8.0
381,0,50,8.0
382,0,50,6.0
383,0,50,6.0
384,0,50,8.0
385,0,50,0.0
386,0,50,8.0
387,0,50,0.0
388,0,50,2.0
389,0,50,3.0
390,0,50,0.0
391,0,50,6.0
392,0,50,0.0
393,0,50,3.0
394,0,50,6.0
395,0,50,8.0
396,0,50,3.0
397,0,50,0.0
398,0,50,8.0
399,0,50,3.0
400,1,50,7.0
401,1,50,4.0
402,1,50,9.0
403,1,50,9.0
404,1,50,4.0
405,1,50,7.0
