,Unnamed: 0,Unnamed: 0.1,cluster_id,time,seqlength,coh_cluster,kmeans_clusters,kmeans_time,gmm_clusters,gmm_time,k_shape_clusters,k_means_softdtw_clusters
0,0,0,0,33.35521,1000,4,3,286.95726,3,282.74198,4,3
1,1,1,0,33.35521,689,4,3,286.95726,3,282.74198,4,3
2,2,2,0,33.35521,1000,0,2,286.95726,3,282.74198,4,3
3,3,3,0,33.35521,1000,0,2,286.95726,3,282.74198,4,3
4,4,4,0,33.35521,1000,4,3,286.95726,3,282.74198,4,3
5,5,5,0,33.35521,682,4,2,286.95726,3,282.74198,4,3
6,6,6,0,33.35521,796,4,3,286.95726,3,282.74198,4,3
7,7,7,0,33.35521,1000,4,2,286.95726,3,282.74198,4,3
8,8,8,0,33.35521,1000,0,3,286.95726,3,282.74198,4,3
9,9,9,0,33.35521,461,0,2,286.95726,3,282.74198,4,3
10,10,10,0,33.35521,1000,0,2,286.95726,3,282.74198,4,3
11,11,11,0,33.35521,779,0,3,286.95726,3,282.74198,4,3
12,12,12,0,33.35521,942,0,2,286.95726,3,282.74198,4,3
13,13,13,0,33.35521,520,0,2,286.95726,3,282.74198,4,3
14,14,14,0,33.35521,990,0,2,286.95726,3,282.74198,4,3
15,15,15,0,33.35521,1000,4,3,286.95726,3,282.74198,4,3
16,16,16,0,33.35521,463,0,2,286.95726,3,282.74198,4,3
17,17,17,0,33.35521,791,4,2,286.95726,3,282.74198,4,3
18,18,18,0,33.35521,867,0,2,286.95726,3,282.74198,4,0
19,19,19,0,33.35521,446,4,2,286.95726,3,282.74198,4,3
20,20,20,0,33.35521,865,0,2,286.95726,3,282.74198,4,3
21,21,21,0,33.35521,1000,4,3,286.95726,3,282.74198,4,3
22,22,22,0,33.35521,954,0,2,286.95726,3,282.74198,4,3
23,23,23,0,33.35521,1000,4,2,286.95726,3,282.74198,4,3
24,24,24,0,33.35521,669,0,3,286.95726,3,282.74198,4,3
25,25,25,0,33.35521,442,4,2,286.95726,3,282.74198,4,3
26,26,26,0,33.35521,878,4,3,286.95726,3,282.74198,4,3
27,27,27,0,33.35521,1000,4,2,286.95726,3,282.74198,4,3
28,28,28,0,33.35521,839,0,2,286.95726,3,282.74198,4,3
29,29,29,0,33.35521,1000,4,2,286.95726,3,282.74198,4,3
30,30,30,0,33.35521,1000,4,2,286.95726,3,282.74198,4,0
31,31,31,0,33.35521,1000,0,2,286.95726,0,282.74198,4,0
32,32,32,0,33.35521,1000,0,2,286.95726,3,282.74198,4,3
33,33,33,0,33.35521,947,4,2,286.95726,3,282.74198,4,3
34,34,34,0,33.35521,1000,0,2,286.95726,3,282.74198,4,3
35,35,35,0,33.35521,887,4,2,286.95726,3,282.74198,4,3
36,36,36,0,33.35521,1000,4,3,286.95726,3,282.74198,4,3
37,37,37,0,33.35521,1000,4,3,286.95726,3,282.74198,4,3
38,38,38,0,33.35521,605,0,3,286.95726,3,282.74198,4,3
39,39,39,0,33.35521,1000,4,3,286.95726,3,282.74198,4,3
40,40,40,0,33.35521,1000,0,3,286.95726,3,282.74198,4,3
41,41,41,0,33.35521,634,0,2,286.95726,3,282.74198,4,3
42,42,42,0,33.35521,1000,0,2,286.95726,3,282.74198,4,3
43,43,43,0,33.35521,421,0,2,286.95726,3,282.74198,4,3
44,44,44,0,33.35521,812,0,2,286.95726,3,282.74198,4,3
45,45,45,0,33.35521,1000,0,2,286.95726,3,282.74198,4,3
46,46,46,0,33.35521,472,0,2,286.95726,3,282.74198,4,3
47,47,47,0,33.35521,570,4,2,286.95726,3,282.74198,4,3
48,48,48,0,33.35521,1000,0,2,286.95726,3,282.74198,4,3
49,49,49,0,33.35521,526,0,2,286.95726,3,282.74198,4,3
50,50,50,0,33.35521,722,4,3,286.95726,3,282.74198,4,3
51,51,51,0,33.35521,841,0,2,286.95726,3,282.74198,4,3
52,52,52,0,33.35521,634,4,3,286.95726,3,282.74198,4,3
53,53,53,0,33.35521,1000,0,2,286.95726,3,282.74198,4,3
54,54,54,0,33.35521,1000,0,2,286.95726,0,282.74198,3,0
55,55,55,0,33.35521,596,4,2,286.95726,3,282.74198,4,3
56,56,56,0,33.35521,644,0,2,286.95726,3,282.74198,4,3
57,57,57,0,33.35521,446,4,2,286.95726,3,282.74198,4,3
58,58,58,0,33.35521,839,0,2,286.95726,3,282.74198,4,3
59,59,59,0,33.35521,1000,0,2,286.95726,3,282.74198,4,3
60,60,60,0,33.35521,1000,4,3,286.95726,3,282.74198,4,3
61,61,61,0,33.35521,1000,0,2,286.95726,3,282.74198,4,3
62,62,62,0,33.35521,1000,0,2,286.95726,3,282.74198,4,3
63,63,63,0,33.35521,1000,0,2,286.95726,3,282.74198,4,0
64,64,64,0,33.35521,649,0,2,286.95726,3,282.74198,4,3
65,65,65,0,33.35521,1000,4,2,286.95726,3,282.74198,4,3
66,66,66,0,33.35521,686,4,3,286.95726,3,282.74198,4,3
67,67,67,0,33.35521,1000,0,2,286.95726,3,282.74198,4,3
68,68,68,0,33.35521,1000,0,2,286.95726,3,282.74198,4,3
69,69,69,0,33.35521,1000,0,2,286.95726,3,282.74198,4,3
70,70,70,0,33.35521,1000,0,2,286.95726,3,282.74198,4,3
71,71,71,0,33.35521,1000,0,3,286.95726,3,282.74198,4,3
72,72,72,0,33.35521,629,0,2,286.95726,3,282.74198,4,3
