,Unnamed: 0,Unnamed: 0.1,cluster_id,seqlength,kmeans_clusters,kmeans_time,gmm_clusters,gmm_time,time,coh_cluster,k_shape_clusters,k_means_softdtw_clusters
0,0,0,2,2959,0,184.00075,5,181.31777,67.15618,4,12,2
1,1,1,10,2865,0,184.00075,3,181.31777,67.15618,8,12,9
2,2,2,2,2557,0,184.00075,0,181.31777,67.15618,9,12,2
3,3,3,9,3785,6,184.00075,0,181.31777,67.15618,1,10,12
4,4,4,10,3414,0,184.00075,5,181.31777,67.15618,0,12,3
5,5,5,9,3420,6,184.00075,0,181.31777,67.15618,8,12,5
6,6,6,2,3408,0,184.00075,5,181.31777,67.15618,1,10,0
7,7,7,4,4299,0,184.00075,4,181.31777,67.15618,10,12,3
8,8,8,5,4319,0,184.00075,4,181.31777,67.15618,9,8,7
9,9,9,4,2429,0,184.00075,5,181.31777,67.15618,13,12,2
10,10,10,2,2898,0,184.00075,5,181.31777,67.15618,5,7,7
11,11,11,10,2518,0,184.00075,5,181.31777,67.15618,12,12,0
12,12,12,2,2567,0,184.00075,5,181.31777,67.15618,11,12,10
13,13,13,2,2865,0,184.00075,5,181.31777,67.15618,0,12,3
14,14,14,2,3454,0,184.00075,5,181.31777,67.15618,5,12,12
15,15,15,9,3107,0,184.00075,5,181.31777,67.15618,11,12,8
16,16,16,2,4321,0,184.00075,5,181.31777,67.15618,5,7,11
17,17,17,10,3780,0,184.00075,3,181.31777,67.15618,1,12,0
18,18,18,9,2857,6,184.00075,0,181.31777,67.15618,14,12,12
19,19,19,10,2767,0,184.00075,5,181.31777,67.15618,10,12,2
20,20,20,10,4000,6,184.00075,0,181.31777,67.15618,14,12,9
21,21,21,10,3307,0,184.00075,4,181.31777,67.15618,4,12,2
22,22,22,10,3756,0,184.00075,5,181.31777,67.15618,0,12,2
23,23,23,2,2630,6,184.00075,3,181.31777,67.15618,14,10,2
24,24,24,2,4125,0,184.00075,4,181.31777,67.15618,4,12,2
25,25,25,5,2740,0,184.00075,4,181.31777,67.15618,10,12,0
26,26,26,4,3184,0,184.00075,5,181.31777,67.15618,1,7,11
27,27,27,12,2575,0,184.00075,4,181.31777,67.15618,6,7,7
28,28,28,4,3462,0,184.00075,4,181.31777,67.15618,9,12,2
29,29,29,8,3866,0,184.00075,4,181.31777,67.15618,4,12,7
30,30,30,12,2612,12,184.00075,3,181.31777,67.15618,2,12,3
31,31,31,2,2680,0,184.00075,3,181.31777,67.15618,9,7,7
32,32,32,9,2543,0,184.00075,4,181.31777,67.15618,10,12,7
33,33,33,2,3220,0,184.00075,5,181.31777,67.15618,0,12,10
34,34,34,7,3987,0,184.00075,5,181.31777,67.15618,0,12,3
35,35,35,10,2507,0,184.00075,4,181.31777,67.15618,10,12,10
36,36,36,2,2638,0,184.00075,3,181.31777,67.15618,12,12,2
37,37,37,10,3323,0,184.00075,4,181.31777,67.15618,4,8,4
38,38,38,2,2571,0,184.00075,5,181.31777,67.15618,11,12,5
39,39,39,7,3719,0,184.00075,3,181.31777,67.15618,6,7,2
40,40,40,10,3831,0,184.00075,5,181.31777,67.15618,6,3,10
41,41,41,10,3047,6,184.00075,0,181.31777,67.15618,0,0,3
42,42,42,4,4387,0,184.00075,4,181.31777,67.15618,11,12,2
43,43,43,10,3809,0,184.00075,5,181.31777,67.15618,11,12,5
44,44,44,12,3237,0,184.00075,4,181.31777,67.15618,12,12,1
45,45,45,10,3106,6,184.00075,0,181.31777,67.15618,1,12,11
46,46,46,4,4152,0,184.00075,5,181.31777,67.15618,13,12,2
47,47,47,10,2493,14,184.00075,4,181.31777,67.15618,15,7,3
48,48,48,10,3643,0,184.00075,4,181.31777,67.15618,5,8,12
49,49,49,2,2907,0,184.00075,3,181.31777,67.15618,9,10,7
50,50,50,2,2473,0,184.00075,3,181.31777,67.15618,12,7,2
51,51,51,7,2445,0,184.00075,4,181.31777,67.15618,10,12,3
52,52,52,10,2585,0,184.00075,4,181.31777,67.15618,4,0,7
53,53,53,10,3686,3,184.00075,4,181.31777,67.15618,10,10,3
54,54,54,9,2975,6,184.00075,0,181.31777,67.15618,14,12,9
55,55,55,4,3249,0,184.00075,5,181.31777,67.15618,9,7,11
56,56,56,2,3680,0,184.00075,3,181.31777,67.15618,1,12,12
57,57,57,2,2500,0,184.00075,4,181.31777,67.15618,14,7,0
58,58,58,4,3302,3,184.00075,4,181.31777,67.15618,10,7,12
59,59,59,2,3209,0,184.00075,5,181.31777,67.15618,11,12,7
60,60,60,9,2691,6,184.00075,0,181.31777,67.15618,7,7,2
61,61,61,7,2489,6,184.00075,0,181.31777,67.15618,12,7,7
62,62,62,9,3893,0,184.00075,3,181.31777,67.15618,12,3,11
63,63,63,10,2461,0,184.00075,5,181.31777,67.15618,4,12,5
64,64,64,9,3829,6,184.00075,0,181.31777,67.15618,8,12,12
65,65,65,2,2555,0,184.00075,5,181.31777,67.15618,13,8,10
66,66,66,2,3257,0,184.00075,4,181.31777,67.15618,10,12,10
67,67,67,2,2890,0,184.00075,5,181.31777,67.15618,0,7,10
68,68,68,2,3090,0,184.00075,5,181.31777,67.15618,12,12,2
69,69,69,10,3230,0,184.00075,4,181.31777,67.15618,0,12,0
70,70,70,7,3610,15,184.00075,3,181.31777,67.15618,6,7,7
71,71,71,9,2728,0,184.00075,3,181.31777,67.15618,11,12,9
72,72,72,9,3682,6,184.00075,0,181.31777,67.15618,7,12,11
73,73,73,10,2842,0,184.00075,5,181.31777,67.15618,7,12,7
74,74,74,0,4033,0,184.00075,4,181.31777,67.15618,7,12,2
75,75,75,2,2489,6,184.00075,3,181.31777,67.15618,3,12,3
76,76,76,2,2720,0,184.00075,3,181.31777,67.15618,7,0,0
77,77,77,2,2556,0,184.00075,4,181.31777,67.15618,3,12,11
78,78,78,2,3187,0,184.00075,3,181.31777,67.15618,4,12,2
79,79,79,2,3389,0,184.00075,4,181.31777,67.15618,10,12,7
80,80,80,2,2874,0,184.00075,5,181.31777,67.15618,0,12,3
81,81,81,7,3437,0,184.00075,5,181.31777,67.15618,0,7,2
82,82,82,2,2666,0,184.00075,5,181.31777,67.15618,13,12,3
83,83,83,4,4289,0,184.00075,4,181.31777,67.15618,9,12,5
84,84,84,10,3834,6,184.00075,0,181.31777,67.15618,0,12,10
85,85,85,2,3137,0,184.00075,4,181.31777,67.15618,11,12,7
86,86,86,10,3928,0,184.00075,5,181.31777,67.15618,11,12,3
87,87,87,2,3208,0,184.00075,5,181.31777,67.15618,0,7,9
88,88,88,7,2995,0,184.00075,4,181.31777,67.15618,9,12,11
89,89,89,2,3059,0,184.00075,3,181.31777,67.15618,10,12,7
90,90,90,7,2488,0,184.00075,5,181.31777,67.15618,11,12,5
91,91,91,2,4054,0,184.00075,5,181.31777,67.15618,1,8,2
92,92,92,9,2607,0,184.00075,5,181.31777,67.15618,11,12,2
93,93,93,4,3867,3,184.00075,4,181.31777,67.15618,10,12,2
94,94,94,0,2709,6,184.00075,3,181.31777,67.15618,7,12,0
95,95,95,2,2915,6,184.00075,0,181.31777,67.15618,14,12,11
96,96,96,9,3646,0,184.00075,5,181.31777,67.15618,12,12,2
97,97,97,4,4229,0,184.00075,3,181.31777,67.15618,0,8,7
98,98,98,2,4110,0,184.00075,5,181.31777,67.15618,9,7,11
99,99,99,3,4172,0,184.00075,0,181.31777,67.15618,1,7,4
100,100,100,10,3377,0,184.00075,3,181.31777,67.15618,15,7,3
101,101,101,2,4146,15,184.00075,3,181.31777,67.15618,5,7,2
102,102,102,9,3760,0,184.00075,5,181.31777,67.15618,4,7,9
103,103,103,2,2714,0,184.00075,5,181.31777,67.15618,4,12,9
104,104,104,2,2431,6,184.00075,0,181.31777,67.15618,1,12,12
105,105,105,9,2430,11,184.00075,0,181.31777,67.15618,3,12,7
106,106,106,7,2720,0,184.00075,5,181.31777,67.15618,0,12,10
107,107,107,0,3510,0,184.00075,4,181.31777,67.15618,10,12,3
108,108,108,7,2697,0,184.00075,5,181.31777,67.15618,7,12,12
109,109,109,10,4177,0,184.00075,5,181.31777,67.15618,11,12,0
110,110,110,2,2740,0,184.00075,5,181.31777,67.15618,1,12,12
111,111,111,4,3942,0,184.00075,4,181.31777,67.15618,14,7,11
112,112,112,2,2869,0,184.00075,3,181.31777,67.15618,9,7,7
113,113,113,0,2423,0,184.00075,4,181.31777,67.15618,13,12,7
114,114,114,10,4373,0,184.00075,5,181.31777,67.15618,11,12,10
