purity,created_at
0.245,2021-05-21 18:15:29.189282
0.268,2021-05-21 18:15:32.368332
0.2715,2021-05-21 18:15:35.225886
0.28850000000000003,2021-05-21 18:15:38.134140
0.29050000000000004,2021-05-21 18:15:41.008447
0.28900000000000003,2021-05-21 18:15:43.847896
0.29050000000000004,2021-05-21 18:15:46.732236
0.28300000000000003,2021-05-21 18:15:49.560535
0.2745,2021-05-21 18:15:52.371715
0.2785,2021-05-21 18:15:55.260298
0.2755,2021-05-21 18:15:58.069028
0.274,2021-05-21 18:15:59.736055
0.276,2021-05-21 18:16:01.228493
0.28049999999999997,2021-05-21 18:16:02.750467
0.28200000000000003,2021-05-21 18:16:04.205636
0.28200000000000003,2021-05-21 18:16:05.665715
0.28300000000000003,2021-05-21 18:16:07.053884
0.281,2021-05-21 18:16:08.686161
0.28200000000000003,2021-05-21 18:16:10.271414
0.28200000000000003,2021-05-21 18:16:11.764450
0.28350000000000003,2021-05-21 18:16:13.232426
0.2865,2021-05-21 18:16:14.648833
0.28150000000000003,2021-05-21 18:16:16.162639
0.2795,2021-05-21 18:16:17.671260
0.281,2021-05-21 18:16:19.283822
0.2755,2021-05-21 18:16:20.839536
0.2725,2021-05-21 18:16:22.384110
0.271,2021-05-21 18:16:23.843954
0.265,2021-05-21 18:16:25.346759
0.2655,2021-05-21 18:16:26.853704
