,cluster_id,cluster_tsfresh
0,2.0,0
1,10.0,7
2,2.0,9
3,9.0,2
4,10.0,0
5,9.0,7
6,2.0,10
7,4.0,10
8,5.0,8
9,4.0,9
10,2.0,9
11,10.0,0
12,2.0,10
13,2.0,10
14,2.0,10
15,9.0,0
16,2.0,0
17,10.0,9
18,9.0,7
19,10.0,3
20,10.0,2
21,10.0,5
22,10.0,0
23,2.0,7
24,2.0,0
25,5.0,5
26,4.0,9
27,12.0,1
28,4.0,3
29,8.0,8
30,12.0,12
31,2.0,1
32,9.0,3
33,2.0,0
34,7.0,10
35,10.0,3
36,2.0,3
37,10.0,3
38,2.0,0
39,7.0,1
40,10.0,0
41,10.0,7
42,4.0,3
43,10.0,0
44,12.0,1
45,10.0,9
46,4.0,9
47,10.0,5
48,10.0,0
49,2.0,2
50,2.0,1
51,7.0,5
52,10.0,3
53,10.0,5
54,9.0,7
55,4.0,3
56,2.0,7
57,2.0,3
58,4.0,5
59,2.0,0
60,9.0,2
61,7.0,9
62,9.0,7
63,10.0,0
64,9.0,7
65,2.0,0
66,2.0,0
67,2.0,0
68,2.0,0
69,10.0,8
70,7.0,4
71,9.0,7
72,9.0,7
73,10.0,0
74,0.0,1
75,2.0,2
76,2.0,2
77,2.0,10
78,2.0,9
79,2.0,0
80,2.0,0
81,7.0,0
82,2.0,0
83,4.0,3
84,10.0,2
85,2.0,8
86,10.0,0
87,2.0,9
88,7.0,8
89,2.0,2
90,7.0,0
91,2.0,0
92,9.0,0
93,4.0,5
94,0.0,2
95,2.0,9
96,9.0,0
97,4.0,1
98,2.0,0
99,3.0,9
100,10.0,2
101,2.0,4
102,9.0,9
103,2.0,10
104,2.0,7
105,9.0,11
106,7.0,0
107,0.0,3
108,7.0,3
109,10.0,3
110,2.0,0
111,4.0,3
112,2.0,2
113,0.0,6
114,10.0,0
115,7.0,2
116,2.0,1
117,10.0,3
118,2.0,7
119,10.0,10
120,2.0,5
121,2.0,3
122,10.0,7
123,7.0,9
124,4.0,2
125,7.0,4
126,2.0,0
127,2.0,0
128,10.0,9
129,4.0,3
130,10.0,4
131,9.0,1
132,9.0,4
133,5.0,1
134,2.0,8
135,2.0,1
136,10.0,5
137,2.0,1
138,9.0,0
139,10.0,5
140,10.0,1
141,4.0,1
142,2.0,5
143,10.0,4
144,4.0,1
145,1.0,1
146,10.0,2
147,9.0,0
148,9.0,1
149,2.0,0
150,2.0,1
151,9.0,1
152,2.0,1
153,7.0,1
154,3.0,0
155,7.0,4
156,7.0,0
157,1.0,1
158,10.0,8
159,12.0,5
160,9.0,6
161,2.0,1
162,12.0,4
163,2.0,8
164,2.0,1
165,4.0,1
166,12.0,4
167,9.0,0
168,2.0,0
169,2.0,11
170,10.0,10
171,10.0,10
172,2.0,1
173,6.0,0
174,10.0,0
175,2.0,5
176,3.0,6
177,2.0,8
178,2.0,8
179,7.0,4
180,7.0,12
181,4.0,4
182,2.0,8
183,9.0,1
184,10.0,5
185,12.0,5
186,4.0,6
187,4.0,3
188,10.0,6
189,12.0,12
190,12.0,4
191,2.0,4
192,2.0,1
193,2.0,1
194,10.0,1
195,4.0,4
196,2.0,8
197,2.0,1
198,12.0,5
199,10.0,1
200,5.0,11
201,10.0,1
202,4.0,7
203,12.0,1
204,12.0,1
205,11.0,11
206,7.0,6
207,12.0,5
208,9.0,10
209,0.0,6
210,2.0,6
211,9.0,6
212,4.0,0
213,9.0,0
214,2.0,1
215,9.0,0
216,2.0,4
217,2.0,1
218,10.0,0
219,2.0,1
220,7.0,1
221,4.0,1
222,4.0,0
223,10.0,0
224,5.0,4
225,10.0,1
226,10.0,11
227,10.0,8
228,7.0,4
229,9.0,0
230,2.0,8
231,10.0,8
232,7.0,12
233,2.0,8
234,10.0,4
235,2.0,1
236,10.0,6
237,12.0,1
238,12.0,1
239,2.0,0
240,5.0,1
241,4.0,3
242,2.0,8
243,2.0,4
244,10.0,6
245,4.0,4
246,0.0,0
247,10.0,10
248,2.0,4
249,12.0,4
250,2.0,4
251,10.0,8
252,9.0,3
253,1.0,1
254,2.0,1
255,9.0,0
256,10.0,3
257,10.0,4
258,10.0,1
259,10.0,11
260,10.0,7
261,5.0,1
262,9.0,6
263,0.0,0
264,10.0,0
265,2.0,10
266,2.0,0
267,2.0,10
268,4.0,4
269,10.0,8
270,10.0,0
271,7.0,3
272,8.0,3
273,2.0,2
274,9.0,3
275,2.0,10
276,2.0,7
277,4.0,1
278,9.0,0
279,10.0,12
280,4.0,3
281,0.0,9
282,2.0,0
283,12.0,9
284,10.0,10
285,10.0,0
286,10.0,2
287,2.0,0
288,10.0,3
289,2.0,0
290,2.0,10
291,10.0,11
292,9.0,4
293,2.0,10
294,10.0,3
295,10.0,9
296,9.0,4
297,2.0,9
298,2.0,10
299,4.0,11
300,10.0,5
301,2.0,0
