,cluster_id,cluster_tslearn
0,2,6
1,10,12
2,2,6
3,9,4
4,10,2
5,9,6
6,2,4
7,4,0
8,5,6
9,4,12
10,2,6
11,10,3
12,2,3
13,2,0
14,2,12
15,9,1
16,2,4
17,10,5
18,9,6
19,10,0
20,10,5
21,10,0
22,10,12
23,2,6
24,2,0
25,5,4
26,4,10
27,12,2
28,4,1
29,8,8
30,12,6
31,2,6
32,9,8
33,2,2
34,7,12
35,10,1
36,2,8
37,10,6
38,2,12
39,7,6
40,10,1
41,10,6
42,4,0
43,10,3
44,12,3
45,10,4
46,4,12
47,10,6
48,10,4
49,2,10
50,2,0
51,7,0
52,10,8
53,10,6
54,9,6
55,4,4
56,2,10
57,2,6
58,4,6
59,2,8
60,9,10
61,7,6
62,9,4
63,10,3
64,9,2
65,2,2
66,2,1
67,2,2
68,2,8
69,10,3
70,7,6
71,9,5
72,9,12
73,10,6
74,0,3
75,2,7
76,2,4
77,2,4
78,2,12
79,2,8
80,2,6
81,7,0
82,2,2
83,4,0
84,10,6
85,2,8
86,10,8
87,2,11
88,7,4
89,2,6
90,7,2
91,2,10
92,9,12
93,4,0
94,0,4
95,2,4
96,9,12
97,4,6
98,2,4
99,3,9
100,10,6
101,2,6
102,9,6
103,2,12
104,2,6
105,9,10
106,7,1
107,0,10
108,7,12
109,10,1
110,2,12
111,4,4
112,2,6
113,0,8
114,10,8
115,7,6
116,2,10
117,10,2
118,2,3
119,10,4
120,2,0
121,2,8
122,10,5
123,7,6
124,4,6
125,7,6
126,2,0
127,2,2
128,10,4
129,4,8
130,10,3
131,9,3
132,9,8
133,5,1
134,2,1
135,2,3
136,10,8
137,2,6
138,9,8
139,10,8
140,10,2
141,4,2
142,2,11
143,10,4
144,4,2
145,1,12
146,10,2
147,9,1
148,9,6
149,2,8
150,2,11
151,9,8
152,2,11
153,7,11
154,3,1
155,7,6
156,7,11
157,1,9
158,10,4
159,12,1
160,9,6
161,2,4
162,12,6
163,2,1
164,2,11
165,4,1
166,12,3
167,9,8
168,2,5
169,2,6
170,10,8
171,10,6
172,2,11
173,6,6
174,10,11
175,2,6
176,3,8
177,2,4
178,2,8
179,7,11
180,7,8
181,4,11
182,2,11
183,9,1
184,10,1
185,12,6
186,4,8
187,4,8
188,10,6
189,12,8
190,12,1
191,2,8
192,2,1
193,2,6
194,10,9
195,4,11
196,2,6
197,2,8
198,12,11
199,10,6
200,5,1
201,10,6
202,4,6
203,12,7
204,12,1
205,11,2
206,7,10
207,12,4
208,9,1
209,0,8
210,2,8
211,9,8
212,4,1
213,9,6
214,2,1
215,9,8
216,2,3
217,2,4
218,10,1
219,2,6
220,7,6
221,4,11
222,4,7
223,10,6
224,5,6
225,10,4
226,10,11
227,10,11
228,7,1
229,9,5
230,2,9
231,10,11
232,7,7
233,2,1
234,10,1
235,2,4
236,10,1
237,12,4
238,12,11
239,2,8
240,5,8
241,4,3
242,2,11
243,2,8
244,10,6
245,4,4
246,0,0
247,10,8
248,2,2
249,12,4
250,2,1
251,10,8
252,9,8
253,1,8
254,2,11
255,9,1
256,10,1
257,10,1
258,10,9
259,10,9
260,10,5
261,5,1
262,9,1
263,0,0
264,10,9
265,2,9
266,2,7
267,2,4
268,4,1
269,10,12
270,10,6
271,7,7
272,8,6
273,2,9
274,9,9
275,2,2
276,2,1
277,4,1
278,9,9
279,10,0
280,4,6
281,0,1
282,2,6
283,12,9
284,10,0
285,10,5
286,10,11
287,2,9
288,10,8
289,2,7
290,2,1
291,10,3
292,9,6
293,2,9
294,10,7
295,10,1
296,9,0
297,2,9
298,2,9
299,4,10
300,10,1
301,2,7
