,cluster_id,cluster_pred
0,2,1
1,10,7
2,2,9
3,9,2
4,10,1
5,9,4
6,2,1
7,4,9
8,5,0
9,4,3
10,2,12
11,10,9
12,2,1
13,2,1
14,2,9
15,9,2
16,2,1
17,10,12
18,9,4
19,10,3
20,10,6
21,10,12
22,10,9
23,2,6
24,2,1
25,5,3
26,4,0
27,12,2
28,4,7
29,8,7
30,12,8
31,2,12
32,9,3
33,2,1
34,7,3
35,10,1
36,2,12
37,10,12
38,2,1
39,7,5
40,10,9
41,10,6
42,4,12
43,10,7
44,12,0
45,10,1
46,4,0
47,10,6
48,10,7
49,2,6
50,2,12
51,7,0
52,10,3
53,10,6
54,9,5
55,4,0
56,2,12
57,2,3
58,4,7
59,2,1
60,9,4
61,7,7
62,9,5
63,10,3
64,9,4
65,2,1
66,2,3
67,2,9
68,2,3
69,10,3
70,7,6
71,9,0
72,9,4
73,10,12
74,0,5
75,2,3
76,2,12
77,2,1
78,2,12
79,2,1
80,2,3
81,7,3
82,2,12
83,4,6
84,10,9
85,2,10
86,10,1
87,2,11
88,7,10
89,2,11
90,7,1
91,2,1
92,9,2
93,4,0
94,0,12
95,2,1
96,9,0
97,4,6
98,2,1
99,3,8
100,10,12
101,2,11
102,9,2
103,2,1
104,2,11
105,9,5
106,7,3
107,0,12
108,7,9
109,10,7
110,2,9
111,4,12
112,2,6
113,0,8
114,10,10
115,7,5
116,2,3
117,10,3
118,2,6
119,10,9
120,2,1
121,2,11
122,10,12
123,7,12
124,4,5
125,7,12
126,2,3
127,2,1
128,10,6
129,4,7
130,10,7
131,9,0
132,9,9
133,5,9
134,2,3
135,2,9
136,10,12
137,2,1
138,9,9
139,10,6
140,10,1
141,4,9
142,2,7
143,10,7
144,4,0
145,1,9
146,10,12
147,9,5
148,9,0
149,2,6
150,2,11
151,9,3
152,2,1
153,7,1
154,3,4
155,7,0
156,7,12
157,1,9
158,10,3
159,12,5
160,9,4
161,2,3
162,12,12
163,2,1
164,2,7
165,4,3
166,12,0
167,9,7
168,2,12
169,2,10
170,10,12
171,10,7
172,2,1
173,6,5
174,10,9
175,2,7
176,3,6
177,2,1
178,2,9
179,7,12
180,7,12
181,4,0
182,2,1
183,9,0
184,10,3
185,12,1
186,4,4
187,4,0
188,10,12
189,12,6
190,12,6
191,2,6
192,2,7
193,2,1
194,10,1
195,4,0
196,2,1
197,2,9
198,12,6
199,10,11
200,5,7
201,10,3
202,4,7
203,12,9
204,12,10
205,11,0
206,7,8
207,12,6
208,9,4
209,0,4
210,2,12
211,9,4
212,4,6
213,9,4
214,2,10
215,9,4
216,2,3
217,2,1
218,10,12
219,2,7
220,7,9
221,4,7
222,4,5
223,10,6
224,5,3
225,10,9
226,10,6
227,10,9
228,7,6
229,9,4
230,2,1
231,10,3
232,7,12
233,2,1
234,10,3
235,2,10
236,10,10
237,12,5
238,12,6
239,2,6
240,5,12
241,4,6
242,2,1
243,2,11
244,10,6
245,4,0
246,0,4
247,10,6
248,2,7
249,12,0
250,2,12
251,10,1
252,9,5
253,1,3
254,2,11
255,9,6
256,10,9
257,10,11
258,10,12
259,10,3
260,10,12
261,5,0
262,9,4
263,0,6
264,10,7
265,2,1
266,2,11
267,2,1
268,4,6
269,10,6
270,10,3
271,7,1
272,8,1
273,2,12
274,9,9
275,2,1
276,2,11
277,4,0
278,9,6
279,10,6
280,4,9
281,0,5
282,2,3
283,12,7
284,10,0
285,10,9
286,10,6
287,2,1
288,10,1
289,2,1
290,2,1
291,10,7
292,9,2
293,2,1
294,10,7
295,10,6
296,9,5
297,2,1
298,2,1
299,4,0
300,10,7
301,2,1
