,event_id,event_pred
0,4,"[0.3173394981066221, 0.003989265566418822, 0.43280923046558273, 0.0006644756250046294, 0.2451975302363718]"
1,0,"[0.8168921514198786, 0.003252004100262207, 0.08995183272651304, 0.001401025797001375, 0.08850298595634488]"
2,0,"[0.7755405473187942, 0.006886531300518657, 0.12026324305132467, 0.002213654193762966, 0.09509602413559955]"
3,4,"[0.9298941266410763, 0.015073211838156282, 0.02124255793982278, 0.011295470225497928, 0.022494633355446488]"
4,2,"[0.6778782510759358, 0.02422879766005889, 0.1447361850483924, 0.008254695060811737, 0.14490207115480117]"
5,4,"[0.3385948100471966, 0.005175277971273199, 0.42906373581051743, 0.0009636057796119966, 0.22620257039140076]"
6,0,"[0.9481401419366002, 0.0012075713409201438, 0.024407729452266574, 0.0005569678669808112, 0.025687589403232156]"
7,4,"[0.5135161318368647, 0.011816340245152674, 0.2528433014271707, 0.0025212472151494086, 0.2193029792756625]"
8,4,"[0.6777940056933393, 0.002386196693750538, 0.1346371074042554, 0.00025437725452130125, 0.18492831295413362]"
9,2,"[0.19581050017962268, 0.01702561672222978, 0.35241863816413754, 0.005368673887164731, 0.4293765710468452]"
10,4,"[0.8485616545088873, 0.0018113262842317005, 0.06584038126265082, 0.00034611096898814087, 0.08344052697524218]"
11,4,"[0.25480742885238294, 0.006201769604309625, 0.47098067387783277, 0.0010859305773367048, 0.26692419708813797]"
12,4,"[0.5771532125682476, 0.009509546043585214, 0.14153261709957768, 0.001127030860156727, 0.2706775934284328]"
13,2,"[0.1071387217843747, 0.007016336171703256, 0.6008283217095717, 0.0010161759879010834, 0.28400044434644933]"
14,4,"[0.16926263195895888, 0.0047541769196817055, 0.5463417476045832, 0.0006997515991049453, 0.2789416919176713]"
15,2,"[0.27402206653142375, 0.004244369926348685, 0.438591923259276, 0.0005278592857416729, 0.28261378099721]"
16,4,"[0.2518201395226214, 0.00410435695840651, 0.4660013998344174, 0.000602907927260256, 0.27747119575729445]"
17,0,"[0.6422541963967466, 0.007267365930851971, 0.1723995546029004, 0.0014902249053108595, 0.17658865816419006]"
18,0,"[0.763533912558656, 0.005513778741299228, 0.11652024954069846, 0.0012770402628595348, 0.11315501889648669]"
19,2,"[0.29797875476231567, 0.010078487304979, 0.4167458677349924, 0.0018683243328432538, 0.2733285658648696]"
20,2,"[0.8242752856101153, 0.003287422723796828, 0.09043995759943131, 0.0008978925300660315, 0.08109944153659045]"
21,0,"[0.8665744255935028, 0.0010191000730328196, 0.06836985541494649, 0.00019602473709909069, 0.06384059418141881]"
22,0,"[0.6970908593127939, 0.004869016378065205, 0.1717634806130344, 0.0014947183872146817, 0.12478192530889187]"
23,2,"[0.7791121058084772, 0.0019792437123838996, 0.12393816794108221, 0.0005062497659503457, 0.09446423277210637]"
24,0,"[0.7100009639822007, 0.007070785823621119, 0.10764638337181523, 0.0011192196015380772, 0.17416264722082492]"
25,0,"[0.4385002662539034, 0.20282463283675609, 0.09269844446463214, 0.15386460045927, 0.11211205598543825]"
26,0,"[0.30737527877749354, 0.011682173968851203, 0.3036438884153615, 0.0012343717224327607, 0.3760642871158611]"
27,0,"[0.6956980542919422, 0.0071975799047390085, 0.13243733649929434, 0.0020634432650002573, 0.1626035860390241]"
28,2,"[0.5393500772246659, 0.005223384997474039, 0.2656223966459668, 0.0007522732387733728, 0.18905186789311998]"
29,0,"[0.6435938898552812, 0.0075278514711205535, 0.19632207385623163, 0.0025931043069713977, 0.1499630805103951]"
