,Unnamed: 0,Unnamed: 0.1,cluster_id,seqlength,kmeans_clusters,kmeans_time,gmm_clusters,gmm_time,time,coh_cluster,k_shape_clusters,k_means_softdtw_clusters
0,0,0,2,2959,0,184.00075,5,181.31777,66.43424,14,4,4
1,1,1,10,2865,0,184.00075,3,181.31777,66.43424,10,8,9
2,2,2,2,2557,0,184.00075,0,181.31777,66.43424,10,4,5
3,3,3,9,3785,6,184.00075,0,181.31777,66.43424,4,4,8
4,4,4,10,3414,0,184.00075,5,181.31777,66.43424,2,2,3
5,5,5,9,3420,6,184.00075,0,181.31777,66.43424,10,2,1
6,6,6,2,3408,0,184.00075,5,181.31777,66.43424,11,2,6
7,7,7,4,4299,0,184.00075,4,181.31777,66.43424,15,2,2
8,8,8,5,4319,0,184.00075,4,181.31777,66.43424,12,8,4
9,9,9,4,2429,0,184.00075,5,181.31777,66.43424,0,4,4
10,10,10,2,2898,0,184.00075,5,181.31777,66.43424,11,8,4
11,11,11,10,2518,0,184.00075,5,181.31777,66.43424,9,2,9
12,12,12,2,2567,0,184.00075,5,181.31777,66.43424,5,4,5
13,13,13,2,2865,0,184.00075,5,181.31777,66.43424,5,2,3
14,14,14,2,3454,0,184.00075,5,181.31777,66.43424,11,2,6
15,15,15,9,3107,0,184.00075,5,181.31777,66.43424,1,2,5
16,16,16,2,4321,0,184.00075,5,181.31777,66.43424,9,6,8
17,17,17,10,3780,0,184.00075,3,181.31777,66.43424,11,4,9
18,18,18,9,2857,6,184.00075,0,181.31777,66.43424,14,8,1
19,19,19,10,2767,0,184.00075,5,181.31777,66.43424,6,2,3
20,20,20,10,4000,6,184.00075,0,181.31777,66.43424,10,4,8
21,21,21,10,3307,0,184.00075,4,181.31777,66.43424,0,4,9
22,22,22,10,3756,0,184.00075,5,181.31777,66.43424,9,8,4
23,23,23,2,2630,6,184.00075,3,181.31777,66.43424,14,4,9
24,24,24,2,4125,0,184.00075,4,181.31777,66.43424,14,2,4
25,25,25,5,2740,0,184.00075,4,181.31777,66.43424,15,2,6
26,26,26,4,3184,0,184.00075,5,181.31777,66.43424,6,6,10
27,27,27,12,2575,0,184.00075,4,181.31777,66.43424,5,8,4
28,28,28,4,3462,0,184.00075,4,181.31777,66.43424,14,2,3
29,29,29,8,3866,0,184.00075,4,181.31777,66.43424,0,8,3
30,30,30,12,2612,12,184.00075,3,181.31777,66.43424,9,8,4
31,31,31,2,2680,0,184.00075,3,181.31777,66.43424,14,8,4
