,cluster_id,seqlength,zhu_cluster
0,0,50,0.0
1,0,50,0.0
2,0,50,6.0
3,0,50,0.0
4,0,50,6.0
5,0,50,2.0
6,0,50,2.0
7,0,50,6.0
8,0,50,0.0
9,0,50,6.0
10,0,50,2.0
11,0,50,0.0
12,0,50,0.0
13,0,50,0.0
14,0,50,0.0
15,0,50,7.0
16,0,50,6.0
17,0,50,2.0
18,0,50,8.0
19,0,50,8.0
20,0,50,7.0
21,0,50,2.0
22,0,50,7.0
23,0,50,6.0
24,0,50,2.0
25,0,50,0.0
26,0,50,0.0
27,0,50,6.0
28,0,50,0.0
29,0,50,8.0
30,0,50,0.0
31,0,50,6.0
32,0,50,2.0
33,0,50,0.0
34,0,50,6.0
35,0,50,6.0
36,0,50,0.0
37,0,50,2.0
38,0,50,7.0
39,0,50,0.0
40,0,50,2.0
41,0,50,0.0
42,0,50,2.0
43,0,50,2.0
44,0,50,2.0
45,0,50,0.0
46,0,50,6.0
47,0,50,6.0
48,0,50,2.0
49,0,50,6.0
50,0,50,6.0
51,0,50,6.0
52,0,50,6.0
53,0,50,8.0
54,0,50,0.0
55,0,50,8.0
56,0,50,0.0
57,0,50,7.0
58,0,50,7.0
59,0,50,2.0
60,0,50,6.0
61,0,50,2.0
62,0,50,2.0
63,0,50,2.0
64,0,50,6.0
65,0,50,0.0
66,0,50,2.0
67,0,50,7.0
68,0,50,6.0
69,0,50,0.0
70,0,50,0.0
71,0,50,6.0
72,0,50,2.0
73,0,50,7.0
74,0,50,0.0
75,0,50,2.0
76,0,50,2.0
77,0,50,6.0
78,0,50,7.0
79,0,50,6.0
80,0,50,2.0
81,0,50,2.0
82,0,50,7.0
83,0,50,0.0
84,0,50,0.0
85,0,50,0.0
86,0,50,0.0
87,0,50,0.0
88,0,50,6.0
89,0,50,7.0
90,0,50,7.0
91,0,50,2.0
92,0,50,6.0
93,0,50,2.0
94,0,50,6.0
95,0,50,0.0
96,0,50,7.0
97,0,50,8.0
98,0,50,6.0
99,0,50,6.0
100,0,50,0.0
101,0,50,2.0
102,0,50,7.0
103,0,50,2.0
104,0,50,0.0
105,0,50,7.0
106,0,50,7.0
107,0,50,6.0
108,0,50,8.0
109,0,50,0.0
110,0,50,0.0
111,0,50,7.0
112,0,50,8.0
113,0,50,7.0
114,0,50,0.0
115,0,50,6.0
116,0,50,6.0
117,0,50,6.0
118,0,50,2.0
119,0,50,0.0
120,0,50,2.0
121,0,50,6.0
122,0,50,6.0
123,0,50,0.0
124,0,50,2.0
125,0,50,7.0
126,0,50,0.0
127,0,50,7.0
128,0,50,0.0
129,0,50,2.0
130,0,50,6.0
131,0,50,6.0
132,0,50,6.0
133,0,50,2.0
134,0,50,6.0
135,0,50,6.0
136,0,50,2.0
137,0,50,2.0
138,0,50,6.0
139,0,50,8.0
140,0,50,6.0
141,0,50,8.0
142,0,50,8.0
143,0,50,2.0
144,0,50,8.0
145,0,50,7.0
146,0,50,2.0
147,0,50,7.0
148,0,50,2.0
149,0,50,2.0
150,0,50,6.0
151,0,50,0.0
152,0,50,8.0
153,0,50,6.0
154,0,50,7.0
155,0,50,2.0
156,0,50,8.0
157,0,50,7.0
158,0,50,8.0
159,0,50,6.0
160,0,50,0.0
161,0,50,2.0
162,0,50,7.0
163,0,50,6.0
164,0,50,0.0
165,0,50,0.0
166,0,50,7.0
167,0,50,6.0
168,0,50,8.0
169,0,50,6.0
170,0,50,0.0
171,0,50,7.0
172,0,50,2.0
