,cluster_id,time,seqlength,coh_cluster
0,2,282.15637,11,2
1,2,282.15637,14,1
2,2,282.15637,21,1
3,2,282.15637,12,1
4,1,282.15637,18,2
5,2,282.15637,50,2
6,2,282.15637,59,2
7,2,282.15637,11,1
8,1,282.15637,14,1
9,2,282.15637,10,0
10,1,282.15637,10,1
11,2,282.15637,12,1
12,2,282.15637,14,1
13,1,282.15637,12,1
14,2,282.15637,20,1
15,2,282.15637,22,0
16,2,282.15637,16,0
17,2,282.15637,11,0
18,1,282.15637,15,0
19,2,282.15637,10,2
20,2,282.15637,12,2
21,2,282.15637,10,0
22,2,282.15637,13,1
23,2,282.15637,32,1
24,1,282.15637,14,1
25,1,282.15637,12,1
26,2,282.15637,11,2
27,2,282.15637,20,1
28,2,282.15637,26,1
29,2,282.15637,13,1
30,2,282.15637,10,1
31,1,282.15637,12,1
32,1,282.15637,10,0
33,2,282.15637,19,2
34,2,282.15637,10,0
35,1,282.15637,11,0
36,1,282.15637,20,1
37,2,282.15637,23,0
38,1,282.15637,17,1
39,2,282.15637,13,0
40,2,282.15637,10,2
41,2,282.15637,16,2
42,2,282.15637,10,1
43,1,282.15637,16,1
44,2,282.15637,13,1
45,2,282.15637,10,2
46,1,282.15637,17,1
47,2,282.15637,13,2
48,2,282.15637,13,1
49,2,282.15637,11,2
50,2,282.15637,12,2
51,2,282.15637,11,0
52,2,282.15637,14,1
53,1,282.15637,12,0
54,2,282.15637,32,0
55,2,282.15637,16,0
56,2,282.15637,14,0
57,2,282.15637,10,1
58,2,282.15637,24,0
59,2,282.15637,14,2
60,2,282.15637,11,2
61,2,282.15637,20,0
62,2,282.15637,10,0
63,2,282.15637,13,1
64,1,282.15637,12,2
65,1,282.15637,18,1
66,1,282.15637,10,1
67,1,282.15637,11,0
68,2,282.15637,16,2
69,1,282.15637,13,0
70,2,282.15637,14,0
71,2,282.15637,10,1
72,2,282.15637,10,1
73,2,282.15637,11,2
74,2,282.15637,16,1
75,2,282.15637,19,1
76,2,282.15637,18,0
77,2,282.15637,12,2
78,1,282.15637,13,1
79,2,282.15637,10,0
80,2,282.15637,15,1
81,2,282.15637,10,0
82,2,282.15637,10,1
83,1,282.15637,12,0
84,2,282.15637,11,2
85,2,282.15637,12,0
86,1,282.15637,10,0
87,1,282.15637,10,0
88,2,282.15637,13,2
89,1,282.15637,15,1
90,2,282.15637,10,0
91,1,282.15637,24,0
92,1,282.15637,10,1
93,1,282.15637,13,1
94,2,282.15637,10,1
95,2,282.15637,10,0
96,2,282.15637,34,1
97,2,282.15637,10,0
98,2,282.15637,13,0
99,2,282.15637,14,2
100,2,282.15637,10,0
101,2,282.15637,12,0
102,2,282.15637,13,0
103,2,282.15637,17,0
104,1,282.15637,11,0
105,2,282.15637,12,0
106,2,282.15637,33,2
107,1,282.15637,17,1
108,1,282.15637,12,0
109,2,282.15637,19,2
110,2,282.15637,10,1
111,2,282.15637,18,2
112,2,282.15637,11,1
113,2,282.15637,12,0
114,2,282.15637,34,0
115,2,282.15637,12,1
116,2,282.15637,11,2
117,2,282.15637,10,0
118,2,282.15637,10,2
119,2,282.15637,26,0
120,1,282.15637,15,1
121,2,282.15637,12,1
122,2,282.15637,12,0
123,2,282.15637,11,1
124,2,282.15637,11,2
125,1,282.15637,10,0
126,2,282.15637,10,2
127,2,282.15637,14,0
128,2,282.15637,10,0
129,2,282.15637,10,1
130,2,282.15637,13,0
131,2,282.15637,10,0
132,2,282.15637,12,0
133,1,282.15637,10,1
134,2,282.15637,17,1
135,1,282.15637,12,2
136,2,282.15637,10,0
137,2,282.15637,11,1
