,cluster_id,time,seqlength,coh_cluster,kmeans_clusters,kmeans_time,ap_clusters,ap_time,gmm_clusters,gmm_time,dbscan_clusters,dbscan_time
0,2,54.89881999999999,57,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
1,3,54.89881999999999,150,6,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
2,4,54.89881999999999,48,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
3,5,54.89881999999999,35,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
4,5,54.89881999999999,74,0,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
5,5,54.89881999999999,147,1,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
6,1,54.89881999999999,444,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
7,5,54.89881999999999,159,5,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
8,3,54.89881999999999,124,5,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
9,4,54.89881999999999,99,5,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
10,3,54.89881999999999,77,5,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
11,3,54.89881999999999,100,6,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
12,4,54.89881999999999,274,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
13,1,54.89881999999999,473,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
14,3,54.89881999999999,37,5,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
15,5,54.89881999999999,106,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
16,0,54.89881999999999,74,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
17,1,54.89881999999999,157,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
18,3,54.89881999999999,74,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
19,3,54.89881999999999,72,4,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
20,4,54.89881999999999,94,4,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
21,0,54.89881999999999,131,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
22,1,54.89881999999999,190,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
23,1,54.89881999999999,108,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
24,1,54.89881999999999,77,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
25,1,54.89881999999999,52,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
26,3,54.89881999999999,228,5,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
27,4,54.89881999999999,41,5,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
28,5,54.89881999999999,362,1,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
29,3,54.89881999999999,147,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
30,4,54.89881999999999,35,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
31,4,54.89881999999999,431,4,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
32,5,54.89881999999999,23,1,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
33,3,54.89881999999999,1070,5,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
34,3,54.89881999999999,19,5,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
35,1,54.89881999999999,29,5,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
36,1,54.89881999999999,161,5,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
37,3,54.89881999999999,41,5,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
38,1,54.89881999999999,426,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
39,3,54.89881999999999,10,5,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
40,4,54.89881999999999,249,6,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
41,5,54.89881999999999,55,0,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
42,5,54.89881999999999,10,1,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
43,0,54.89881999999999,64,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
44,3,54.89881999999999,84,5,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
45,3,54.89881999999999,158,5,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
46,3,54.89881999999999,18,5,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
47,3,54.89881999999999,42,5,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
48,1,54.89881999999999,9184,5,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
49,5,54.89881999999999,107,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
50,0,54.89881999999999,24,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
51,1,54.89881999999999,57,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
52,0,54.89881999999999,144,6,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
53,4,54.89881999999999,458,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
54,0,54.89881999999999,219,5,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
55,1,54.89881999999999,869,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
56,0,54.89881999999999,311,5,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
57,5,54.89881999999999,100,5,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
58,3,54.89881999999999,23,5,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
59,3,54.89881999999999,48,6,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
60,3,54.89881999999999,50,6,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
61,3,54.89881999999999,171,5,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
62,5,54.89881999999999,39,5,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
63,0,54.89881999999999,44,5,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
64,3,54.89881999999999,25,5,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
65,3,54.89881999999999,144,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
66,0,54.89881999999999,56,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
67,3,54.89881999999999,36,6,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
68,2,54.89881999999999,24,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
69,0,54.89881999999999,155,5,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
70,1,54.89881999999999,116,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
71,1,54.89881999999999,97,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
72,1,54.89881999999999,64,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
73,4,54.89881999999999,112,4,6,358.72337,-1,360.79947,0,356.65615,-1,359.76743
74,4,54.89881999999999,101,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
75,0,54.89881999999999,221,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
76,5,54.89881999999999,193,1,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
77,5,54.89881999999999,610,1,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
78,5,54.89881999999999,36,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
79,0,54.89881999999999,104,6,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
80,3,54.89881999999999,85,6,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
81,0,54.89881999999999,114,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
82,0,54.89881999999999,135,6,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
83,1,54.89881999999999,391,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
84,5,54.89881999999999,429,5,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
85,1,54.89881999999999,72,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
86,3,54.89881999999999,146,5,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
87,0,54.89881999999999,62,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
88,4,54.89881999999999,109,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
89,3,54.89881999999999,14,5,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
90,1,54.89881999999999,102,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
91,2,54.89881999999999,17,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
92,0,54.89881999999999,84,5,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
93,0,54.89881999999999,206,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
94,3,54.89881999999999,55,6,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
95,2,54.89881999999999,64,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
96,3,54.89881999999999,107,5,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
97,1,54.89881999999999,11,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
98,0,54.89881999999999,19,6,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
99,4,54.89881999999999,81,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
100,0,54.89881999999999,116,6,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
101,1,54.89881999999999,209,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
102,0,54.89881999999999,1630,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
103,0,54.89881999999999,28,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
104,0,54.89881999999999,116,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
105,1,54.89881999999999,37,3,0,358.72337,-1,360.79947,0,356.65615,-1,359.76743
