purity,created_at
0.245,2021-05-21 18:12:45.268158
0.268,2021-05-21 18:12:47.367629
0.2715,2021-05-21 18:12:48.998099
0.28850000000000003,2021-05-21 18:12:50.659134
0.29050000000000004,2021-05-21 18:12:52.249375
0.28900000000000003,2021-05-21 18:12:53.762520
0.29050000000000004,2021-05-21 18:12:55.383484
0.28300000000000003,2021-05-21 18:12:56.961179
0.2745,2021-05-21 18:12:58.654936
0.2785,2021-05-21 18:13:00.296102
0.2755,2021-05-21 18:13:01.859823
0.274,2021-05-21 18:13:03.441700
0.276,2021-05-21 18:13:05.148863
0.28049999999999997,2021-05-21 18:13:06.784418
0.28200000000000003,2021-05-21 18:13:08.457425
0.28200000000000003,2021-05-21 18:13:10.059734
0.28300000000000003,2021-05-21 18:13:11.579468
0.281,2021-05-21 18:13:13.161764
0.28200000000000003,2021-05-21 18:13:14.787058
0.28200000000000003,2021-05-21 18:13:16.388611
0.28350000000000003,2021-05-21 18:13:17.958592
0.2865,2021-05-21 18:13:19.457789
0.28150000000000003,2021-05-21 18:13:20.989985
0.2795,2021-05-21 18:13:22.450804
0.281,2021-05-21 18:13:23.982680
0.2755,2021-05-21 18:13:25.628595
0.2725,2021-05-21 18:13:27.177287
0.271,2021-05-21 18:13:28.667139
0.265,2021-05-21 18:13:30.264013
0.2655,2021-05-21 18:13:31.845765
0.24600000000000002,2021-05-21 18:13:33.960798
0.28850000000000003,2021-05-21 18:13:35.550861
0.281,2021-05-21 18:13:37.083811
0.281,2021-05-21 18:13:38.688813
0.29150000000000004,2021-05-21 18:13:40.427443
0.2885,2021-05-21 18:13:41.978119
0.28600000000000003,2021-05-21 18:13:43.568337
0.28150000000000003,2021-05-21 18:13:45.169106
0.2795,2021-05-21 18:13:46.839847
0.28400000000000003,2021-05-21 18:13:48.480982
0.28850000000000003,2021-05-21 18:13:49.987189
0.28400000000000003,2021-05-21 18:13:51.553629
0.29100000000000004,2021-05-21 18:13:53.150068
0.29200000000000004,2021-05-21 18:13:54.658889
0.28450000000000003,2021-05-21 18:13:56.270697
0.28700000000000003,2021-05-21 18:13:57.876232
0.28800000000000003,2021-05-21 18:13:59.485364
0.29400000000000004,2021-05-21 18:14:01.064510
0.29350000000000004,2021-05-21 18:14:02.648522
0.29400000000000004,2021-05-21 18:14:04.181164
0.29300000000000004,2021-05-21 18:14:05.753850
0.2925,2021-05-21 18:14:07.339905
0.28750000000000003,2021-05-21 18:14:08.870186
0.28850000000000003,2021-05-21 18:14:10.452397
0.28900000000000003,2021-05-21 18:14:11.979423
0.29150000000000004,2021-05-21 18:14:13.560039
0.28800000000000003,2021-05-21 18:14:15.074707
0.28850000000000003,2021-05-21 18:14:16.682191
0.28350000000000003,2021-05-21 18:14:18.282459
0.28450000000000003,2021-05-21 18:14:19.839952
0.2555,2021-05-21 18:14:25.052061
0.2995,2021-05-21 18:14:29.236335
0.306,2021-05-21 18:14:33.843463
0.29300000000000004,2021-05-21 18:14:38.057573
0.301,2021-05-21 18:14:42.333619
0.2985,2021-05-21 18:14:46.649348
0.3015,2021-05-21 18:14:50.755300
0.29600000000000004,2021-05-21 18:14:54.850124
0.2875,2021-05-21 18:14:59.053821
0.27999999999999997,2021-05-21 18:15:03.422357
0.2815,2021-05-21 18:15:07.773566
0.281,2021-05-21 18:15:12.128090
0.27949999999999997,2021-05-21 18:15:16.453436
0.27449999999999997,2021-05-21 18:15:18.782331
0.268,2021-05-21 18:15:20.349741
0.2625,2021-05-21 18:15:21.841013
0.2575,2021-05-21 18:15:23.363027
0.2585,2021-05-21 18:15:24.943704
0.255,2021-05-21 18:15:26.669329
0.2525,2021-05-21 18:15:28.427225
0.25,2021-05-21 18:15:30.925046
0.2485,2021-05-21 18:15:33.742568
0.247,2021-05-21 18:15:36.577552
0.247,2021-05-21 18:15:39.540697
0.2445,2021-05-21 18:15:42.350739
0.248,2021-05-21 18:15:45.248112
0.23700000000000002,2021-05-21 18:15:48.039639
0.228,2021-05-21 18:15:50.938793
0.22849999999999998,2021-05-21 18:15:53.852823
0.22699999999999998,2021-05-21 18:15:56.670457
