,Unnamed: 0,Unnamed: 0.1,cluster_id,seqlength,kmeans_clusters,kmeans_time,gmm_clusters,gmm_time,time,coh_cluster,k_shape_clusters,k_means_softdtw_clusters
0,0,0,0,49,0,180.04005,0,176.15694000000005,39.36481,1,4,3
1,1,1,0,49,0,180.04005,0,176.15694000000005,39.36481,1,2,3
2,2,2,0,42,0,180.04005,0,176.15694000000005,39.36481,1,2,3
3,3,3,0,28,0,180.04005,0,176.15694000000005,39.36481,1,2,3
4,4,4,0,36,0,180.04005,0,176.15694000000005,39.36481,1,2,3
5,5,5,0,31,0,180.04005,0,176.15694000000005,39.36481,1,4,3
6,6,6,0,32,0,180.04005,0,176.15694000000005,39.36481,1,2,3
7,7,7,0,40,0,180.04005,0,176.15694000000005,39.36481,1,2,3
8,8,8,0,34,0,180.04005,0,176.15694000000005,39.36481,1,2,3
9,9,9,0,35,0,180.04005,0,176.15694000000005,39.36481,1,2,3
10,10,10,0,39,0,180.04005,0,176.15694000000005,39.36481,1,4,4
11,11,11,0,33,0,180.04005,0,176.15694000000005,39.36481,1,2,3
12,12,12,0,31,0,180.04005,0,176.15694000000005,39.36481,1,4,0
13,13,13,0,47,0,180.04005,0,176.15694000000005,39.36481,1,2,3
14,14,14,0,32,0,180.04005,0,176.15694000000005,39.36481,1,4,3
15,15,15,0,36,0,180.04005,0,176.15694000000005,39.36481,1,4,3
16,16,16,0,21,0,180.04005,0,176.15694000000005,39.36481,1,4,3
17,17,17,0,26,0,180.04005,0,176.15694000000005,39.36481,1,2,3
18,18,18,0,23,0,180.04005,0,176.15694000000005,39.36481,1,2,3
19,19,19,0,35,0,180.04005,0,176.15694000000005,39.36481,1,2,3
20,20,20,0,34,0,180.04005,0,176.15694000000005,39.36481,1,2,3
21,21,21,0,31,0,180.04005,0,176.15694000000005,39.36481,1,2,3
22,22,22,0,27,0,180.04005,0,176.15694000000005,39.36481,1,2,3
23,23,23,0,23,0,180.04005,0,176.15694000000005,39.36481,1,2,3
24,24,24,0,53,0,180.04005,0,176.15694000000005,39.36481,1,2,3
25,25,25,0,36,0,180.04005,0,176.15694000000005,39.36481,1,2,3
26,26,26,0,26,0,180.04005,0,176.15694000000005,39.36481,1,4,0
27,27,27,0,28,4,180.04005,0,176.15694000000005,39.36481,1,2,3
28,28,28,0,36,0,180.04005,0,176.15694000000005,39.36481,1,2,3
29,29,29,0,27,0,180.04005,0,176.15694000000005,39.36481,1,2,3
30,30,30,0,33,0,180.04005,0,176.15694000000005,39.36481,1,2,3
31,31,31,0,36,0,180.04005,0,176.15694000000005,39.36481,1,4,3
32,32,32,0,31,0,180.04005,0,176.15694000000005,39.36481,1,2,3
33,33,33,0,28,0,180.04005,0,176.15694000000005,39.36481,1,2,3
34,34,34,0,35,0,180.04005,0,176.15694000000005,39.36481,1,2,3
35,35,35,0,48,0,180.04005,0,176.15694000000005,39.36481,1,2,3
36,36,36,0,30,0,180.04005,0,176.15694000000005,39.36481,1,2,3
37,37,37,0,34,0,180.04005,0,176.15694000000005,39.36481,1,4,3
38,38,38,0,37,0,180.04005,0,176.15694000000005,39.36481,1,2,3
39,39,39,0,26,0,180.04005,0,176.15694000000005,39.36481,4,2,3
40,40,40,0,32,0,180.04005,0,176.15694000000005,39.36481,1,4,3
41,41,41,0,28,0,180.04005,0,176.15694000000005,39.36481,1,2,3
42,42,42,0,36,0,180.04005,0,176.15694000000005,39.36481,1,2,3
43,43,43,0,28,0,180.04005,0,176.15694000000005,39.36481,1,2,3
44,44,44,0,37,0,180.04005,0,176.15694000000005,39.36481,1,2,3
45,45,45,0,23,0,180.04005,0,176.15694000000005,39.36481,1,2,3
46,46,46,0,62,0,180.04005,0,176.15694000000005,39.36481,1,4,3
47,47,47,0,30,0,180.04005,0,176.15694000000005,39.36481,0,2,3
48,48,48,0,34,0,180.04005,0,176.15694000000005,39.36481,1,2,3
49,49,49,0,41,0,180.04005,0,176.15694000000005,39.36481,1,2,3
50,50,50,0,29,0,180.04005,0,176.15694000000005,39.36481,1,2,3
51,51,51,0,27,0,180.04005,0,176.15694000000005,39.36481,1,2,3
52,52,52,0,30,0,180.04005,0,176.15694000000005,39.36481,1,2,3
53,53,53,0,33,0,180.04005,0,176.15694000000005,39.36481,1,2,3
54,54,54,0,33,0,180.04005,0,176.15694000000005,39.36481,1,2,3
55,55,55,0,30,0,180.04005,0,176.15694000000005,39.36481,1,2,3
56,56,56,0,28,0,180.04005,0,176.15694000000005,39.36481,1,2,3
57,57,57,0,44,0,180.04005,0,176.15694000000005,39.36481,1,2,3
58,58,58,0,36,0,180.04005,0,176.15694000000005,39.36481,1,2,3
59,59,59,0,28,0,180.04005,0,176.15694000000005,39.36481,1,2,3
60,60,60,0,37,0,180.04005,0,176.15694000000005,39.36481,1,2,3
61,61,61,0,31,0,180.04005,0,176.15694000000005,39.36481,1,2,3
62,62,62,0,29,0,180.04005,0,176.15694000000005,39.36481,1,2,3
63,63,63,0,26,0,180.04005,0,176.15694000000005,39.36481,1,2,3
64,64,64,0,32,0,180.04005,0,176.15694000000005,39.36481,4,2,3
65,65,65,0,35,0,180.04005,0,176.15694000000005,39.36481,1,2,3
66,66,66,0,32,0,180.04005,0,176.15694000000005,39.36481,1,4,3
67,67,67,0,33,0,180.04005,0,176.15694000000005,39.36481,1,4,3
68,68,68,0,43,0,180.04005,0,176.15694000000005,39.36481,1,2,3
69,69,69,0,32,0,180.04005,0,176.15694000000005,39.36481,1,2,3
70,70,70,0,28,0,180.04005,0,176.15694000000005,39.36481,1,4,3
71,71,71,0,23,0,180.04005,0,176.15694000000005,39.36481,4,2,3
72,72,72,0,37,0,180.04005,0,176.15694000000005,39.36481,1,2,3
73,73,73,0,43,0,180.04005,0,176.15694000000005,39.36481,1,4,3
74,74,74,0,27,0,180.04005,0,176.15694000000005,39.36481,1,2,3
75,75,75,0,23,0,180.04005,0,176.15694000000005,39.36481,1,2,3
76,76,76,0,33,0,180.04005,0,176.15694000000005,39.36481,1,2,3
77,77,77,0,32,0,180.04005,0,176.15694000000005,39.36481,1,4,3
78,78,78,0,31,0,180.04005,0,176.15694000000005,39.36481,1,2,3
79,79,79,0,33,0,180.04005,0,176.15694000000005,39.36481,1,2,3
80,80,80,0,31,0,180.04005,0,176.15694000000005,39.36481,1,2,3
81,81,81,0,33,0,180.04005,0,176.15694000000005,39.36481,1,2,3
82,82,82,0,36,0,180.04005,0,176.15694000000005,39.36481,1,2,3
83,83,83,0,23,0,180.04005,0,176.15694000000005,39.36481,1,2,3
84,84,84,0,22,0,180.04005,0,176.15694000000005,39.36481,1,2,3
85,85,85,0,26,0,180.04005,0,176.15694000000005,39.36481,1,2,3
86,86,86,0,34,0,180.04005,0,176.15694000000005,39.36481,1,4,3
87,87,87,0,41,0,180.04005,0,176.15694000000005,39.36481,1,2,3
88,88,88,0,30,0,180.04005,0,176.15694000000005,39.36481,1,2,3
89,89,89,0,29,0,180.04005,0,176.15694000000005,39.36481,1,2,3
90,90,90,0,41,0,180.04005,0,176.15694000000005,39.36481,1,2,3
91,91,91,0,37,0,180.04005,0,176.15694000000005,39.36481,1,2,3
92,92,92,0,24,0,180.04005,0,176.15694000000005,39.36481,1,2,3
93,93,93,0,29,0,180.04005,0,176.15694000000005,39.36481,1,2,3
94,94,94,0,22,0,180.04005,0,176.15694000000005,39.36481,1,2,3
95,95,95,0,36,0,180.04005,0,176.15694000000005,39.36481,1,2,3
96,96,96,0,28,0,180.04005,0,176.15694000000005,39.36481,1,2,3
97,97,97,0,31,0,180.04005,0,176.15694000000005,39.36481,1,4,3
98,98,98,0,27,0,180.04005,0,176.15694000000005,39.36481,1,2,3
99,99,99,0,38,0,180.04005,0,176.15694000000005,39.36481,1,2,3
100,100,100,0,25,0,180.04005,0,176.15694000000005,39.36481,1,2,3
101,101,101,0,61,0,180.04005,0,176.15694000000005,39.36481,1,2,3
102,102,102,0,28,0,180.04005,0,176.15694000000005,39.36481,1,4,3
103,103,103,0,27,0,180.04005,0,176.15694000000005,39.36481,2,4,3
104,104,104,0,33,0,180.04005,0,176.15694000000005,39.36481,1,4,3
105,105,105,0,24,0,180.04005,0,176.15694000000005,39.36481,1,2,3
106,106,106,0,27,0,180.04005,0,176.15694000000005,39.36481,1,4,3
107,107,107,0,26,0,180.04005,0,176.15694000000005,39.36481,1,2,3
108,108,108,0,25,0,180.04005,0,176.15694000000005,39.36481,1,4,3
109,109,109,0,22,0,180.04005,0,176.15694000000005,39.36481,1,2,3
110,110,110,0,30,0,180.04005,0,176.15694000000005,39.36481,1,2,3
111,111,111,0,17,0,180.04005,0,176.15694000000005,39.36481,1,2,3
112,112,112,0,59,0,180.04005,0,176.15694000000005,39.36481,1,2,3
113,113,113,0,48,0,180.04005,0,176.15694000000005,39.36481,1,4,2
114,114,114,0,42,0,180.04005,0,176.15694000000005,39.36481,1,2,3
115,115,115,0,21,0,180.04005,0,176.15694000000005,39.36481,1,4,2
116,116,116,0,31,0,180.04005,0,176.15694000000005,39.36481,1,2,3
117,117,117,0,34,0,180.04005,0,176.15694000000005,39.36481,1,4,3
118,118,118,0,37,0,180.04005,0,176.15694000000005,39.36481,1,2,3
119,119,119,0,34,0,180.04005,0,176.15694000000005,39.36481,1,4,3
120,120,120,0,44,0,180.04005,0,176.15694000000005,39.36481,0,4,3
121,121,121,0,36,0,180.04005,0,176.15694000000005,39.36481,1,2,3
122,122,122,0,38,0,180.04005,0,176.15694000000005,39.36481,1,4,0
