,Unnamed: 0,Unnamed: 0.1,cluster_id,time,seqlength,coh_cluster,kmeans_clusters,kmeans_time,gmm_clusters,gmm_time,k_shape_clusters,k_means_softdtw_clusters
0,0,0,0,31.07374,1000,3,3,284.95162,3,281.06178,2,2
1,1,1,0,31.07374,689,3,2,284.95162,3,281.06178,2,2
2,2,2,0,31.07374,1000,3,2,284.95162,3,281.06178,3,1
3,3,3,0,31.07374,1000,3,2,284.95162,3,281.06178,2,2
4,4,4,0,31.07374,1000,3,3,284.95162,3,281.06178,2,1
5,5,5,0,31.07374,682,3,2,284.95162,3,281.06178,3,1
6,6,6,0,31.07374,796,3,2,284.95162,3,281.06178,2,2
7,7,7,0,31.07374,1000,3,2,284.95162,3,281.06178,2,2
8,8,8,0,31.07374,1000,3,3,284.95162,3,281.06178,2,2
9,9,9,0,31.07374,461,3,2,284.95162,3,281.06178,2,1
10,10,10,0,31.07374,1000,3,2,284.95162,3,281.06178,2,1
11,11,11,0,31.07374,779,3,2,284.95162,3,281.06178,2,1
12,12,12,0,31.07374,942,3,2,284.95162,3,281.06178,2,2
13,13,13,0,31.07374,520,3,2,284.95162,3,281.06178,2,2
14,14,14,0,31.07374,990,3,2,284.95162,3,281.06178,2,1
15,15,15,0,31.07374,1000,3,3,284.95162,3,281.06178,3,2
16,16,16,0,31.07374,463,3,2,284.95162,3,281.06178,2,1
17,17,17,0,31.07374,791,3,2,284.95162,3,281.06178,3,1
18,18,18,0,31.07374,867,3,2,284.95162,3,281.06178,3,1
19,19,19,0,31.07374,446,3,2,284.95162,3,281.06178,2,2
20,20,20,0,31.07374,865,3,2,284.95162,3,281.06178,2,1
21,21,21,0,31.07374,1000,3,3,284.95162,3,281.06178,2,2
22,22,22,0,31.07374,954,3,2,284.95162,3,281.06178,2,2
23,23,23,0,31.07374,1000,3,2,284.95162,3,281.06178,2,1
24,24,24,0,31.07374,669,3,2,284.95162,3,281.06178,2,2
25,25,25,0,31.07374,442,3,2,284.95162,3,281.06178,2,2
26,26,26,0,31.07374,878,3,2,284.95162,3,281.06178,2,2
27,27,27,0,31.07374,1000,3,2,284.95162,3,281.06178,3,1
28,28,28,0,31.07374,839,3,2,284.95162,3,281.06178,2,2
29,29,29,0,31.07374,1000,3,2,284.95162,3,281.06178,2,2
30,30,30,0,31.07374,1000,3,2,284.95162,3,281.06178,3,1
31,31,31,0,31.07374,1000,3,2,284.95162,2,281.06178,3,2
32,32,32,0,31.07374,1000,3,2,284.95162,3,281.06178,2,1
33,33,33,0,31.07374,947,3,2,284.95162,3,281.06178,2,2
34,34,34,0,31.07374,1000,3,2,284.95162,3,281.06178,2,1
35,35,35,0,31.07374,887,3,2,284.95162,3,281.06178,3,1
