,cluster_id,cluster_tslearn
0,2,9
1,10,0
2,2,1
3,9,2
4,10,9
5,9,0
6,2,2
7,4,9
8,5,0
9,4,12
10,2,9
11,10,2
12,2,2
13,2,7
14,2,2
15,9,4
16,2,1
17,10,0
18,9,12
19,10,12
20,10,0
21,10,2
22,10,2
23,2,1
24,2,2
25,5,10
26,4,12
27,12,9
28,4,12
29,8,7
30,12,9
31,2,9
32,9,7
33,2,9
34,7,9
35,10,7
36,2,2
37,10,12
38,2,12
39,7,9
40,10,2
41,10,0
42,4,9
43,10,2
44,12,9
45,10,2
46,4,12
47,10,9
48,10,1
49,2,9
50,2,12
51,7,9
52,10,12
53,10,1
54,9,1
55,4,2
56,2,6
57,2,6
58,4,0
59,2,9
60,9,9
61,7,9
62,9,11
63,10,9
64,9,6
65,2,9
66,2,12
67,2,9
68,2,7
69,10,2
70,7,9
71,9,0
72,9,10
73,10,0
74,0,2
75,2,4
76,2,2
77,2,10
78,2,2
79,2,7
80,2,9
81,7,2
82,2,7
83,4,12
84,10,9
85,2,7
86,10,7
87,2,1
88,7,1
89,2,0
90,7,2
91,2,9
92,9,2
93,4,2
94,0,2
95,2,1
96,9,2
97,4,0
98,2,1
99,3,3
100,10,0
101,2,9
102,9,9
103,2,0
104,2,1
105,9,0
106,7,12
107,0,9
108,7,0
109,10,8
110,2,0
111,4,2
112,2,9
113,0,7
114,10,12
115,7,1
116,2,9
117,10,7
118,2,5
119,10,1
120,2,2
121,2,12
122,10,0
123,7,9
124,4,9
125,7,10
126,2,2
127,2,9
128,10,9
129,4,1
130,10,4
131,9,4
132,9,10
133,5,1
134,2,1
135,2,3
136,10,6
137,2,9
138,9,10
139,10,1
140,10,10
141,4,10
142,2,1
143,10,0
144,4,10
145,1,11
146,10,10
147,9,1
148,9,3
149,2,1
150,2,1
151,9,10
152,2,1
153,7,8
154,3,1
155,7,1
156,7,1
157,1,8
158,10,9
159,12,1
160,9,1
161,2,6
162,12,1
163,2,1
164,2,10
165,4,1
166,12,4
167,9,1
168,2,2
169,2,1
170,10,5
171,10,1
172,2,1
173,6,1
174,10,1
175,2,9
176,3,3
177,2,10
178,2,1
179,7,1
180,7,12
181,4,1
182,2,1
183,9,1
184,10,1
185,12,1
186,4,1
187,4,1
188,10,1
189,12,5
190,12,1
191,2,3
192,2,1
193,2,1
194,10,8
195,4,1
196,2,1
197,2,1
198,12,8
199,10,9
200,5,10
201,10,1
202,4,1
203,12,3
204,12,1
205,11,1
206,7,7
207,12,9
208,9,1
209,0,5
210,2,5
211,9,1
212,4,1
213,9,9
214,2,10
215,9,5
216,2,4
217,2,12
218,10,1
219,2,1
220,7,9
221,4,10
222,4,3
223,10,1
224,5,1
225,10,9
226,10,1
227,10,1
228,7,1
229,9,5
230,2,8
231,10,1
232,7,3
233,2,1
234,10,1
235,2,9
236,10,3
237,12,9
238,12,9
239,2,12
240,5,10
241,4,4
242,2,9
243,2,12
244,10,1
245,4,6
246,0,9
247,10,10
248,2,10
249,12,9
250,2,1
251,10,10
252,9,3
253,1,10
254,2,1
255,9,1
256,10,3
257,10,8
258,10,5
259,10,3
260,10,11
261,5,5
262,9,5
263,0,3
264,10,7
265,2,12
266,2,5
267,2,9
268,4,8
269,10,4
270,10,6
271,7,5
272,8,4
273,2,2
274,9,5
275,2,11
276,2,5
277,4,4
278,9,0
279,10,5
280,4,7
281,0,12
282,2,3
283,12,7
284,10,3
285,10,7
286,10,3
287,2,7
288,10,3
289,2,12
290,2,5
291,10,10
292,9,7
293,2,1
294,10,5
295,10,5
296,9,3
297,2,7
298,2,7
299,4,8
300,10,5
301,2,7
