,cluster_id,cluster_tslearn
0,1,2
1,1,2
2,0,3
3,3,1
4,3,2
5,2,1
6,2,1
7,0,2
8,0,1
9,1,2
10,1,2
11,2,3
12,0,2
13,0,2
14,3,1
15,2,2
16,3,2
17,0,2
18,3,1
19,3,1
20,3,3
21,0,1
22,2,2
23,2,2
24,1,1
25,1,2
26,3,2
27,2,2
28,2,2
29,1,1
30,1,2
31,3,2
32,3,2
33,1,2
34,0,2
35,1,2
36,2,2
37,0,2
38,1,2
39,3,2
40,0,2
41,3,2
42,3,2
43,1,2
44,2,2
45,3,2
46,3,1
47,0,2
48,1,1
49,1,1
50,2,1
51,2,1
52,2,2
53,3,1
54,2,2
55,1,2
56,3,3
57,0,2
58,1,2
59,0,1
60,0,2
61,1,3
62,1,2
63,2,1
64,1,1
65,0,2
66,1,2
67,2,2
68,2,1
69,2,2
70,3,2
71,0,2
72,2,2
73,3,1
74,1,2
75,1,1
76,1,2
77,2,1
78,3,2
79,2,1
80,0,2
81,1,2
82,3,2
83,1,1
84,3,2
85,3,2
86,3,1
87,3,2
88,2,2
89,3,2
90,1,1
91,2,3
92,1,1
93,2,1
94,2,2
95,2,2
96,0,2
97,3,2
98,2,1
99,1,1
100,3,2
101,2,1
102,3,2
103,2,2
104,3,1
105,2,2
106,0,2
107,1,2
108,3,2
109,2,1
110,3,2
111,2,2
112,2,2
113,3,1
114,1,1
115,2,2
116,2,2
117,0,2
118,3,1
119,3,2
120,3,2
121,3,2
122,0,1
123,1,2
124,1,2
125,3,1
126,1,2
127,0,3
128,3,2
129,0,2
130,1,0
131,3,2
132,0,1
133,0,0
134,2,1
135,3,0
136,0,0
137,2,0
138,1,1
139,3,2
140,1,0
141,0,1
142,2,2
143,1,0
144,0,1
145,3,1
146,1,1
147,2,1
148,1,1
149,1,3
150,3,2
151,2,0
152,1,2
153,1,1
154,2,0
155,3,1
156,1,1
157,2,0
158,3,1
159,3,0
160,1,0
161,2,2
162,0,1
163,1,0
164,2,0
165,0,2
166,1,0
167,2,1
168,3,0
169,0,1
170,0,0
171,1,1
172,1,0
173,3,0
174,2,0
175,0,1
176,1,0
177,0,0
178,3,1
179,1,2
180,1,1
181,3,1
182,1,0
183,2,0
184,2,1
185,1,1
186,0,1
187,3,0
188,0,1
189,1,0
190,3,1
191,1,1
192,0,1
193,3,2
194,1,1
195,2,2
196,3,3
197,1,2
198,3,0
199,0,2
200,2,0
201,2,0
202,3,1
203,2,0
204,1,1
205,2,1
206,0,0
207,1,0
208,1,2
209,0,1
210,0,1
211,0,1
212,3,0
213,3,0
214,1,0
215,0,1
216,0,0
217,0,2
218,1,0
219,2,1
220,3,1
221,2,2
222,3,1
223,1,2
224,3,0
225,3,1
226,3,1
227,1,1
228,0,1
229,1,0
230,2,0
231,0,2
232,0,0
233,3,2
234,0,1
235,0,2
236,2,1
237,2,2
238,2,2
239,3,0
240,2,0
241,2,0
242,2,1
243,2,2
244,3,2
245,3,0
246,3,1
247,0,1
248,1,1
249,2,0
250,3,0
251,2,0
252,0,2
253,0,2
254,0,1
255,2,1
256,0,0
257,1,1
258,0,1
259,1,2
260,2,2
261,1,2
262,3,1
263,1,2
264,2,2
265,1,2
266,0,1
267,1,1
268,0,1
269,1,1
270,0,2
271,0,2
272,3,2
273,0,1
274,0,2
275,3,0
276,2,1
277,0,2
278,3,2
279,3,0
280,1,1
281,0,2
282,0,2
283,1,2
284,3,2
285,0,2
286,3,2
287,3,2
288,0,3
289,0,2
290,1,2
291,3,2
292,2,2
293,3,1
294,1,2
295,1,2
296,0,1
297,2,1
298,1,3
299,1,2
300,0,2
301,0,2
302,2,2
303,0,2
304,3,1
305,1,2
306,1,2
307,3,3
308,3,2
309,2,2
310,0,2
311,0,1
312,1,2
313,3,0
314,0,2
315,1,0
316,2,2
317,1,2
318,1,1
319,2,2
320,1,0
321,1,2
322,1,1
323,2,1
324,0,2
325,0,2
326,2,2
327,2,1
328,2,2
329,2,2
330,3,2
331,0,2
332,1,3
333,0,2
334,1,1
335,3,2
336,0,1
337,0,1
338,1,1
339,2,1
340,0,0
341,1,2
342,1,2
343,0,1
344,1,2
345,0,1
346,1,2
347,3,1
348,1,2
349,0,2
350,2,2
351,3,2
352,1,1
353,0,2
354,2,2
355,3,2
356,2,3
357,0,2
358,2,1
359,1,0
360,1,0
361,0,2
362,0,2
363,0,2
364,1,2
365,3,2
366,2,1
367,3,2
368,3,2
369,2,1
370,2,0
371,0,0
372,0,2
373,1,2
374,0,2
375,3,2
376,2,1
377,3,1
378,3,2
379,0,2
380,2,2
381,1,2
382,3,1
383,1,2
384,3,2
385,3,0
386,0,1
387,2,1
388,2,1
389,0,1
390,2,1
391,0,1
392,0,1
393,0,1
394,3,1
395,3,1
396,2,0
397,1,1
398,1,2
399,1,0
400,0,1
401,2,2
402,3,2
403,1,1
404,2,1
405,3,2
406,0,2
407,1,2
408,2,1
409,2,2
410,0,1
411,2,2
412,1,1
413,0,1
414,0,2
415,3,2
416,1,1
417,0,2
418,3,2
419,2,2
420,2,1
421,3,1
422,3,1
423,3,1
424,0,2
425,2,1
426,3,2
427,0,2
428,3,2
429,3,1
430,0,2
431,2,1
432,2,1
433,2,1
434,3,1
435,0,2
436,2,1
437,2,1
438,1,2
439,3,2
440,2,1
441,0,2
442,3,2
443,1,2
444,1,1
445,0,2
446,3,2
447,1,1
448,1,2
449,0,2
450,3,2
451,3,1
452,0,0
453,3,1
454,0,2
455,1,1
456,3,1
457,0,1
458,1,2
459,0,2
460,2,2
461,2,1
462,3,2
463,3,2
464,2,2
465,3,1
466,3,2
467,0,2
468,1,2
469,2,1
470,2,1
471,3,2
472,0,1
473,1,2
474,1,1
475,1,2
476,2,1
477,2,1
478,0,1
479,0,2
480,3,2
481,2,2
482,0,2
483,0,2
484,3,1
485,3,2
486,1,1
487,2,2
488,1,1
489,2,0
490,1,1
491,0,2
492,3,2
493,2,1
494,0,2
495,1,1
496,1,2
497,1,0
498,1,2
499,3,2
500,1,2
501,1,2
502,2,2
503,0,2
504,2,1
505,3,1
506,3,2
507,1,1
508,3,1
509,0,2
510,0,1
511,1,1
512,1,2
513,1,2
514,3,2
515,1,2
516,1,2
517,1,2
518,3,2
519,1,2
520,3,2
521,3,2
522,2,2
523,0,2
524,3,2
525,2,2
526,0,2
527,0,2
528,0,2
529,0,2
530,1,2
531,0,2
532,3,2
533,2,2
534,1,2
535,2,2
536,3,2
537,3,2
538,3,2
539,0,2
540,1,2
541,0,2
542,3,2
543,0,2
544,1,2
545,3,2
546,2,2
547,3,2
548,3,2
549,1,2
550,2,2
551,0,2
552,3,2
553,0,3
554,2,2
555,0,2
556,2,2
557,3,2
558,1,2
559,0,2
560,2,2
561,2,2
562,0,2
563,2,2
564,3,2
565,3,2
566,0,2
567,3,2
568,3,2
569,1,2
570,0,2
571,3,2
572,1,2
573,3,2
574,0,2
575,0,2
576,3,2
577,2,2
578,2,2
579,3,2
580,0,2
581,3,2
582,1,2
583,0,2
584,2,2
585,2,2
586,1,2
587,1,2
588,0,2
589,3,2
590,3,2
591,1,2
592,2,2
593,3,2
594,0,2
595,3,2
596,2,2
597,1,2
598,0,2
599,1,2
600,1,2
601,3,2
602,1,2
603,1,2
604,1,2
605,0,2
606,3,2
607,2,2
608,3,2
609,2,2
610,2,2
611,3,2
612,0,2
613,0,2
614,3,2
615,0,2
616,3,2
617,2,2
618,3,2
619,2,2
620,1,2
621,2,2
622,3,2
623,2,2
624,3,2
625,0,2
626,0,2
627,3,2
628,2,2
629,0,2
630,3,2
631,0,2
632,3,2
633,1,2
634,2,2
635,2,2
636,1,2
637,0,2
638,1,2
639,2,2
640,0,3
641,3,3
642,0,0
643,1,0
644,3,0
645,3,3
646,3,1
647,1,1
648,2,0
649,3,1
650,0,0
651,1,0
652,0,1
653,3,1
654,1,1
655,3,1
