,cluster_id,cluster_thp
0,0,2
1,0,2
2,0,0
3,0,1
4,0,0
5,0,0
6,0,0
7,0,2
8,0,2
9,0,1
10,0,2
11,0,2
12,0,2
13,0,0
14,0,2
15,0,2
16,0,2
17,0,0
18,0,2
19,0,0
20,0,1
21,0,1
22,0,0
23,0,2
24,0,2
25,0,1
26,0,2
27,0,0
28,0,2
29,0,0
30,0,2
31,0,2
32,0,1
33,0,2
34,0,1
35,0,1
36,0,1
37,0,0
38,0,1
39,0,0
40,0,1
41,0,1
42,0,0
43,0,2
44,0,2
45,0,2
46,0,1
47,0,1
48,0,1
49,0,1
50,0,1
51,0,1
52,0,1
53,0,0
54,0,0
55,0,0
56,0,1
57,0,0
58,0,1
59,0,0
60,0,0
61,0,2
62,0,1
63,0,1
64,0,1
65,0,0
66,0,1
67,0,1
68,0,1
69,0,2
70,0,1
71,0,1
72,0,2
73,0,1
74,0,1
75,0,2
76,0,0
77,0,0
78,0,1
79,0,0
80,0,1
81,0,1
82,0,2
83,0,1
84,0,2
85,0,2
86,0,2
87,0,0
88,0,2
89,0,2
90,0,2
91,0,1
92,0,1
93,0,1
94,0,0
95,0,2
96,0,1
97,0,0
98,0,2
99,0,2
100,0,1
101,0,0
102,0,1
103,0,1
104,0,1
105,0,2
106,0,1
107,0,0
108,0,0
109,0,2
110,0,2
111,0,1
112,0,1
113,0,2
114,0,0
115,0,2
116,0,2
117,0,1
118,0,0
119,0,0
120,0,2
121,0,1
122,0,2
123,0,1
124,0,0
125,0,2
126,0,2
127,0,2
128,0,2
129,0,0
130,0,1
131,0,0
132,0,1
133,0,2
134,0,2
135,0,0
136,0,1
137,0,1
138,0,1
139,0,1
140,0,1
141,0,0
142,0,1
143,0,0
144,0,2
145,0,1
146,0,2
147,0,1
148,0,2
149,0,1
150,0,2
151,0,0
152,0,1
153,0,0
154,0,1
155,0,2
156,0,2
157,0,1
158,0,0
159,0,1
160,0,0
161,0,1
162,0,1
163,0,0
164,0,2
165,0,2
166,0,1
167,0,0
168,0,0
169,0,1
170,0,0
171,0,2
172,0,1
173,0,0
174,0,0
175,0,0
176,0,2
177,0,0
178,0,2
179,0,2
180,0,1
181,0,1
182,0,1
183,0,0
184,0,1
185,0,0
186,0,1
187,0,0
188,0,0
189,0,2
190,0,1
191,0,1
192,0,0
193,0,0
194,0,0
195,0,0
196,0,1
197,0,0
198,0,0
199,0,1
200,0,1
201,0,1
202,0,2
203,0,1
204,0,0
205,0,2
206,0,0
207,0,0
208,0,0
209,0,1
210,0,1
211,0,2
212,0,0
213,0,1
214,0,0
215,0,0
216,0,0
217,0,2
218,0,1
219,0,2
220,0,1
221,0,0
222,0,1
223,0,2
224,0,2
225,0,1
226,0,2
227,0,2
228,0,0
229,0,0
230,0,0
231,0,0
232,0,0
233,0,2
234,0,0
235,0,2
236,0,2
237,0,0
238,0,2
239,0,1
240,0,0
241,0,2
242,0,0
243,0,2
244,0,0
245,0,1
246,0,2
247,0,2
248,0,2
249,0,1
250,0,1
251,0,0
252,0,2
253,0,0
254,0,0
255,0,0
256,0,0
257,0,1
258,0,2
259,0,2
260,0,0
261,0,2
262,0,1
263,0,2
264,0,2
265,0,1
266,0,2
267,0,1
268,0,1
269,0,2
270,0,0
271,0,1
272,0,1
273,0,0
274,0,0
275,0,1
276,0,0
277,0,1
278,0,1
