,Unnamed: 0,Unnamed: 0.1,cluster_id,time,seqlength,coh_cluster,kmeans_clusters,kmeans_time,gmm_clusters,gmm_time,k_shape_clusters,k_means_softdtw_clusters
0,0,0,0,32.68585,1000,2,3,297.98375,3,293.599,3,1
1,1,1,0,32.68585,689,2,3,297.98375,0,293.599,3,1
2,2,2,0,32.68585,1000,4,2,297.98375,3,293.599,2,3
3,3,3,0,32.68585,1000,2,2,297.98375,3,293.599,3,1
4,4,4,0,32.68585,1000,2,3,297.98375,3,293.599,3,3
5,5,5,0,32.68585,682,4,2,297.98375,3,293.599,2,3
6,6,6,0,32.68585,796,2,3,297.98375,0,293.599,3,1
7,7,7,0,32.68585,1000,2,3,297.98375,0,293.599,3,1
8,8,8,0,32.68585,1000,2,3,297.98375,3,293.599,3,1
9,9,9,0,32.68585,461,4,2,297.98375,3,293.599,3,3
10,10,10,0,32.68585,1000,2,2,297.98375,0,293.599,3,3
11,11,11,0,32.68585,779,2,3,297.98375,3,293.599,3,3
12,12,12,0,32.68585,942,2,3,297.98375,0,293.599,3,1
13,13,13,0,32.68585,520,4,2,297.98375,3,293.599,3,1
14,14,14,0,32.68585,990,4,2,297.98375,3,293.599,3,3
15,15,15,0,32.68585,1000,2,3,297.98375,3,293.599,3,1
16,16,16,0,32.68585,463,4,2,297.98375,3,293.599,3,3
17,17,17,0,32.68585,791,4,2,297.98375,3,293.599,2,3
18,18,18,0,32.68585,867,4,2,297.98375,3,293.599,3,3
19,19,19,0,32.68585,446,2,3,297.98375,0,293.599,3,1
20,20,20,0,32.68585,865,2,2,297.98375,0,293.599,3,3
21,21,21,0,32.68585,1000,2,3,297.98375,3,293.599,3,1
22,22,22,0,32.68585,954,4,2,297.98375,0,293.599,3,1
23,23,23,0,32.68585,1000,4,2,297.98375,3,293.599,3,3
24,24,24,0,32.68585,669,4,3,297.98375,3,293.599,3,1
25,25,25,0,32.68585,442,2,3,297.98375,3,293.599,3,1
26,26,26,0,32.68585,878,2,3,297.98375,0,293.599,3,1
27,27,27,0,32.68585,1000,4,2,297.98375,3,293.599,3,3
28,28,28,0,32.68585,839,4,2,297.98375,0,293.599,3,1
29,29,29,0,32.68585,1000,2,3,297.98375,0,293.599,3,1
30,30,30,0,32.68585,1000,2,2,297.98375,0,293.599,3,3
31,31,31,0,32.68585,1000,4,2,297.98375,0,293.599,3,1
32,32,32,0,32.68585,1000,2,2,297.98375,3,293.599,3,3
33,33,33,0,32.68585,947,2,3,297.98375,3,293.599,3,1
34,34,34,0,32.68585,1000,4,2,297.98375,3,293.599,3,3
35,35,35,0,32.68585,887,2,2,297.98375,3,293.599,3,3
36,36,36,0,32.68585,1000,2,3,297.98375,3,293.599,3,1
37,37,37,0,32.68585,1000,2,3,297.98375,3,293.599,3,1
38,38,38,0,32.68585,605,2,3,297.98375,3,293.599,2,1
