,epoch,times,negative ll,purity,cluster_partition
0,0,-154827.89512000047,185840.484375,0.4775,0.0
1,1,-81075.07468000054,147533.5625,0.5825,0.0
2,2,-103202.70677999943,156237.53125,0.8506250000000001,0.0
3,3,-126077.59431999992,162721.78125,0.9543750000000001,0.0
4,4,-147684.32154000038,164942.578125,0.9724999999999999,0.0
5,5,-170509.34204000048,165578.171875,0.96875,0.0
6,6,-193444.49873999925,165879.71875,0.9650000000000002,0.0
7,7,-193401.13171999808,166106.875,0.963125,0.0
8,8,-193265.22174000042,166301.03125,0.9631249999999999,0.0
9,9,-192161.43213999923,166489.3125,0.964375,0.0
