,cluster_id,seqlength,zhu_cluster
0,0,45,3.0
1,0,51,8.0
2,0,48,5.0
3,0,43,3.0
4,0,43,8.0
5,0,38,3.0
6,0,52,8.0
7,0,40,8.0
8,0,49,5.0
9,0,37,3.0
10,0,50,8.0
11,0,60,5.0
12,0,41,3.0
13,0,52,8.0
14,0,43,3.0
15,0,52,8.0
16,0,31,3.0
17,0,32,5.0
18,0,44,5.0
19,0,31,3.0
20,0,43,0.0
21,0,47,3.0
22,0,43,3.0
23,0,39,5.0
24,0,44,3.0
25,0,47,8.0
26,0,34,5.0
27,0,45,5.0
28,0,46,5.0
29,0,41,5.0
30,0,44,5.0
31,0,42,5.0
32,0,47,8.0
33,0,37,3.0
34,0,44,3.0
35,0,39,5.0
36,0,52,5.0
37,0,46,5.0
38,0,37,3.0
39,0,48,5.0
40,0,32,3.0
41,0,30,3.0
42,0,34,3.0
43,0,50,8.0
44,0,52,8.0
45,0,24,5.0
46,0,43,3.0
47,0,44,3.0
48,0,40,3.0
49,0,43,8.0
50,0,44,8.0
51,0,50,8.0
52,0,46,5.0
53,0,44,5.0
54,0,44,5.0
55,0,39,3.0
56,0,41,8.0
57,0,47,8.0
58,0,48,8.0
59,0,39,3.0
60,0,41,3.0
61,0,46,5.0
62,0,38,5.0
63,0,37,3.0
64,0,70,8.0
65,0,46,5.0
66,0,41,3.0
67,0,45,5.0
68,0,44,0.0
69,0,45,5.0
70,0,44,8.0
71,0,47,3.0
72,0,42,8.0
73,0,30,3.0
74,0,43,5.0
75,0,46,8.0
76,0,47,3.0
77,0,40,5.0
78,0,51,8.0
79,0,45,8.0
80,0,49,8.0
81,0,37,5.0
82,0,38,3.0
83,0,37,5.0
84,0,41,3.0
85,0,39,5.0
86,0,42,3.0
87,0,30,3.0
88,0,33,5.0
89,0,37,3.0
90,0,34,5.0
91,0,50,8.0
92,0,36,3.0
93,0,45,8.0
94,0,50,5.0
95,0,43,8.0
96,0,44,5.0
97,0,52,3.0
98,0,41,3.0
99,0,33,3.0
100,0,37,3.0
101,0,38,5.0
102,0,40,8.0
103,0,44,5.0
104,0,46,8.0
105,0,32,3.0
106,0,36,5.0
107,0,43,3.0
