,cluster_id,seqlength,zhu_cluster
0,0,64,1.0
1,0,62,1.0
2,0,68,1.0
3,0,52,1.0
4,0,67,5.0
5,0,71,1.0
6,0,67,1.0
7,0,56,5.0
8,0,59,5.0
9,0,54,3.0
10,0,63,5.0
11,0,60,1.0
12,0,61,1.0
13,0,81,5.0
14,0,57,1.0
15,0,56,5.0
16,0,55,1.0
17,0,73,5.0
18,0,62,5.0
19,0,79,5.0
20,0,49,5.0
21,0,50,5.0
22,0,77,5.0
23,0,60,5.0
24,0,61,1.0
25,0,51,1.0
26,0,56,1.0
27,0,67,5.0
28,0,58,1.0
29,0,72,5.0
30,0,60,1.0
31,0,57,5.0
32,0,64,5.0
33,0,70,1.0
34,0,64,5.0
35,0,63,1.0
36,0,64,1.0
37,0,60,5.0
38,0,62,1.0
39,0,56,1.0
40,0,66,5.0
41,0,64,1.0
42,0,59,1.0
43,0,68,1.0
44,0,70,5.0
45,0,69,5.0
46,0,66,1.0
47,0,65,5.0
48,0,63,5.0
49,0,66,5.0
50,0,63,1.0
51,0,65,5.0
52,0,65,5.0
53,0,56,1.0
54,0,56,5.0
55,0,53,1.0
56,0,61,5.0
57,0,56,5.0
58,0,64,5.0
59,0,53,5.0
60,0,55,5.0
61,0,73,1.0
62,0,66,1.0
63,0,62,1.0
64,0,60,1.0
65,0,53,5.0
66,0,59,1.0
67,0,63,5.0
68,0,64,5.0
69,0,78,1.0
70,0,64,1.0
71,0,62,1.0
72,0,66,5.0
73,0,63,5.0
74,0,61,1.0
75,0,75,1.0
76,0,57,1.0
77,0,54,5.0
78,0,63,1.0
79,0,52,1.0
80,0,61,1.0
81,0,63,1.0
82,0,69,5.0
83,0,65,5.0
84,0,73,5.0
85,0,70,1.0
86,0,69,1.0
87,0,57,5.0
88,0,67,1.0
89,0,74,1.0
90,0,68,1.0
91,0,61,1.0
92,0,63,5.0
93,0,65,1.0
94,0,56,1.0
95,0,66,1.0
96,0,49,5.0
97,0,75,5.0
98,0,63,1.0
99,0,62,1.0
100,0,58,5.0
101,0,67,5.0
102,0,59,1.0
103,0,54,1.0
104,0,59,1.0
105,0,65,5.0
106,0,46,5.0
107,0,69,5.0
108,0,82,5.0
109,0,64,5.0
110,0,64,1.0
111,0,57,1.0
112,0,58,5.0
113,0,66,1.0
114,0,69,5.0
115,0,65,1.0
116,0,65,1.0
117,0,47,1.0
118,0,68,5.0
119,0,72,5.0
120,0,62,5.0
121,0,57,1.0
122,0,66,1.0
123,0,58,5.0
124,0,71,5.0
125,0,62,5.0
126,0,62,3.0
127,0,65,5.0
128,0,69,5.0
