,cluster_id,cluster_thp
0,0,1
1,0,1
2,0,1
3,0,1
4,0,1
5,0,0
6,0,0
7,0,0
8,0,0
9,0,1
10,0,1
11,0,1
12,0,0
13,0,1
14,0,1
15,0,1
16,0,1
17,0,0
18,0,1
19,0,0
20,0,1
21,0,1
22,0,0
23,0,1
24,0,0
25,0,1
26,0,0
27,0,1
28,0,1
29,0,0
30,0,0
31,0,0
32,0,1
33,0,0
34,0,0
35,0,0
36,0,0
37,0,0
38,0,0
39,0,1
40,0,0
41,0,0
42,0,0
43,0,0
44,0,0
45,0,1
46,0,1
47,0,1
48,0,1
49,0,1
50,0,1
51,0,0
52,0,1
53,0,0
54,0,1
55,0,0
56,0,1
57,0,1
58,0,0
59,0,0
60,0,0
61,0,0
62,0,1
63,0,0
64,0,0
65,0,0
66,0,0
67,0,0
68,0,0
69,0,1
70,0,1
71,0,0
72,0,0
73,0,1
74,0,0
75,0,1
76,0,1
77,0,1
78,0,1
79,0,0
80,0,1
81,0,0
82,0,0
83,0,1
84,0,1
85,0,0
86,0,1
87,0,1
88,0,0
89,0,0
90,0,0
91,0,0
92,0,1
93,0,0
94,0,1
95,0,1
96,0,1
97,0,0
98,0,0
99,0,1
100,0,0
101,0,0
102,0,1
103,0,0
104,0,0
105,0,0
106,0,1
107,0,0
108,0,0
109,0,0
110,0,0
111,0,0
112,0,1
113,0,1
114,0,0
115,0,0
116,0,0
117,0,0
118,0,1
119,0,0
120,0,1
121,0,1
122,0,1
123,0,0
124,0,0
125,0,1
126,0,0
127,0,0
128,0,1
129,0,1
130,0,1
131,0,1
132,0,0
133,0,0
134,0,1
135,0,1
136,0,1
137,0,1
138,0,0
139,0,1
140,0,1
141,0,0
142,0,1
143,0,1
144,0,1
145,0,1
146,0,0
147,0,0
148,0,0
149,0,1
150,0,0
151,0,1
152,0,1
153,0,0
154,0,1
155,0,1
156,0,1
157,0,0
158,0,0
159,0,1
160,0,1
161,0,0
162,0,1
163,0,0
164,0,0
165,0,0
166,0,1
167,0,1
168,0,1
169,0,1
170,0,1
171,0,1
172,0,0
173,0,1
174,0,1
175,0,0
176,0,1
177,0,1
178,0,1
179,0,1
180,0,0
181,0,1
182,0,1
183,0,1
184,0,1
185,0,1
186,0,1
187,0,1
188,0,1
189,0,1
190,0,0
191,0,1
192,0,1
193,0,1
194,0,0
195,0,0
196,0,1
197,0,1
198,0,1
199,0,0
200,0,0
201,0,1
202,0,1
203,0,1
204,0,1
205,0,1
206,0,1
207,0,0
208,0,0
209,0,0
210,0,1
211,0,1
212,0,1
213,0,0
214,0,1
215,0,1
216,0,1
217,0,1
218,0,0
219,0,1
220,0,0
221,0,1
222,0,0
223,0,1
224,0,1
225,0,1
226,0,0
227,0,1
228,0,1
229,0,1
230,0,1
231,0,1
232,0,0
233,0,1
234,0,1
235,0,1
236,0,1
237,0,1
238,0,1
239,0,1
240,0,1
241,0,1
242,0,1
243,0,1
244,0,1
245,0,1
246,0,0
247,0,1
248,0,0
249,0,1
250,0,1
251,0,0
252,0,1
253,0,1
254,0,1
255,0,1
256,0,0
257,0,1
258,0,1
259,0,1
260,0,1
261,0,1
262,0,1
263,0,1
264,0,1
265,0,0
266,0,0
267,0,1
268,0,0
269,0,1
270,0,1
271,0,1
272,0,0
273,0,1
274,0,1
275,0,1
276,0,1
277,0,1
278,0,1
279,0,1
280,0,1
281,0,1
282,0,1
283,0,0
284,0,1
285,0,1
286,0,1
287,0,1
288,0,0
289,0,1
290,0,1
291,0,1
292,0,1
293,0,0
294,0,0
295,0,1
296,0,1
297,0,0
298,0,0
299,0,0
300,0,1
301,0,1
302,0,1
303,0,0
304,0,1
305,0,1
306,0,1
307,0,1
308,0,0
309,0,1
310,0,1
311,0,1
312,0,0
313,0,1
314,0,0
315,0,0
316,0,0
317,0,1
318,0,0
319,0,1
320,0,1
321,0,0
322,0,0
323,0,0
324,0,1
325,0,1
326,0,1
327,0,0
328,0,0
329,0,1
330,0,1
331,0,0
332,0,1
333,0,0
334,0,0
335,0,0
336,0,0
337,0,0
338,0,0
339,0,1
340,0,1
341,0,0
342,0,0
343,0,1
344,0,1
345,0,0
346,0,0
347,0,0
348,0,0
349,0,1
350,0,0
351,0,0
352,0,1
353,0,0
354,0,1
355,0,1
356,0,0
357,0,0
358,0,0
359,0,0
360,0,1
361,0,0
362,0,0
363,0,0
364,0,0
365,0,0
366,0,0
367,0,0
368,0,0
369,0,0
370,0,0
371,0,0
372,0,0
373,0,0
374,0,0
375,0,0
376,0,0
377,0,0
378,0,0
379,0,0
380,0,0
381,0,0
382,0,1
383,0,0
384,0,0
385,0,0
386,0,0
387,0,0
388,0,0
389,0,1
390,0,0
391,0,0
392,0,1
393,0,1
394,0,1
395,0,1
396,0,1
397,0,0
398,0,0
399,0,0
400,1,1
401,1,1
402,1,1
403,1,0
404,1,1
405,1,1
406,1,1
407,1,0
408,1,0
409,1,1
410,1,1
411,1,1
412,1,1
413,1,1
414,1,0
415,1,1
416,1,0
