,cluster_id,cluster_cohortney
0,0,1
1,0,1
2,0,1
3,0,1
4,0,4
5,0,1
6,0,1
7,0,2
8,0,3
9,0,1
10,0,0
11,0,4
12,0,1
13,0,4
14,0,1
15,0,1
16,0,1
17,0,4
18,0,1
19,0,1
20,0,4
21,0,4
22,0,4
23,0,1
24,0,1
25,0,4
26,0,1
27,0,4
28,0,1
29,0,1
30,0,3
31,0,4
32,0,0
33,0,1
34,0,2
35,0,4
36,0,1
37,0,1
38,0,4
39,0,1
40,0,1
41,0,4
42,0,4
43,0,4
44,0,4
45,0,1
46,0,0
47,0,1
48,0,1
49,0,1
50,0,1
51,0,1
52,0,4
53,0,4
54,0,4
55,0,1
56,0,4
57,0,1
58,0,4
59,0,0
60,0,0
61,0,4
62,0,1
63,0,0
64,0,4
65,0,1
66,0,1
67,0,1
68,0,1
69,0,3
70,0,0
71,0,4
72,0,4
73,0,0
74,0,1
75,0,1
76,0,0
77,0,1
78,0,4
79,0,4
80,0,1
81,0,1
82,0,0
83,0,1
84,0,0
85,0,1
86,0,1
87,0,0
88,0,1
89,0,1
90,0,0
91,0,4
92,0,1
93,0,1
94,0,1
95,0,2
96,0,1
97,0,1
98,0,1
99,0,4
100,0,1
101,0,1
102,0,0
103,0,1
104,0,4
105,0,1
106,0,1
107,0,1
108,0,2
109,0,0
110,0,1
111,0,1
112,0,0
113,0,1
114,0,4
115,0,1
116,0,1
117,0,4
118,0,1
119,0,1
120,0,1
121,0,4
122,0,0
123,0,4
124,0,1
125,0,4
126,0,1
127,0,2
128,0,3
129,0,0
130,0,1
131,0,4
132,0,1
133,0,4
134,0,3
135,0,1
136,0,4
137,0,1
138,0,1
139,0,0
140,0,1
141,0,4
142,0,1
143,0,1
144,0,1
145,0,1
146,0,1
147,0,1
148,0,1
149,0,1
150,0,1
151,0,4
152,0,4
153,0,1
154,0,0
155,0,4
156,0,2
157,0,4
158,0,1
159,0,1
160,0,1
161,0,4
162,0,1
163,0,3
164,0,3
165,0,2
166,0,1
167,0,0
168,0,1
169,0,0
170,0,0
171,0,0
172,0,1
173,0,4
174,0,1
175,0,1
176,0,0
177,0,3
178,0,2
179,0,1
180,0,4
181,0,1
182,0,1
183,0,2
184,0,1
185,0,1
186,0,1
187,0,1
188,0,0
189,0,4
190,0,3
191,0,1
192,0,3
193,0,1
194,0,4
195,0,1
196,0,0
197,0,1
198,0,1
199,0,2
200,0,1
201,0,1
202,0,1
203,0,1
204,0,1
205,0,1
206,0,1
207,0,4
208,0,3
209,0,3
210,0,1
211,0,1
212,0,3
213,0,1
214,0,2
215,0,1
216,0,1
217,0,3
218,0,1
219,0,1
220,0,1
221,0,0
222,0,2
223,0,4
224,0,1
225,0,1
226,0,2
227,0,1
228,0,1
229,0,4
230,0,1
231,0,1
232,0,4
233,0,1
234,0,1
235,0,1
236,0,3
237,0,3
238,0,4
239,0,2
240,0,1
241,0,1
242,0,1
243,0,4
244,0,3
245,0,1
246,0,0
247,0,1
248,0,3
249,0,4
250,0,4
251,0,3
252,0,1
253,0,3
254,0,0
255,0,1
256,0,3
257,0,3
258,0,3
259,0,4
260,0,4
261,0,2
262,0,0
263,0,3
264,0,2
265,0,1
266,0,3
267,0,3
268,0,3
269,0,2
270,0,1
271,0,3
272,0,2
273,0,2
274,0,3
275,0,4
276,0,3
277,0,3
278,0,2
279,0,3
280,0,2
281,0,3
282,0,3
283,0,3
284,0,1
285,0,3
286,0,3
287,0,3
288,0,3
289,0,4
290,0,3
291,0,2
292,0,3
293,0,3
294,0,2
295,0,3
296,0,3
297,0,3
298,0,2
299,0,3
300,0,3
301,0,3
302,0,3
303,0,3
304,0,3
305,0,3
306,0,2
307,0,3
308,0,3
309,0,1
310,0,2
311,0,2
312,0,4
313,0,3
314,0,3
315,0,3
316,0,2
317,0,1
318,0,2
319,0,3
320,0,0
321,0,3
322,0,3
323,0,2
324,0,3
325,0,3
326,0,3
327,0,3
328,0,3
329,0,3
330,0,1
331,0,3
332,0,1
333,0,3
334,0,3
335,0,3
336,0,3
337,0,3
338,0,3
339,0,3
340,0,3
341,0,3
342,0,0
343,0,3
344,0,3
345,0,2
346,0,2
347,0,3
348,0,3
349,0,3
350,0,3
351,0,3
352,0,1
353,0,3
354,0,3
355,0,3
356,0,3
357,0,3
358,0,3
359,0,3
360,0,3
361,0,1
362,0,3
363,0,3
364,0,0
365,0,2
366,0,3
367,0,2
368,0,3
369,0,3
370,0,2
371,0,3
372,0,3
373,0,3
374,0,3
375,0,3
376,0,3
377,0,3
378,0,3
379,0,3
380,0,0
381,0,3
382,0,2
383,0,3
384,0,3
385,0,3
386,0,2
387,0,3
388,0,3
389,0,3
390,0,2
391,0,3
392,0,3
393,0,3
394,0,3
395,0,3
396,0,2
397,0,2
398,0,3
399,0,3
400,1,4
401,1,4
402,1,0
403,1,2
404,1,1
405,1,2
406,1,2
407,1,3
408,1,2
409,1,4
410,1,2
411,1,2
412,1,4
413,1,3
414,1,3
415,1,2
