,cluster_id,time,seqlength,coh_cluster
0,0,12.45007,50,1
1,0,12.45007,50,1
2,0,12.45007,50,1
3,0,12.45007,50,1
4,0,12.45007,50,1
5,0,12.45007,50,1
6,0,12.45007,50,1
7,0,12.45007,50,1
8,0,12.45007,50,1
9,0,12.45007,50,1
10,0,12.45007,50,1
11,0,12.45007,50,1
12,0,12.45007,50,1
13,0,12.45007,50,1
14,0,12.45007,50,1
15,0,12.45007,50,1
16,0,12.45007,50,1
17,0,12.45007,50,1
18,0,12.45007,50,1
19,0,12.45007,50,1
20,0,12.45007,50,1
21,0,12.45007,50,1
22,0,12.45007,50,1
23,0,12.45007,50,1
24,0,12.45007,50,1
25,0,12.45007,50,1
26,0,12.45007,50,1
27,0,12.45007,50,1
28,0,12.45007,50,1
29,0,12.45007,50,1
30,0,12.45007,50,1
31,0,12.45007,50,1
32,0,12.45007,50,1
33,0,12.45007,50,1
34,0,12.45007,50,1
35,0,12.45007,50,1
36,0,12.45007,50,1
37,0,12.45007,50,1
38,0,12.45007,50,1
39,0,12.45007,50,1
40,0,12.45007,50,1
41,0,12.45007,50,1
42,0,12.45007,50,1
43,0,12.45007,50,1
44,0,12.45007,50,1
45,0,12.45007,50,1
46,0,12.45007,50,1
47,0,12.45007,50,1
48,0,12.45007,50,1
49,0,12.45007,50,1
50,0,12.45007,50,1
51,0,12.45007,50,1
52,0,12.45007,50,1
53,0,12.45007,50,1
54,0,12.45007,50,1
55,0,12.45007,50,1
56,0,12.45007,50,1
57,0,12.45007,50,1
58,0,12.45007,50,1
59,0,12.45007,50,1
60,0,12.45007,50,1
61,0,12.45007,50,1
62,0,12.45007,50,1
63,0,12.45007,50,1
64,0,12.45007,50,1
65,0,12.45007,50,1
66,0,12.45007,50,1
67,0,12.45007,50,1
68,0,12.45007,50,1
69,0,12.45007,50,1
70,0,12.45007,50,1
71,0,12.45007,50,1
72,0,12.45007,50,1
73,0,12.45007,50,1
74,0,12.45007,50,1
75,0,12.45007,50,1
76,0,12.45007,50,1
77,0,12.45007,50,1
78,0,12.45007,50,1
79,0,12.45007,50,1
80,0,12.45007,50,1
81,0,12.45007,50,1
82,0,12.45007,50,1
83,0,12.45007,50,1
84,0,12.45007,50,1
85,0,12.45007,50,1
86,0,12.45007,50,1
87,0,12.45007,50,1
88,0,12.45007,50,1
89,0,12.45007,50,1
90,0,12.45007,50,1
91,0,12.45007,50,1
92,0,12.45007,50,1
93,0,12.45007,50,1
94,0,12.45007,50,1
95,0,12.45007,50,1
96,0,12.45007,50,1
97,0,12.45007,50,1
98,0,12.45007,50,1
99,0,12.45007,50,1
100,0,12.45007,50,1
101,0,12.45007,50,1
102,0,12.45007,50,1
103,0,12.45007,50,1
104,0,12.45007,50,1
105,0,12.45007,50,1
106,0,12.45007,50,1
107,0,12.45007,50,1
108,0,12.45007,50,1
109,0,12.45007,50,1
110,0,12.45007,50,1
111,0,12.45007,50,1
112,0,12.45007,50,1
113,0,12.45007,50,1
114,0,12.45007,50,1
115,0,12.45007,50,1
116,0,12.45007,50,1
117,0,12.45007,50,1
118,0,12.45007,50,1
119,0,12.45007,50,1
120,0,12.45007,50,1
121,0,12.45007,50,1
122,0,12.45007,50,1
123,0,12.45007,50,1
124,0,12.45007,50,1
125,0,12.45007,50,1
126,0,12.45007,50,1
127,0,12.45007,50,1
128,0,12.45007,50,1
129,0,12.45007,50,1
130,0,12.45007,50,1
131,0,12.45007,50,1
132,0,12.45007,50,1
133,0,12.45007,50,1
134,0,12.45007,50,1
135,0,12.45007,50,1
136,0,12.45007,50,1
137,0,12.45007,50,1
138,0,12.45007,50,1
139,0,12.45007,50,1
140,0,12.45007,50,1
141,0,12.45007,50,1
142,0,12.45007,50,1
143,0,12.45007,50,1
144,0,12.45007,50,1
145,0,12.45007,50,1
146,0,12.45007,50,1
147,0,12.45007,50,1
148,0,12.45007,50,1
149,0,12.45007,50,1
150,0,12.45007,50,1
151,0,12.45007,50,1
152,0,12.45007,50,1
153,0,12.45007,50,1
154,0,12.45007,50,1
155,0,12.45007,50,1
156,0,12.45007,50,1
157,0,12.45007,50,1
158,0,12.45007,50,1
159,0,12.45007,50,1
160,0,12.45007,50,1
161,0,12.45007,50,1
162,0,12.45007,50,1
163,0,12.45007,50,1
164,0,12.45007,50,1
165,0,12.45007,50,1
166,0,12.45007,50,1
167,0,12.45007,50,1
168,0,12.45007,50,1
169,0,12.45007,50,1
170,0,12.45007,50,1
171,0,12.45007,50,1
172,0,12.45007,50,1
173,0,12.45007,50,1
174,0,12.45007,50,1
175,0,12.45007,50,1
176,0,12.45007,50,1
177,0,12.45007,50,1
178,0,12.45007,50,1
179,0,12.45007,50,1
180,0,12.45007,50,1
181,0,12.45007,50,1
182,0,12.45007,50,1
183,0,12.45007,50,1
184,0,12.45007,50,1
185,0,12.45007,50,1
186,0,12.45007,50,1
187,0,12.45007,50,1
188,0,12.45007,50,1
189,0,12.45007,50,1
190,0,12.45007,50,1
191,0,12.45007,50,1
192,0,12.45007,50,1
193,0,12.45007,50,1
194,0,12.45007,50,1
195,0,12.45007,50,1
196,0,12.45007,50,1
197,0,12.45007,50,1
198,0,12.45007,50,1
199,0,12.45007,50,1
200,0,12.45007,50,1
201,0,12.45007,50,1
202,0,12.45007,50,1
203,0,12.45007,50,1
204,0,12.45007,50,1
205,0,12.45007,50,1
206,0,12.45007,50,1
207,0,12.45007,50,1
208,0,12.45007,50,1
209,0,12.45007,50,1
210,0,12.45007,50,1
211,0,12.45007,50,1
212,0,12.45007,50,1
213,0,12.45007,50,1
214,0,12.45007,50,1
215,0,12.45007,50,1
216,0,12.45007,50,1
217,0,12.45007,50,1
218,0,12.45007,50,1
219,0,12.45007,50,1
220,0,12.45007,50,1
221,0,12.45007,50,1
222,0,12.45007,50,1
223,0,12.45007,50,1
224,0,12.45007,50,1
225,0,12.45007,50,1
226,0,12.45007,50,1
227,0,12.45007,50,1
228,0,12.45007,50,1
229,0,12.45007,50,1
230,0,12.45007,50,1
231,0,12.45007,50,1
232,0,12.45007,50,1
233,0,12.45007,50,1
