,cluster_id,time,seqlength,coh_cluster
0,2,58.51259,57,6
1,3,58.51259,150,5
2,4,58.51259,48,6
3,5,58.51259,35,6
4,5,58.51259,74,4
5,5,58.51259,147,4
6,1,58.51259,444,6
7,5,58.51259,159,3
8,3,58.51259,124,3
9,4,58.51259,99,6
10,3,58.51259,77,3
11,3,58.51259,100,6
12,4,58.51259,274,6
13,1,58.51259,473,6
14,3,58.51259,37,5
15,5,58.51259,106,6
16,0,58.51259,74,6
17,1,58.51259,157,6
18,3,58.51259,74,6
19,3,58.51259,72,3
20,4,58.51259,94,6
21,0,58.51259,131,6
22,1,58.51259,190,6
23,1,58.51259,108,6
24,1,58.51259,77,6
25,1,58.51259,52,6
26,3,58.51259,228,3
27,4,58.51259,41,6
28,5,58.51259,362,4
29,3,58.51259,147,6
30,4,58.51259,35,6
31,4,58.51259,431,0
32,5,58.51259,23,4
33,3,58.51259,1070,3
34,3,58.51259,19,6
35,1,58.51259,29,6
36,1,58.51259,161,6
37,3,58.51259,41,3
38,1,58.51259,426,6
39,3,58.51259,10,3
40,4,58.51259,249,6
41,5,58.51259,55,2
42,5,58.51259,10,4
43,0,58.51259,64,6
44,3,58.51259,84,3
45,3,58.51259,158,3
46,3,58.51259,18,6
47,3,58.51259,42,3
48,1,58.51259,9184,6
49,5,58.51259,107,6
50,0,58.51259,24,6
51,1,58.51259,57,6
52,0,58.51259,144,3
53,4,58.51259,458,6
54,0,58.51259,219,6
55,1,58.51259,869,6
56,0,58.51259,311,3
57,5,58.51259,100,6
58,3,58.51259,23,3
59,3,58.51259,48,5
60,3,58.51259,50,5
61,3,58.51259,171,3
62,5,58.51259,39,6
63,0,58.51259,44,6
64,3,58.51259,25,3
65,3,58.51259,144,6
66,0,58.51259,56,6
67,3,58.51259,36,5
68,2,58.51259,24,6
69,0,58.51259,155,3
70,1,58.51259,116,6
71,1,58.51259,97,6
72,1,58.51259,64,6
73,4,58.51259,112,0
74,4,58.51259,101,6
75,0,58.51259,221,6
76,5,58.51259,193,4
77,5,58.51259,610,4
78,5,58.51259,36,6
79,0,58.51259,104,5
80,3,58.51259,85,5
81,0,58.51259,114,6
82,0,58.51259,135,3
83,1,58.51259,391,6
84,5,58.51259,429,6
85,1,58.51259,72,6
86,3,58.51259,146,3
87,0,58.51259,62,6
88,4,58.51259,109,6
89,3,58.51259,14,6
90,1,58.51259,102,6
91,2,58.51259,17,6
92,0,58.51259,84,6
93,0,58.51259,206,6
94,3,58.51259,55,6
95,2,58.51259,64,6
96,3,58.51259,107,6
97,1,58.51259,11,6
98,0,58.51259,19,3
99,4,58.51259,81,6
100,0,58.51259,116,5
101,1,58.51259,209,6
102,0,58.51259,1630,6
103,0,58.51259,28,6
104,0,58.51259,116,6
105,1,58.51259,37,6
106,1,58.51259,44,6
107,0,58.51259,121,6
108,3,58.51259,51,3
109,1,58.51259,40,6
110,1,58.51259,50,6
111,3,58.51259,1714,3
112,1,58.51259,217,3
113,0,58.51259,97,6
114,1,58.51259,43,6
115,1,58.51259,283,6
116,3,58.51259,298,3
117,1,58.51259,6285,6
118,0,58.51259,86,3
119,3,58.51259,1146,3
120,1,58.51259,33,6
121,1,58.51259,28,6
122,5,58.51259,98,2
123,1,58.51259,25,6
124,0,58.51259,77,6
125,1,58.51259,180,6
126,5,58.51259,99,4
127,1,58.51259,18,6
128,1,58.51259,44,6
129,3,58.51259,222,0
130,1,58.51259,110,6
131,0,58.51259,17,5
132,3,58.51259,58,3
133,1,58.51259,437,6
134,0,58.51259,119,6
135,3,58.51259,436,3
136,0,58.51259,178,3
137,0,58.51259,646,6
138,4,58.51259,369,6
139,0,58.51259,348,3
140,4,58.51259,198,6
141,1,58.51259,96,6
142,0,58.51259,95,6
143,1,58.51259,66,6
144,0,58.51259,438,3
145,0,58.51259,740,6
146,0,58.51259,252,3
147,3,58.51259,16,3
148,1,58.51259,30,6
149,3,58.51259,125,3
150,2,58.51259,272,6
151,1,58.51259,451,6
152,3,58.51259,214,6
153,0,58.51259,17,6
154,0,58.51259,5076,6
155,0,58.51259,336,3
156,0,58.51259,96,3
157,1,58.51259,34,6
158,5,58.51259,31,6
159,0,58.51259,314,6
160,0,58.51259,246,6
161,0,58.51259,50,3
162,3,58.51259,52,3
163,0,58.51259,77,6
164,1,58.51259,55,6
165,1,58.51259,94,6
166,3,58.51259,62,3
167,1,58.51259,171,6
168,1,58.51259,177,6
169,3,58.51259,90,5
170,0,58.51259,162,6
171,3,58.51259,302,6
172,5,58.51259,223,4
173,5,58.51259,53,2
174,5,58.51259,77,4
175,3,58.51259,334,6
176,3,58.51259,571,3
177,4,58.51259,5129,6
178,0,58.51259,163,6
179,0,58.51259,29,3
180,3,58.51259,61,3
181,4,58.51259,94,6
182,3,58.51259,66,3
183,5,58.51259,394,6
184,0,58.51259,111,6
185,5,58.51259,7208,4
186,5,58.51259,163,6
187,3,58.51259,107,5
188,0,58.51259,66,6
189,1,58.51259,287,6
190,1,58.51259,300,6
191,5,58.51259,278,4
192,1,58.51259,291,6
193,1,58.51259,403,6
194,1,58.51259,32,6
195,4,58.51259,115,3
196,0,58.51259,186,6
197,0,58.51259,78,6
198,4,58.51259,198,6
199,0,58.51259,45,6
200,1,58.51259,2934,6
201,1,58.51259,5,6
202,3,58.51259,130,3
203,2,58.51259,112,6
204,0,58.51259,84,3
205,1,58.51259,52,6
206,0,58.51259,34,6
207,1,58.51259,52,5
208,0,58.51259,25,6
209,3,58.51259,36,5
210,1,58.51259,33,6
211,0,58.51259,122,3
212,0,58.51259,125,5
213,0,58.51259,81,5
214,1,58.51259,344,6
