,event_id,event_pred
0,4,"[0.00034116909884436054, 1.358181202150812e-07, 0.0003540982969926797, 5.91788860550909e-13, 0.9993045967854509]"
1,0,"[0.9996159178929814, 7.782585102364439e-09, 5.346144963806705e-08, 3.9339538801152466e-16, 0.000384020862983587]"
2,0,"[0.998870857013419, 1.3121772897631212e-09, 0.0009554326928976675, 1.692586986439332e-08, 0.00017369205563618574]"
3,4,"[0.0013196806514122782, 1.1142213672365813e-05, 0.0010000695961628937, 1.701244498958495e-14, 0.9976691075387354]"
4,2,"[0.0020401845682038395, 0.00020154553680470536, 0.9976071243347312, 0.00010223789479142482, 4.890766546873903e-05]"
5,4,"[0.051486524936495845, 1.5706502066072906e-07, 0.9484223973242543, 2.738172055753288e-10, 9.092040041192174e-05]"
6,0,"[0.9977805323688922, 1.1365869056330452e-05, 0.0011214235915846984, 2.1361274582533206e-11, 0.0010866781491054194]"
7,4,"[0.00046773136724614683, 0.00011418554150799413, 0.0007061194654187277, 2.792044703495308e-16, 0.9987119636258267]"
8,4,"[4.08088203621232e-05, 6.492762353594209e-06, 0.00021212456906056628, 1.0203931677993855e-06, 0.999739553455056]"
9,2,"[0.0028488050070764525, 3.4890533606085353e-07, 0.9971508353278961, 8.999201631190572e-11, 1.0669699503992838e-08]"
10,4,"[0.0009712756723456184, 2.907461656304415e-06, 0.0006486881330972173, 8.791785852221318e-09, 0.998377119941115]"
11,4,"[0.001418167157240058, 9.40123672645645e-06, 0.0004259636696767795, 4.425009008718274e-12, 0.9981464679319316]"
12,4,"[2.110801652529048e-05, 2.7818080020678963e-06, 4.7622048018671104e-05, 5.261523784830004e-09, 0.9999284828659302]"
13,2,"[0.0009173540105058507, 1.4226304569408049e-08, 0.9990648523230182, 1.006441077272974e-11, 1.777943010706685e-05]"
14,4,"[0.002511908154740242, 6.62345536555353e-08, 0.0002862694372704174, 2.786295052657222e-06, 0.9971989698783831]"
15,2,"[0.0003467113452436208, 1.3153808009332664e-07, 0.9996493115530518, 8.50403874664803e-09, 3.837059585891857e-06]"
16,4,"[0.043271536170845795, 3.33525758854364e-07, 0.013688261414062704, 6.367432474089805e-17, 0.9430398688893326]"
17,0,"[0.9654518262800477, 1.2200325149883146e-06, 0.011796619319860771, 2.433317293199556e-07, 0.022750091035847343]"
18,0,"[0.9978024438941773, 4.586962560490716e-06, 0.0008241334776633171, 1.929682032778995e-05, 0.0013495388452712481]"
19,2,"[0.0025519397813713336, 0.2347914941324686, 0.57740553804281, 8.171658369006833e-16, 0.18525102804334925]"
20,2,"[0.2234344785469167, 3.55054059136731e-05, 0.7765295027263052, 1.3601414051352408e-18, 5.133208642594811e-07]"
21,0,"[0.99832860672884, 3.4774048252501984e-08, 0.0002254194577302668, 5.87389874891816e-08, 0.0014458803003938538]"
22,0,"[0.997530353381606, 1.0969129032618961e-07, 0.0009766821471229484, 3.8897904411670276e-17, 0.0014928547799807844]"
23,2,"[0.0013330046693524281, 1.3936751993923583e-10, 0.9982757515862669, 3.2307897274014795e-18, 0.00039124360501312255]"
24,0,"[0.8129219672541528, 6.7405851485744326e-06, 0.0020879352977088697, 3.063437682656053e-10, 0.18498335655664608]"
25,0,"[0.9988742945283238, 4.991644283370654e-08, 0.0008811106234058642, 5.8545081441772965e-05, 0.00018599985038581513]"
26,0,"[0.9985941970900265, 0.00013549306581673134, 0.00045961437660090384, 0.0002166539622668854, 0.0005940415052889807]"
27,0,"[0.9991346161185278, 6.752396912272696e-05, 5.330194905372289e-05, 1.5503006795158675e-05, 0.0007290549565005518]"
28,2,"[0.9340497962668245, 1.4339405192099064e-09, 3.536639117742767e-06, 4.3453382042868114e-10, 0.06594666522558335]"
29,0,"[0.9994958063032008, 2.449801818184649e-06, 7.327840863901087e-05, 3.2343058487355384e-16, 0.00042846548634164106]"
30,2,"[0.002938683600874658, 4.222836761376178e-09, 0.9970611043840387, 3.6036454379530124e-08, 1.7175579555586933e-07]"
31,2,"[0.0014450942042567674, 4.563839134078389e-06, 0.9984798415922044, 1.5604640540768572e-08, 7.048475976412549e-05]"
