,Unnamed: 0,Unnamed: 0.1,cluster_id,seqlength,kmeans_clusters,kmeans_time,gmm_clusters,gmm_time,time,coh_cluster,k_shape_clusters,k_means_softdtw_clusters
0,0,0,7,3,0,2259.8106,0,2236.86127,40.63172,0,1,7
1,1,1,7,2,0,2259.8106,0,2236.86127,40.63172,0,1,3
2,2,2,5,2,0,2259.8106,0,2236.86127,40.63172,0,4,2
3,3,3,7,3,0,2259.8106,0,2236.86127,40.63172,0,1,0
4,4,4,3,2,0,2259.8106,0,2236.86127,40.63172,0,1,7
5,5,5,3,2,0,2259.8106,0,2236.86127,40.63172,2,1,1
6,6,6,1,3,0,2259.8106,0,2236.86127,40.63172,0,1,8
7,7,7,8,2,0,2259.8106,0,2236.86127,40.63172,0,1,8
8,8,8,0,2,0,2259.8106,0,2236.86127,40.63172,0,1,8
9,9,9,6,4,0,2259.8106,0,2236.86127,40.63172,0,1,0
10,10,10,5,4,0,2259.8106,0,2236.86127,40.63172,0,1,4
11,11,11,7,3,0,2259.8106,0,2236.86127,40.63172,0,1,8
12,12,12,6,6,0,2259.8106,0,2236.86127,40.63172,0,1,0
13,13,13,7,3,0,2259.8106,0,2236.86127,40.63172,0,1,2
14,14,14,7,4,0,2259.8106,0,2236.86127,40.63172,0,1,7
15,15,15,3,3,0,2259.8106,0,2236.86127,40.63172,0,8,0
16,16,16,6,2,0,2259.8106,0,2236.86127,40.63172,0,1,4
17,17,17,8,2,0,2259.8106,0,2236.86127,40.63172,0,4,2
18,18,18,1,3,0,2259.8106,0,2236.86127,40.63172,0,7,8
19,19,19,6,2,0,2259.8106,0,2236.86127,40.63172,0,1,0
20,20,20,2,3,0,2259.8106,0,2236.86127,40.63172,0,1,8
21,21,21,1,2,0,2259.8106,0,2236.86127,40.63172,0,1,2
22,22,22,5,5,0,2259.8106,0,2236.86127,40.63172,0,8,7
23,23,23,7,3,0,2259.8106,0,2236.86127,40.63172,1,1,4
24,24,24,6,4,0,2259.8106,0,2236.86127,40.63172,0,1,0
25,25,25,7,2,0,2259.8106,0,2236.86127,40.63172,0,1,8
26,26,26,3,4,0,2259.8106,0,2236.86127,40.63172,0,1,8
27,27,27,2,3,0,2259.8106,0,2236.86127,40.63172,0,1,7
28,28,28,1,4,0,2259.8106,0,2236.86127,40.63172,0,1,2
29,29,29,1,4,0,2259.8106,0,2236.86127,40.63172,0,1,4
30,30,30,7,4,0,2259.8106,0,2236.86127,40.63172,0,1,8
31,31,31,6,3,0,2259.8106,0,2236.86127,40.63172,0,1,8
32,32,32,6,2,2,2259.8106,2,2236.86127,40.63172,3,1,0
33,33,33,6,2,0,2259.8106,0,2236.86127,40.63172,0,1,0
34,34,34,7,3,0,2259.8106,0,2236.86127,40.63172,0,1,8
35,35,35,1,4,0,2259.8106,0,2236.86127,40.63172,0,6,7
36,36,36,1,2,0,2259.8106,0,2236.86127,40.63172,3,7,2
37,37,37,8,3,0,2259.8106,0,2236.86127,40.63172,0,0,0
38,38,38,8,2,0,2259.8106,0,2236.86127,40.63172,0,1,7
39,39,39,8,3,0,2259.8106,0,2236.86127,40.63172,0,1,0
40,40,40,1,2,0,2259.8106,0,2236.86127,40.63172,0,1,7
41,41,41,1,2,0,2259.8106,0,2236.86127,40.63172,0,1,7
42,42,42,8,4,0,2259.8106,0,2236.86127,40.63172,0,1,8
43,43,43,8,2,0,2259.8106,0,2236.86127,40.63172,0,6,4
44,44,44,8,2,0,2259.8106,0,2236.86127,40.63172,0,1,8
45,45,45,8,2,0,2259.8106,0,2236.86127,40.63172,0,1,0
46,46,46,5,2,0,2259.8106,0,2236.86127,40.63172,0,1,0
47,47,47,8,2,0,2259.8106,0,2236.86127,40.63172,0,1,8
48,48,48,7,5,0,2259.8106,0,2236.86127,40.63172,0,1,0
49,49,49,4,3,0,2259.8106,0,2236.86127,40.63172,0,1,8
50,50,50,5,2,0,2259.8106,0,2236.86127,40.63172,0,1,8
51,51,51,7,2,0,2259.8106,0,2236.86127,40.63172,0,1,4
52,52,52,7,3,0,2259.8106,0,2236.86127,40.63172,3,1,8
53,53,53,3,4,0,2259.8106,0,2236.86127,40.63172,0,8,8
54,54,54,1,3,0,2259.8106,0,2236.86127,40.63172,0,8,8
55,55,55,8,4,0,2259.8106,0,2236.86127,40.63172,0,1,7
56,56,56,6,7,0,2259.8106,0,2236.86127,40.63172,0,1,7
