,Unnamed: 0,Unnamed: 0.1,cluster_id,seqlength,kmeans_clusters,kmeans_time,gmm_clusters,gmm_time,time,coh_cluster,k_shape_clusters,k_means_softdtw_clusters
0,0,0,1.0,63,0,222.26342999999997,0,219.27632000000003,302.40974,6,3,5
1,1,1,3.0,65,0,222.26342999999997,0,219.27632000000003,302.40974,3,3,3
2,2,2,1.0,28,0,222.26342999999997,0,219.27632000000003,302.40974,6,3,5
3,3,3,1.0,149,0,222.26342999999997,0,219.27632000000003,302.40974,6,3,0
4,4,4,2.0,196,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,5
5,5,5,5.0,90,0,222.26342999999997,0,219.27632000000003,302.40974,4,3,3
6,6,6,1.0,625,0,222.26342999999997,0,219.27632000000003,302.40974,6,3,0
7,7,7,1.0,316,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,0
8,8,8,5.0,20,0,222.26342999999997,0,219.27632000000003,302.40974,4,3,3
9,9,9,0.0,83,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,5
10,10,10,4.0,45,0,222.26342999999997,0,219.27632000000003,302.40974,6,3,0
11,11,11,3.0,105,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,5
12,12,12,1.0,16,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,0
13,13,13,1.0,46,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,2
14,14,14,0.0,8972,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,4
15,15,15,3.0,219,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,5
16,16,16,5.0,88,0,222.26342999999997,0,219.27632000000003,302.40974,6,3,0
17,17,17,1.0,132,0,222.26342999999997,0,219.27632000000003,302.40974,6,3,0
18,18,18,1.0,1,0,222.26342999999997,0,219.27632000000003,302.40974,6,3,5
19,19,19,2.0,122,0,222.26342999999997,0,219.27632000000003,302.40974,3,3,2
20,20,20,3.0,195,0,222.26342999999997,0,219.27632000000003,302.40974,3,3,3
21,21,21,4.0,273,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,5
22,22,22,1.0,49,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,0
23,23,23,0.0,40,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,5
24,24,24,0.0,44,0,222.26342999999997,0,219.27632000000003,302.40974,6,3,0
25,25,25,2.0,5,0,222.26342999999997,0,219.27632000000003,302.40974,6,3,5
26,26,26,0.0,4588,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,0
27,27,27,1.0,72,0,222.26342999999997,0,219.27632000000003,302.40974,6,3,5
28,28,28,3.0,226,0,222.26342999999997,0,219.27632000000003,302.40974,6,3,3
29,29,29,0.0,52,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,5
30,30,30,3.0,186,0,222.26342999999997,0,219.27632000000003,302.40974,3,3,2
31,31,31,2.0,144,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,5
32,32,32,3.0,3333,0,222.26342999999997,0,219.27632000000003,302.40974,3,4,1
33,33,33,0.0,94,0,222.26342999999997,0,219.27632000000003,302.40974,3,4,4
34,34,34,4.0,122,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,0
35,35,35,0.0,291,0,222.26342999999997,0,219.27632000000003,302.40974,3,0,4
36,36,36,0.0,2,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,4
37,37,37,4.0,306,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,5
38,38,38,3.0,22,0,222.26342999999997,0,219.27632000000003,302.40974,3,4,1
39,39,39,5.0,17,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,0
40,40,40,3.0,186,0,222.26342999999997,0,219.27632000000003,302.40974,3,4,4
41,41,41,0.0,72,0,222.26342999999997,0,219.27632000000003,302.40974,5,4,1
42,42,42,4.0,618,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,5
43,43,43,3.0,255,0,222.26342999999997,0,219.27632000000003,302.40974,6,3,5
44,44,44,0.0,324,0,222.26342999999997,0,219.27632000000003,302.40974,5,4,1
45,45,45,3.0,314,0,222.26342999999997,0,219.27632000000003,302.40974,3,3,5
46,46,46,3.0,98,0,222.26342999999997,0,219.27632000000003,302.40974,3,4,4
47,47,47,5.0,376,0,222.26342999999997,0,219.27632000000003,302.40974,4,3,1
48,48,48,2.0,256,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,0
49,49,49,4.0,47,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,0
50,50,50,1.0,43,0,222.26342999999997,0,219.27632000000003,302.40974,6,3,0
51,51,51,3.0,926,0,222.26342999999997,0,219.27632000000003,302.40974,6,3,5
52,52,52,1.0,134,0,222.26342999999997,0,219.27632000000003,302.40974,0,3,2
53,53,53,3.0,64,0,222.26342999999997,0,219.27632000000003,302.40974,3,3,2
54,54,54,4.0,87,0,222.26342999999997,0,219.27632000000003,302.40974,0,3,1
55,55,55,3.0,72,0,222.26342999999997,0,219.27632000000003,302.40974,3,3,1
56,56,56,3.0,311,0,222.26342999999997,0,219.27632000000003,302.40974,3,3,2
57,57,57,1.0,66,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,5
58,58,58,0.0,87,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,4
59,59,59,2.0,171,0,222.26342999999997,0,219.27632000000003,302.40974,6,3,0
60,60,60,0.0,205,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,4
61,61,61,3.0,40,0,222.26342999999997,0,219.27632000000003,302.40974,3,4,3
62,62,62,1.0,26,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,5
63,63,63,3.0,63,0,222.26342999999997,0,219.27632000000003,302.40974,5,3,2
64,64,64,3.0,111,0,222.26342999999997,0,219.27632000000003,302.40974,3,4,1
65,65,65,1.0,213,0,222.26342999999997,0,219.27632000000003,302.40974,6,3,2
66,66,66,0.0,70,0,222.26342999999997,0,219.27632000000003,302.40974,6,3,0
67,67,67,5.0,127,0,222.26342999999997,0,219.27632000000003,302.40974,6,3,5
68,68,68,2.0,71,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,0
69,69,69,1.0,194,0,222.26342999999997,0,219.27632000000003,302.40974,6,3,5
70,70,70,3.0,101,0,222.26342999999997,0,219.27632000000003,302.40974,3,3,2
71,71,71,1.0,120,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,0
72,72,72,0.0,19157,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,5
73,73,73,0.0,17,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,0
74,74,74,4.0,147,0,222.26342999999997,0,219.27632000000003,302.40974,6,3,0
75,75,75,1.0,170,0,222.26342999999997,0,219.27632000000003,302.40974,6,3,2
76,76,76,1.0,147,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,5
77,77,77,2.0,344,0,222.26342999999997,0,219.27632000000003,302.40974,6,3,5
78,78,78,0.0,125,0,222.26342999999997,0,219.27632000000003,302.40974,5,4,1
79,79,79,3.0,202,0,222.26342999999997,0,219.27632000000003,302.40974,6,3,5
80,80,80,0.0,272,0,222.26342999999997,0,219.27632000000003,302.40974,6,3,0
81,81,81,1.0,2219,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,4
82,82,82,2.0,68,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,0
83,83,83,0.0,7,0,222.26342999999997,0,219.27632000000003,302.40974,5,4,4
84,84,84,2.0,320,0,222.26342999999997,0,219.27632000000003,302.40974,6,3,0
85,85,85,3.0,857,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,4
86,86,86,3.0,81,0,222.26342999999997,0,219.27632000000003,302.40974,5,3,2
87,87,87,0.0,156,0,222.26342999999997,0,219.27632000000003,302.40974,6,3,5
88,88,88,4.0,334,0,222.26342999999997,0,219.27632000000003,302.40974,6,3,0
89,89,89,1.0,25,0,222.26342999999997,0,219.27632000000003,302.40974,6,3,5
90,90,90,4.0,75,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,5
91,91,91,3.0,55,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,5
92,92,92,1.0,1454,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,5
93,93,93,0.0,54,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,5
94,94,94,3.0,19,0,222.26342999999997,0,219.27632000000003,302.40974,3,3,2
95,95,95,4.0,86,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,5
96,96,96,4.0,166,0,222.26342999999997,0,219.27632000000003,302.40974,6,3,5
97,97,97,0.0,171,0,222.26342999999997,0,219.27632000000003,302.40974,5,4,4
98,98,98,3.0,331,0,222.26342999999997,0,219.27632000000003,302.40974,3,4,2
99,99,99,1.0,10,0,222.26342999999997,0,219.27632000000003,302.40974,6,3,0
100,100,100,1.0,171,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,0
101,101,101,1.0,80,0,222.26342999999997,0,219.27632000000003,302.40974,6,4,0
102,102,102,5.0,323,0,222.26342999999997,0,219.27632000000003,302.40974,4,3,2
